respondent_id,Age,Sex,Religion,MaritalStatus,LivingWithChildren,CovidExperience,assigned_block,ideology_id,ideology_name,sampling_seed,b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_dur6,b_dur9,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
1630,29,Male,No religion,Single,Yes,Had COVID,1,NA,,20260909002,-2.24283,-1.10247,-1.54196,-2.59182,-2.95814,-0.405709,-0.326876,0.0140708,-0.0690254,-0.173935,1.19307,0.533645,0.678467,1.17864,2.01709,2.11505,0.627958,1.35022,1.80613,2.44302,-0.889092,-1.0095,-0.17321,0.0431717,-0.335434,-0.800513,-1.52036,-3.42001,-0.185528
1631,28,Male,Muslim,Single,Yes,Had COVID,2,NA,,20260909002,-2.41405,-1.29021,-1.55035,-2.65357,-3.08306,-0.195388,-0.227188,-0.016919,-0.0735869,-0.333317,1.20241,0.623009,0.627928,1.04882,2.34215,2.27882,0.86876,1.47005,1.89957,2.69488,-0.848772,-1.04929,-0.169894,0.00206362,-0.348643,-0.796504,-1.49297,-3.47996,-0.181345
1632,66,Male,Christian,Married,No,None,3,NA,,20260909002,-2.51983,-1.33476,-1.59641,-2.55403,-2.91903,-0.0110185,-0.00812132,0.143569,-0.0104021,-0.113081,1.23252,0.595318,0.450033,0.797251,1.99261,2.22588,0.686433,1.40634,1.69212,2.49506,-0.914871,-1.06569,-0.243261,-0.0481441,-0.332741,-0.773059,-1.5719,-3.56856,-0.259081
1633,31,Male,Christian,Single,No,Had COVID,4,NA,,20260909002,-2.49646,-1.36514,-1.63679,-2.46632,-3.27076,0.0130183,0.0442826,-0.00900721,-0.115237,0.0868392,1.19335,0.679134,0.659976,0.872483,2.25795,2.06934,0.623522,1.44362,1.40937,2.42268,-0.829955,-1.08049,-0.131752,-0.0206964,-0.307087,-0.795964,-1.54179,-3.54116,-0.219203
1634,27,Male,Muslim,Single,No,Had COVID,2,NA,,20260909002,-2.43124,-1.39624,-1.48477,-2.47297,-3.46851,-0.00433835,0.119143,0.0661044,0.151349,0.103308,1.17768,0.591045,0.659616,0.900377,2.47892,2.07248,0.688346,1.30146,1.48422,2.65514,-0.862615,-1.06769,-0.179009,-0.0200594,-0.315404,-0.788216,-1.4887,-3.40327,-0.244657
1635,33,Male,Christian,Single,Yes,Had COVID,4,2,Libertarianism,20260909002,-2.08621,-1.00806,-1.46682,-2.34943,-2.84782,-0.350936,-0.0386522,0.0618268,0.0552694,0.0531052,0.939965,0.185517,0.488019,0.667412,1.73407,1.97134,0.423384,1.33164,1.43549,2.18012,-0.893329,-1.02113,-0.190825,-0.00670442,-0.319789,-0.798408,-1.48243,-3.46865,-0.213594
1636,53,Male,Christian,Married,No,None,2,NA,,20260909002,-2.47561,-1.33689,-1.63147,-2.52526,-3.18183,0.0314349,0.110608,0.0702815,0.0113064,0.135594,1.30022,0.59384,0.619489,0.909707,2.08142,2.22997,0.635159,1.51623,1.56502,2.51527,-0.846142,-0.987555,-0.153208,0.0263994,-0.328306,-0.807225,-1.53367,-3.52086,-0.205869
1637,65,Male,Christian,Married,No,None,3,NA,,20260909002,-2.16014,-1.12772,-1.56315,-2.47997,-2.79264,-0.381449,-0.105381,0.120135,-0.146679,-0.329901,1.05961,0.511852,0.687774,1.05485,2.11014,1.94205,0.540519,1.35708,1.54719,2.31069,-0.907568,-1.04414,-0.148943,0.0190211,-0.323806,-0.717743,-1.49489,-3.51225,-0.263679
1638,27,Male,No religion,Single,Yes,Had COVID,4,NA,,20260909002,-2.53061,-1.33807,-1.52557,-2.68062,-3.09244,-0.170928,-0.0704655,0.0622924,0.0673631,-0.12087,1.22324,0.606611,0.497916,0.955427,2.17297,2.28204,0.670667,1.33533,1.70594,2.48363,-0.904923,-1.08638,-0.203837,-0.0138996,-0.330375,-0.779546,-1.53997,-3.49292,-0.22908
1639,53,Female,Christian,Divorced,No,None,4,NA,,20260909002,-2.17678,-1.09279,-1.55097,-2.4408,-2.80017,-0.160432,-0.0997589,0.0271286,-0.0281382,-0.0743205,1.13055,0.437456,0.574631,0.831794,1.8665,1.83026,0.395078,1.36422,1.41156,2.09808,-0.852151,-1.04138,-0.184201,-0.0185304,-0.295139,-0.712534,-1.54803,-3.53382,-0.21325
1640,89,Male,Christian,Married,No,Had COVID,2,NA,,20260909002,-2.18159,-1.04059,-1.49638,-2.4285,-2.90355,-0.0992429,-0.0199105,0.0739795,0.183243,-0.149489,0.777138,0.0544755,0.39079,0.617024,1.92208,1.94773,0.448113,1.34034,1.28223,2.33913,-0.917627,-1.10815,-0.202929,-0.050046,-0.335275,-0.786131,-1.59911,-3.59875,-0.224857
1641,52,Male,Christian,Single,Yes,Had COVID,4,NA,,20260909002,-2.39029,-1.21791,-1.63092,-2.55847,-3.03844,-0.0612122,-0.0174473,0.151225,0.214347,-0.131633,1.14616,0.474027,0.563474,0.743516,2.26963,1.91413,0.437194,1.34062,1.40095,2.39484,-0.897274,-1.02635,-0.166343,0.0216317,-0.309613,-0.810398,-1.57724,-3.57437,-0.289519
1642,51,Male,Christian,Divorced,Yes,Had COVID,3,NA,,20260909002,-2.33307,-1.1779,-1.62546,-2.44752,-2.9265,-0.321679,-0.254862,-0.0102378,-0.209015,-0.35536,1.15607,0.463719,0.622332,0.747052,2.17119,1.94004,0.410749,1.34599,1.25583,2.24098,-0.881981,-1.06843,-0.161177,0.0211143,-0.28303,-0.686392,-1.57512,-3.56093,-0.20127
1643,34,Male,Christian,Single,No,None,1,NA,,20260909002,-2.26463,-1.24449,-1.5221,-2.39631,-2.95186,-0.19167,-0.128936,0.0761859,-0.0548091,-0.216816,1.02869,0.440353,0.548625,0.877113,2.0231,1.94259,0.577755,1.32357,1.44391,2.31984,-0.830743,-1.07866,-0.18187,-0.065542,-0.389492,-0.857743,-1.49342,-3.46074,-0.216459
1644,29,Female,No religion,Married,No,None,3,NA,,20260909002,-2.16234,-1.3071,-1.66261,-2.62844,-3.06293,-0.135837,0.076411,0.188144,0.175145,0.0660659,0.802471,0.431837,0.627508,0.791242,2.0374,1.7715,0.472589,1.40583,1.38508,2.15897,-0.817225,-1.07044,-0.182458,0.0150427,-0.317115,-0.797509,-1.53138,-3.46904,-0.228629
1645,28,Female,No religion,Single,No,None,3,3,Communitarianism,20260909002,-2.32279,-1.22671,-1.34738,-2.33008,-3.12521,-0.29591,-0.0552264,-0.127365,-0.0797902,0.0159649,1.04404,0.374171,0.459225,0.702379,2.08842,2.19789,0.620823,1.35107,1.59996,2.51595,-0.887357,-1.05185,-0.214772,-0.00554291,-0.360352,-0.870212,-1.47056,-3.42809,-0.228006
1646,23,Male,Muslim,Single,No,Long COVID,4,NA,,20260909002,-2.16122,-1.14828,-1.44587,-2.18637,-3.14792,-0.434845,-0.211789,-0.0813624,-0.345722,-0.196549,1.04912,0.437955,0.551062,0.867837,2.13379,2.02124,0.519263,1.39235,1.42486,2.58473,-0.840177,-1.02247,-0.159159,-0.0193573,-0.351585,-0.847874,-1.55324,-3.53871,-0.154863
1647,28,Female,No religion,Single,No,Bereaved,1,NA,,20260909002,-2.49389,-1.41739,-1.62299,-2.63211,-3.43737,-0.0287087,0.0962433,0.0457837,0.0837515,0.232075,1.29567,0.656172,0.703588,0.98481,2.31005,2.16969,0.687145,1.49385,1.60774,2.69101,-0.859156,-1.02305,-0.179012,0.0198603,-0.319584,-0.823022,-1.52407,-3.51847,-0.225991
1648,88,Female,Christian,Married,No,None,3,NA,,20260909002,-2.42906,-1.27535,-1.61702,-2.56197,-3.20047,-0.166036,-0.0504397,-0.0257124,-0.12558,-0.166263,1.31272,0.592991,0.736273,1.129,2.44005,2.04942,0.59908,1.45661,1.64887,2.51262,-0.836815,-1.01176,-0.190175,0.0168757,-0.325769,-0.822451,-1.52846,-3.50528,-0.233799
1649,70,Male,Christian,Single,No,Bereaved,2,3,Communitarianism,20260909002,-2.50417,-1.47259,-1.57719,-2.52063,-3.38464,-0.208965,-0.0991706,-0.160315,0.0235256,-0.0765696,1.31944,0.733748,0.805433,1.017,2.50234,2.22715,0.792216,1.49198,1.61114,2.71232,-0.882208,-1.10061,-0.197765,-0.0245046,-0.335892,-0.845019,-1.57496,-3.5299,-0.248672
1650,90,Male,Hindu,Married,No,Had COVID,1,NA,,20260909002,-2.24056,-1.12743,-1.56605,-2.68821,-3.05353,-0.141939,0.052926,0.102096,0.102504,-0.020885,0.920818,0.357747,0.591851,0.925491,2.12425,1.9688,0.43987,1.44856,1.68828,2.29097,-0.862854,-1.08164,-0.176178,0.00695509,-0.304781,-0.750047,-1.47977,-3.50729,-0.203615
1651,29,Female,No religion,Married,No,None,3,NA,,20260909002,-2.26951,-1.19091,-1.55397,-2.35405,-3.03975,-0.177027,0.0557797,0.118084,-0.134993,-0.0208418,1.0926,0.425958,0.567784,0.78834,2.01906,1.9408,0.420602,1.24143,1.39832,2.27959,-0.873624,-1.06687,-0.149228,0.0384544,-0.354298,-0.795999,-1.53489,-3.50201,-0.200194
1652,55,Male,No religion,Married,No,Had COVID,3,NA,,20260909002,-2.56126,-1.51142,-1.78088,-2.71051,-3.37399,-0.0478131,-0.0113084,0.195762,0.113348,0.00945156,1.17692,0.683343,0.631969,0.937229,2.3568,2.18193,0.74502,1.61164,1.62613,2.6879,-0.881848,-1.10637,-0.19393,-0.00695799,-0.328644,-0.835029,-1.55585,-3.4849,-0.211316
1653,42,Female,Christian,Married,No,None,2,4,Conspiracy Ideation,20260909002,-2.44694,-1.25925,-1.53521,-2.5739,-3.1812,-0.259195,-0.181193,-0.0847344,-0.0594462,-0.101536,1.42052,0.658637,0.672606,0.927699,2.31704,2.23814,0.634469,1.45264,1.56708,2.50806,-0.899889,-1.08778,-0.207112,-0.0166906,-0.308832,-0.825355,-1.54172,-3.56632,-0.256413
1654,85,Female,Christian,Widowed,No,Had COVID,2,NA,,20260909002,-2.36911,-1.27849,-1.59141,-2.46186,-3.15162,-0.105739,-0.0309327,0.141175,-0.0343768,-0.183867,1.1333,0.502971,0.54233,0.736945,2.28513,2.07071,0.599859,1.459,1.57058,2.51989,-0.868124,-1.02706,-0.174356,0.0372865,-0.330505,-0.755189,-1.47558,-3.43196,-0.233031
1655,62,Male,No religion,Divorced,No,None,3,NA,,20260909002,-2.21652,-1.00991,-1.3676,-2.20645,-3.00004,-0.106968,0.00665699,-0.0157129,-0.067231,0.0656916,1.08941,0.34198,0.409923,0.590481,2.01026,2.02388,0.457625,1.37587,1.29551,2.30503,-0.88674,-1.05883,-0.175559,0.0048229,-0.26267,-0.753432,-1.50331,-3.54267,-0.20989
1656,19,Female,Christian,Single,No,None,1,NA,,20260909002,-2.39585,-1.34202,-1.61279,-2.5444,-3.21869,-0.223606,0.0251869,0.130086,0.0588884,-0.00846287,1.36022,0.777607,0.72412,0.9691,2.47138,2.04505,0.540042,1.42279,1.43128,2.43857,-0.839256,-1.01705,-0.193755,-0.00398777,-0.318324,-0.780639,-1.49282,-3.45388,-0.22726
1657,53,Female,Muslim,Single,No,None,1,NA,,20260909002,-2.25476,-1.15195,-1.52416,-2.35903,-2.90557,0.0318005,0.138405,0.245879,0.178955,0.084222,1.16978,0.578949,0.527384,0.805905,2.17817,1.74253,0.37518,1.25549,1.23411,2.16904,-0.93834,-1.03234,-0.203638,0.0150458,-0.335568,-0.831092,-1.47344,-3.44825,-0.223972
1658,50,Male,No religion,Single,No,Bereaved,4,NA,,20260909002,-2.41558,-1.4356,-1.57122,-2.63323,-3.32225,-0.0500106,0.0765999,0.0880966,0.180565,0.0347331,1.22553,0.736403,0.708118,0.937016,2.40907,2.22304,0.837376,1.40384,1.71339,2.81687,-0.928102,-1.04957,-0.15473,0.0251078,-0.36032,-0.822113,-1.47222,-3.45821,-0.209242
1659,57,Female,No religion,Married,Yes,None,3,NA,,20260909002,-2.49939,-1.47349,-1.69707,-2.75438,-3.19966,0.106973,0.318794,0.232052,0.269451,0.272078,1.02943,0.437617,0.597782,0.869423,1.98228,2.10868,0.619077,1.53916,1.72237,2.44411,-0.908288,-1.09323,-0.195644,0.0421131,-0.354634,-0.865138,-1.496,-3.48976,-0.19613
1660,19,Male,No religion,Single,No,Had COVID,3,NA,,20260909002,-2.59317,-1.3772,-1.59149,-2.5984,-3.47459,-0.0507513,-0.0611648,0.0994808,0.0902262,-0.121534,1.36954,0.562669,0.485938,0.734493,2.54147,2.03937,0.554253,1.36531,1.42004,2.66905,-0.82873,-1.05978,-0.193279,0.0282395,-0.296326,-0.826302,-1.48538,-3.47965,-0.23437
1661,67,Male,Christian,Married,No,Had COVID,1,NA,,20260909002,-2.32699,-1.256,-1.50298,-2.60281,-3.13895,-0.131203,0.0415242,0.152251,0.0972121,0.0352022,1.02821,0.352605,0.448922,0.823817,2.13566,2.11288,0.578158,1.24639,1.57328,2.47876,-0.903405,-1.04475,-0.219247,0.0652445,-0.304902,-0.793867,-1.48889,-3.42502,-0.239187
1662,58,Female,Hindu,Married,Yes,Had COVID,3,NA,,20260909002,-2.22833,-1.1373,-1.47061,-2.36372,-3.07209,-0.0342816,0.069322,0.0701571,0.0466509,-0.00876587,1.02457,0.4149,0.53280400000000006,0.85499,2.19988,1.9075,0.47376,1.30252,1.3457,2.31118,-0.882924,-1.00986,-0.132022,0.0254084,-0.282091,-0.751163,-1.48688,-3.48254,-0.248815
1663,55,Female,Not answered,Married,No,None,4,NA,,20260909002,-2.49646,-1.36514,-1.63679,-2.46632,-3.27076,0.0130183,0.0442826,-0.00900721,-0.115237,0.0868392,1.19335,0.679134,0.659976,0.872483,2.25795,2.06934,0.623522,1.44362,1.40937,2.42268,-0.829955,-1.08049,-0.131752,-0.0206964,-0.307087,-0.795964,-1.54179,-3.54116,-0.219203
1664,47,Female,Christian,Married,No,None,1,NA,,20260909002,-2.3173,-1.21417,-1.55823,-2.4297,-2.86437,-0.294606,-0.0774521,0.0133178,0.0121634,-0.236868,1.15355,0.493364,0.609455,0.768031,1.94882,2.11262,0.485964,1.39975,1.31818,2.17825,-0.814262,-1.00227,-0.157941,0.029266,-0.364903,-0.791387,-1.55624,-3.48811,-0.219472
1665,53,Female,No religion,Married,Yes,None,1,NA,,20260909002,-2.43494,-1.38655,-1.68983,-2.77573,-3.24786,-0.132735,-0.0928856,0.169336,0.209564,-0.138658,1.18407,0.787973,0.698989,1.15164,2.40521,2.10482,0.759781,1.52638,1.65597,2.67219,-0.870983,-1.06165,-0.183705,-0.0531824,-0.28498,-0.786666,-1.51401,-3.54623,-0.230483
1666,26,Female,No religion,Single,No,Had COVID,2,1,Scientific Rationalism,20260909002,-2.28551,-1.30735,-1.44326,-2.26018,-3.28399,-0.313977,-0.114572,0.0056997,-0.24637,-0.186311,1.11372,0.603615,0.406352,0.641805,2.2777,2.17278,0.758742,1.35945,1.54584,2.78674,-0.915032,-1.02726,-0.182487,-0.00422833,-0.350359,-0.816696,-1.49232,-3.47785,-0.230353
1667,33,Female,Christian,Married,No,Had COVID,2,NA,,20260909002,-2.20399,-1.11785,-1.47815,-2.36794,-2.95939,-0.222705,-0.0248114,0.0577397,0.0045136,-0.0079536,1.17618,0.592662,0.658384,0.656933,2.2222,2.06398,0.625159,1.42989,1.52841,2.40184,-0.911446,-1.08378,-0.203898,-0.0579389,-0.298476,-0.794628,-1.52624,-3.53997,-0.226333
1668,28,Male,Christian,Married,Yes,None,4,NA,,20260909002,-2.38687,-1.18024,-1.54968,-2.55318,-2.95013,-0.00879595,0.0357164,0.0787846,0.213731,0.0145944,0.967745,0.288437,0.489318,0.689021,1.85394,1.90992,0.396122,1.32493,1.42378,2.21715,-0.856677,-1.01552,-0.212025,0.014128,-0.286683,-0.771868,-1.48524,-3.48092,-0.249668
1669,36,Male,Christian,Married,Yes,Had COVID,4,NA,,20260909002,-2.27588,-1.11736,-1.45422,-2.27971,-3.09556,-0.213838,-0.220341,-0.0296263,-0.252435,-0.214631,1.059,0.456234,0.594929,0.817789,2.02042,1.91074,0.424064,1.38525,1.41555,2.21007,-0.825649,-0.979035,-0.188466,-0.0561491,-0.362242,-0.843571,-1.46616,-3.54158,-0.262923
1670,55,Male,No religion,Divorced,No,Had COVID,1,NA,,20260909002,-2.27929,-1.23428,-1.37539,-2.61019,-3.06346,-0.350644,-0.18872,-0.0885924,-0.122407,-0.237788,1.08641,0.504676,0.371618,0.847769,2.01695,2.00513,0.418602,1.14545,1.43664,2.48703,-0.92939,-1.13718,-0.177436,0.0759072,-0.36422,-0.847493,-1.55368,-3.5806,-0.238963
1671,72,Male,No religion,Married,No,None,4,NA,,20260909002,-2.33139,-1.17548,-1.43604,-2.47901,-2.93272,-0.294324,-0.179964,-0.1367,-0.105516,-0.212025,1.31481,0.610875,0.600384,0.892143,2.30872,2.13416,0.529132,1.33349,1.50556,2.31939,-0.925753,-1.09168,-0.142531,0.0338001,-0.34767,-0.841697,-1.60463,-3.59554,-0.249246
1672,82,Female,No religion,Widowed,No,Bereaved,3,5,Institutional Trust and Technocratic Governance,20260909002,-2.32088,-1.1664,-1.5536,-2.42621,-2.83784,-0.264438,-0.272425,-0.00562305,-0.0987524,-0.349015,1.25333,0.609522,0.69632,0.939235,1.97821,2.23781,0.726835,1.44052,1.59431,2.46133,-0.881718,-1.05453,-0.169957,5.85005e-4,-0.316909,-0.782267,-1.54237,-3.50883,-0.241617
1673,60,Female,Muslim,Single,No,Had COVID,4,NA,,20260909002,-2.38625,-1.29895,-1.72384,-2.55274,-3.15899,-0.0992457,0.0383141,0.127608,0.105119,0.0134624,1.12087,0.635593,0.711717,0.934737,2.28302,2.05734,0.609853,1.51938,1.60628,2.50119,-0.848322,-1.03928,-0.175919,0.0116335,-0.333004,-0.815453,-1.54157,-3.56172,-0.258677
1674,34,Male,Buddhist,Separated,Yes,Had COVID,2,NA,,20260909002,-2.52038,-1.4174,-1.67143,-2.41833,-3.39374,-0.197117,-0.0629507,0.0508461,-0.0582943,-0.0443353,1.42924,0.704209,0.736148,0.846686,2.49748,2.25503,0.646765,1.41549,1.36371,2.67731,-0.832398,-1.05491,-0.145497,0.0374895,-0.370953,-0.867222,-1.56723,-3.49809,-0.2077
1675,68,Male,No religion,Married,No,Had COVID,3,NA,,20260909002,-2.3043,-1.1975,-1.60055,-2.58464,-3.17094,-0.274141,-0.00523702,0.140372,-0.0538935,0.0200376,1.21363,0.579022,0.652914,1.06116,2.31464,2.35875,0.711728,1.54367,1.91493,2.73554,-0.814216,-1.03722,-0.197264,-0.0184598,-0.295043,-0.85487899999999994,-1.50137,-3.47843,-0.212907
1676,32,Male,Christian,Single,No,Had COVID,1,NA,,20260909002,-2.38625,-1.29895,-1.72384,-2.55274,-3.15899,-0.0992457,0.0383141,0.127608,0.105119,0.0134624,1.12087,0.635593,0.711717,0.934737,2.28302,2.05734,0.609853,1.51938,1.60628,2.50119,-0.848322,-1.03928,-0.175919,0.0116335,-0.333004,-0.815453,-1.54157,-3.56172,-0.258677
1677,39,Male,Muslim,Married,Yes,Had COVID,4,4,Conspiracy Ideation,20260909002,-2.49988,-1.43532,-1.6684,-2.64761,-3.37376,-0.22911,-0.0472707,0.0701231,-0.0730319,-0.0811081,1.47239,0.811004,0.676779,1.0674,2.51322,2.17074,0.621073,1.42304,1.57572,2.47098,-0.887268,-1.07201,-0.1469,0.043121,-0.33561,-0.797018,-1.49904,-3.50542,-0.222993
1678,85,Male,No religion,Divorced,No,None,4,NA,,20260909002,-2.33532,-1.20065,-1.56264,-2.36357,-3.12819,-0.234055,-0.0682124,0.0813857,0.0436149,-0.0677533,1.24648,0.481099,0.543793,0.883169,2.24691,2.18754,0.598667,1.47774,1.52397,2.55452,-0.936217,-1.05393,-0.192463,-0.0332724,-0.303155,-0.836075,-1.5142,-3.49606,-0.265119
1679,43,Male,Sikh,Married,Yes,Had COVID,4,NA,,20260909002,-2.42025,-1.36581,-1.50372,-2.49381,-3.0277,-0.144906,-0.0899433,0.0318508,-0.00251784,-0.0111458,1.22923,0.544644,0.54798500000000006,0.752112,1.99259,2.1118,0.669729,1.23971,1.49994,2.34239,-0.860066,-1.05375,-0.177416,0.022003,-0.331201,-0.846822,-1.49632,-3.38187,-0.205318
1680,66,Female,No religion,Divorced,No,Bereaved,2,NA,,20260909002,-2.33727,-1.31228,-1.61347,-2.50593,-3.19959,-0.246038,-0.067225,-0.0109436,-0.0045178,-0.0479591,1.25493,0.686892,0.69084,0.943192,2.37147,2.08473,0.709104,1.50127,1.65905,2.54106,-0.863592,-1.0317,-0.21777,-0.00674071,-0.289266,-0.763841,-1.52219,-3.46134,-0.261926
1681,23,Male,No religion,Single,No,Had COVID,2,NA,,20260909002,-2.17876,-1.10711,-1.4382,-2.48549,-3.04569,-0.246462,-0.149701,0.0218398,0.0569077,-0.249011,0.872276,0.269641,0.477145,0.665928,2.01547,1.96898,0.55818,1.34308,1.49171,2.54192,-0.841528,-1.02517,-0.192316,-0.00930772,-0.339225,-0.843125,-1.48987,-3.45462,-0.227759
1682,88,Female,No religion,Separated,No,None,2,NA,,20260909002,-2.22032,-1.13578,-1.47537,-2.63628,-2.93056,-0.307463,-0.188731,-0.212626,-0.0925399,-0.446646,1.11092,0.470666,0.554409,1.02275,2.30967,1.94204,0.43576,1.41713,1.57885,2.3739,-0.85998,-1.05722,-0.180101,0.0382012,-0.274549,-0.726347,-1.44822,-3.47359,-0.236672
1683,26,Female,No religion,Married,No,None,4,NA,,20260909002,-2.16357,-1.0772,-1.39385,-2.37691,-3.17723,-0.58602,-0.440706,-0.164713,-0.156781,-0.450237,1.20163,0.555253,0.43843,0.818601,2.18411,2.28917,0.723431,1.33921,1.60962,2.82762,-0.879949,-1.05361,-0.156811,-0.0338722,-0.331555,-0.813276,-1.48185,-3.48899,-0.263353
1684,58,Female,Christian,Married,Yes,Long COVID,4,NA,,20260909002,-2.49494,-1.49938,-1.65407,-2.64467,-3.31244,-0.202025,-0.0203379,0.086239,-0.0323645,-0.0360322,1.31172,0.709325,0.68647,1.08623,2.3399200000000002,2.34586,0.82233,1.50309,1.7764,2.67305,-0.961954,-1.05841,-0.167474,0.0550911,-0.330801,-0.780516,-1.57311,-3.48219,-0.219256
1685,47,Female,Muslim,Single,Yes,Had COVID,2,NA,,20260909002,-2.38566,-1.31509,-1.47242,-2.63656,-3.24164,-0.104142,0.10414,0.0256963,0.0950303,0.0281146,1.13004,0.490028,0.524013,0.818009,2.27561,1.97651,0.408072,1.29389,1.4085,2.40425,-0.907068,-1.0697,-0.19374,0.0466679,-0.36166,-0.836794,-1.50858,-3.49857,-0.171122
1686,58,Male,Christian,Divorced,No,Had COVID,1,3,Communitarianism,20260909002,-2.24938,-1.11152,-1.34109,-2.48301,-2.99076,-0.281661,-0.0553867,-0.0572254,-0.028623,-0.0431122,1.08327,0.28006,0.346199,0.877829,2.12236,2.04117,0.519993,1.24373,1.46919,2.33782,-0.879945,-0.992327,-0.187442,0.077007,-0.309604,-0.77787,-1.49534,-3.47936,-0.218049
1687,37,Female,No religion,Married,Yes,Had COVID,4,NA,,20260909002,-2.253,-1.23586,-1.56793,-2.49909,-3.37155,-0.269972,-0.121892,0.0386125,-0.0414534,-0.159055,1.05313,0.550534,0.59748,0.802116,2.46752,1.93778,0.515578,1.39419,1.46079,2.82022,-0.903265,-1.11228,-0.208863,0.002786,-0.323012,-0.836827,-1.54692,-3.51849,-0.204155
1688,68,Female,Christian,Divorced,No,None,3,2,Libertarianism,20260909002,-2.39471,-1.19973,-1.51544,-2.57954,-3.06288,-0.189452,-0.165105,-0.0128265,0.0513423,-0.201115,1.26241,0.676349,0.686921,0.980925,2.34142,2.25439,0.773493,1.50975,1.5729,2.791,-0.901738,-1.03317,-0.147874,0.0234593,-0.27872,-0.818182,-1.4913,-3.52462,-0.221251
1689,82,Male,Christian,Widowed,No,Had COVID,4,NA,,20260909002,-2.42366,-1.20064,-1.59369,-2.56546,-2.9113,-0.33535,-0.232573,-0.029078,-0.0406342,-0.312352,1.31464,0.590596,0.70867,0.918126,2.24199,2.21424,0.633341,1.48982,1.68632,2.32616,-0.899391,-1.06072,-0.236081,-0.0187278,-0.321299,-0.797816,-1.50647,-3.51709,-0.235655
1690,47,Female,Christian,Married,No,Long COVID,2,NA,,20260909002,-2.34304,-1.18562,-1.60597,-2.60046,-2.99663,-0.239793,-0.143233,-0.0110228,-0.00381847,-0.246346,1.40596,0.686647,0.769381,1.14195,2.3459,2.18081,0.604214,1.33903,1.60217,2.40085,-0.844521,-1.06469,-0.154962,0.00923351,-0.31549,-0.799577,-1.54422,-3.5192,-0.211084
1691,73,Female,Not answered,Widowed,No,Had COVID,3,NA,,20260909002,-2.23549,-1.2078,-1.55253,-2.6107,-3.10667,-0.263343,-0.0882239,0.055454,0.0599089,-0.226199,1.04925,0.515972,0.622828,0.9576,2.23005,1.78898,0.33331,1.22522,1.45019,2.27581,-0.833702,-1.02247,-0.16663,8.35765e-4,-0.312731,-0.797231,-1.52567,-3.47693,-0.218918
1692,64,Male,Muslim,Married,No,None,1,NA,,20260909002,-2.44228,-1.33227,-1.73969,-2.66497,-3.26308,0.0475517,0.0746453,0.246902,0.284391,0.122336,1.29104,0.778926,0.724998,1.0287,2.3523,2.10451,0.663005,1.47885,1.48778,2.59496,-0.910465,-1.03865,-0.200634,0.0356252,-0.298678,-0.811394,-1.46538,-3.44196,-0.231133
1693,30,Female,No religion,Married,No,Had COVID,2,NA,,20260909002,-2.46388,-1.33236,-1.62074,-2.76546,-3.0813,-0.436825,-0.220229,-0.0635791,-0.0659797,-0.292527,1.45694,0.686306,0.673819,1.24167,2.23188,2.22961,0.619322,1.47099,1.80166,2.35674,-0.881789,-1.07542,-0.188545,5.34987e-4,-0.358704,-0.79308,-1.55964,-3.5153,-0.260638
1694,61,Male,Sikh,Married,No,Had COVID,4,NA,,20260909002,-2.49301,-1.37699,-1.53264,-2.48585,-3.2938,-0.111545,-0.037916,0.00931261,-0.0564224,0.0128301,1.33008,0.699285,0.699353,1.05512,2.45045,2.10527,0.601686,1.45494,1.5608,2.51373,-0.866816,-1.05273,-0.204706,-0.0283897,-0.360921,-0.888021,-1.50044,-3.4883,-0.217579
1695,60,Male,Christian,Married,No,None,3,NA,,20260909002,-2.37282,-1.38953,-1.60501,-2.58771,-3.18454,-0.142195,0.0656813,0.0466194,0.154344,0.119692,1.26806,0.576684,0.545997,0.839473,2.20347,2.1866,0.742874,1.45535,1.58303,2.46248,-0.897813,-1.04604,-0.143824,0.0768931,-0.340133,-0.856746,-1.52625,-3.50047,-0.231917
1696,90,Female,No religion,Divorced,No,Had COVID,2,NA,,20260909002,-2.31668,-1.23748,-1.6022,-2.38953,-3.0663299999999998,0.0244116,0.187027,0.161167,0.0157318,0.171936,1.1425,0.527407,0.590386,0.874814,2.17108,2.03286,0.59032,1.39685,1.34848,2.43765,-0.880017,-1.06305,-0.121795,0.0291351,-0.318587,-0.824044,-1.53477,-3.46376,-0.230396
