b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_dur6,b_dur9,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.40329,-1.32825,-1.59757,-2.59962,-3.20918,-0.287617,-0.0266036,0.0555965,-0.0814003,0.0080479,1.24577,0.474935,0.582843,0.816892,2.09363,2.29264,0.770795,1.44519,1.54238,2.67041,-0.828094,-1.0124,-0.112949,0.0705522,-0.332664,-0.791913,-1.54927,-3.53469,-0.226923
-2.33107,-1.27985,-1.62755,-2.62746,-3.27097,-0.214812,-0.110593,0.10852,0.0879292,-0.147009,1.1268,0.470162,0.576472,0.852834,2.22013,2.1054,0.71872,1.43762,1.57602,2.67299,-0.93553,-1.04924,-0.182454,0.0563763,-0.267838,-0.788257,-1.49443,-3.45859,-0.266594
-2.334,-1.19335,-1.533,-2.52496,-2.99705,-0.0049324,0.0883715,0.159614,0.195143,-0.0117038,0.955849,0.207513,0.483941,0.835675,1.8398,2.18714,0.646955,1.44655,1.52088,2.50357,-0.865345,-1.05252,-0.213305,-0.069938,-0.342633,-0.811082,-1.50127,-3.44535,-0.220764
-2.33344,-1.34234,-1.49502,-2.47506,-3.24751,-0.0915484,0.0518406,0.106803,-0.0589655,0.121036,1.17597,0.617581,0.528393,0.855549,2.33816,2.11256,0.767271,1.36051,1.60297,2.54768,-0.899402,-1.07142,-0.173043,0.00694665,-0.268029,-0.762966,-1.50735,-3.49366,-0.231812
-2.37909,-1.40064,-1.71643,-2.6686,-3.55998,-0.0340216,0.0616051,0.174287,0.223296,0.182716,1.06333,0.765337,0.663795,0.926501,2.64018,2.00754,0.73345,1.43952,1.54172,2.80499,-0.888463,-1.06743,-0.135024,0.0206697,-0.317094,-0.79978,-1.52458,-3.51714,-0.21675
-2.2914,-1.34479,-1.52683,-2.45208,-3.26278,-0.114036,-0.0630602,0.0478486,0.0145303,-0.0827775,1.1987,0.763193,0.644374,1.07465,2.53068,1.87939,0.542195,1.34013,1.55443,2.55345,-0.85799,-1.02312,-0.218841,-0.0274292,-0.307738,-0.84617,-1.49872,-3.40721,-0.242281
-2.49688,-1.26091,-1.64067,-2.61539,-3.26608,0.017177,0.0303124,0.121556,0.189453,0.0379647,1.11218,0.539159,0.636623,0.864154,2.42583,2.16414,0.601536,1.40481,1.5833,2.60566,-0.82909,-1.0222,-0.121767,-0.00331013,-0.362716,-0.787265,-1.56602,-3.55728,-0.229913
-2.27974,-1.34829,-1.64361,-2.56777,-3.22424,-0.39973,-0.248658,-0.0950198,-0.0759093,-0.290385,0.989604,0.457361,0.538852,0.64083,2.20457,2.10799,0.734842,1.5111,1.68168,2.70257,-0.864666,-1.08148,-0.192306,-0.0126869,-0.343924,-0.802666,-1.50941,-3.47896,-0.233992
-2.68145,-1.55511,-1.6888,-2.79388,-3.33892,-0.133524,0.0319391,0.0913227,0.112033,0.00111179,1.57509,0.851459,0.763666,1.13527,2.30468,2.38214,0.78825,1.46993,1.60617,2.61718,-0.920842,-1.11255,-0.181994,0.0908456,-0.309422,-0.804911,-1.51246,-3.51199,-0.240435
-2.22081,-1.22413,-1.42079,-2.32885,-3.07044,-0.179353,-0.0347282,-0.0995336,-0.154117,-0.105105,1.24225,0.558182,0.618703,1.07571,2.24872,2.13544,0.636735,1.45235,1.5195,2.51414,-0.905534,-1.03624,-0.188894,0.0366526,-0.354735,-0.8701,-1.45644,-3.45395,-0.20465
-2.16995,-1.17259,-1.52168,-2.45231,-2.89888,-0.126077,-0.0525474,0.0479637,0.192367,-0.0140529,0.897649,0.408096,0.564786,0.654353,1.75319,2.04616,0.604866,1.48093,1.49529,2.35889,-0.942698,-0.999619,-0.187198,0.0369637,-0.304593,-0.801056,-1.49378,-3.45865,-0.218453
-2.3753,-1.22101,-1.48407,-2.35545,-3.129,-0.303834,-0.146635,-0.00574579,-0.131461,-0.438784,1.226,0.53943,0.552189,0.858419,2.31182,2.18848,0.557388,1.38598,1.38357,2.65361,-0.935259,-1.063,-0.171148,-0.0150202,-0.380177,-0.809727,-1.51736,-3.52101,-0.230847
-2.08527,-0.924668,-1.39025,-2.1481,-2.75525,-0.331721,-0.212964,0.0580899,-0.0841432,-0.391634,0.986172,0.296125,0.506518,0.754862,1.94082,1.83728,0.257819,1.21341,1.25281,2.13939,-0.872107,-0.985165,-0.224947,-0.0405428,-0.321778,-0.848116,-1.41885,-3.43306,-0.273331
-2.24443,-1.17455,-1.50387,-2.45184,-3.06921,-0.371462,-0.226864,0.0112114,-0.0432479,-0.171866,1.01942,0.527518,0.511199,0.901084,2.26005,2.00307,0.64947,1.3157,1.32976,2.48846,-0.870243,-1.04941,-0.195578,0.0256162,-0.324645,-0.826967,-1.55732,-3.52702,-0.237717
-2.20399,-1.11785,-1.47815,-2.36794,-2.95939,-0.222705,-0.0248114,0.0577397,0.0045136,-0.0079536,1.17618,0.592662,0.658384,0.656933,2.2222,2.06398,0.625159,1.42989,1.52841,2.40184,-0.911446,-1.08378,-0.203898,-0.0579389,-0.298476,-0.794628,-1.52624,-3.53997,-0.226333
-2.51983,-1.33476,-1.59641,-2.55403,-2.91903,-0.0110185,-0.00812132,0.143569,-0.0104021,-0.113081,1.23252,0.595318,0.450033,0.797251,1.99261,2.22588,0.686433,1.40634,1.69212,2.49506,-0.914871,-1.06569,-0.243261,-0.0481441,-0.332741,-0.773059,-1.5719,-3.56856,-0.259081
-2.63184,-1.4982,-1.62353,-2.5744,-3.10609,0.127062,0.112427,0.178476,0.155244,0.0397273,1.36687,0.674785,0.617092,0.897988,2.12466,2.17772,0.708692,1.42466,1.55161,2.39347,-0.875153,-1.06693,-0.217434,-0.0333019,-0.314135,-0.829912,-1.54573,-3.5386,-0.21383
-2.35821,-1.26972,-1.55602,-2.42013,-3.30855,-0.248842,-0.1396,0.0231631,-0.0499486,-0.104897,1.38243,0.725147,0.700706,1.01487,2.28476,1.94533,0.458825,1.35772,1.28309,2.58016,-0.835594,-1.06939,-0.213716,-0.06376,-0.360204,-0.838199,-1.54201,-3.51057,-0.184569
-2.39893,-1.21341,-1.63264,-2.527,-3.29147,-0.216388,-0.0728669,0.0379674,0.0618787,0.162635,1.077,0.463871,0.681528,0.965448,2.07828,2.09407,0.471654,1.40729,1.42005,2.51009,-0.857919,-1.00987,-0.130839,0.00261883,-0.368376,-0.850228,-1.56282,-3.56893,-0.229567
-2.15574,-1.07226,-1.46165,-2.35281,-2.84419,-0.407438,-0.179341,-0.0313252,-0.213169,-0.258457,1.1002,0.306022,0.555977,1.01673,1.88563,1.95435,0.500859,1.31961,1.53108,2.35801,-0.856028,-1.00517,-0.208168,-0.0572321,-0.329735,-0.768757,-1.52006,-3.4362,-0.230045
-2.7228,-1.59694,-1.74794,-2.8346,-3.30973,-0.0315466,0.0811773,0.101455,0.0429467,0.161052,1.57282,0.914007,0.743073,1.06817,2.33954,2.23038,0.833972,1.46877,1.73911,2.51133,-0.852112,-1.05179,-0.194687,0.0199674,-0.367418,-0.817919,-1.54457,-3.48137,-0.180252
-2.41558,-1.4356,-1.57122,-2.63323,-3.32225,-0.0500106,0.0765999,0.0880966,0.180565,0.0347331,1.22553,0.736403,0.708118,0.937016,2.40907,2.22304,0.837376,1.40384,1.71339,2.81687,-0.928102,-1.04957,-0.15473,0.0251078,-0.36032,-0.822113,-1.47222,-3.45821,-0.209242
-2.33306,-1.34819,-1.64032,-2.72012,-3.24277,-0.183955,0.00323647,0.044651,0.0736625,-0.310948,1.05738,0.601225,0.556343,0.703636,2.40341,2.08894,0.578071,1.50504,1.6057,2.65685,-0.91548,-1.1386,-0.146805,0.0999879,-0.364639,-0.819606,-1.56763,-3.5766,-0.196974
-2.33503,-1.19445,-1.50218,-2.53861,-3.17246,-0.132308,-0.0228269,0.00178446,-0.0799552,-0.0256579,1.29189,0.496363,0.528739,0.930893,2.24865,2.1296,0.485866,1.32677,1.54352,2.3028,-0.833722,-1.05506,-0.159875,0.0371046,-0.28513,-0.734284,-1.50227,-3.49123,-0.205231
-2.44176,-1.30149,-1.5443,-2.49338,-3.17956,-0.0829765,0.0199509,0.0761746,0.0782888,0.0382276,1.20677,0.526456,0.554242,0.895278,2.17171,2.08146,0.488182,1.22089,1.26323,2.34903,-0.917035,-1.07388,-0.161373,0.066115,-0.324858,-0.781126,-1.54104,-3.4915,-0.179931
-2.38464,-1.42039,-1.64556,-2.62362,-3.49301,-0.402646,-0.148325,-0.00193461,-0.0626725,-0.204981,1.31958,0.754139,0.717345,1.13734,2.59643,2.24943,0.867139,1.57657,1.80792,3.00269,-0.843692,-1.05347,-0.188967,-0.0507233,-0.339857,-0.85879,-1.53224,-3.52616,-0.249945
-2.6503,-1.38846,-1.66162,-2.68553,-3.11668,-0.141504,-0.0332353,0.0780983,0.0536462,-0.193622,1.55573,0.73882,0.747143,1.18972,2.34433,2.29255,0.664112,1.37497,1.63293,2.39623,-0.872015,-1.03431,-0.178596,0.00947116,-0.340119,-0.830269,-1.53092,-3.53287,-0.227287
-2.18046,-1.07525,-1.44641,-2.40112,-2.82328,-0.252164,-0.144593,-0.0449509,-0.0513287,-0.0629958,1.04552,0.329094,0.380807,0.786831,1.77952,1.95374,0.452999,1.31173,1.39955,2.08174,-0.891319,-1.05864,-0.17667,0.0631272,-0.303069,-0.714406,-1.52381,-3.50849,-0.221255
-2.3539,-1.2975,-1.55456,-2.43215,-3.12365,-0.103436,-0.0137283,0.112122,0.151911,0.0309458,1.10018,0.544351,0.547923,0.865219,2.11216,2.17654,0.684986,1.4587,1.70382,2.38089,-0.90255,-0.995927,-0.217945,0.00364259,-0.301977,-0.825289,-1.47385,-3.38103,-0.266029
-2.37202,-1.22528,-1.5807,-2.49234,-3.10475,-0.103727,0.000111881,0.0367069,-0.0487829,-0.111845,1.3656,0.710641,0.735411,0.944415,2.47169,2.20701,0.562138,1.38932,1.53414,2.45892,-0.92903,-1.01871,-0.153947,0.0691993,-0.301866,-0.749619,-1.50174,-3.5255,-0.196244
-2.26204,-1.25417,-1.55202,-2.58911,-3.29168,-0.145359,-0.0314318,0.00802484,0.0897082,0.00194202,0.942727,0.513255,0.494562,0.936214,2.23445,1.96738,0.539427,1.4098,1.53504,2.4529,-0.886837,-1.04313,-0.126692,0.0366756,-0.266845,-0.774098,-1.56179,-3.54865,-0.216018
-2.48496,-1.34309,-1.59421,-2.61924,-3.2539,-0.034437,0.0344594,0.140352,0.382381,0.0668444,1.20167,0.53742,0.590958,0.766503,2.21456,2.13097,0.776831,1.3317,1.47089,2.81002,-0.837249,-1.05719,-0.180731,-0.0257569,-0.310684,-0.742999,-1.55716,-3.48267,-0.195564
-2.75853,-1.71187,-1.73364,-2.73735,-3.38208,-0.0294284,0.0655476,0.141065,-3.46183e-05,0.10252,1.64987,1.08462,0.831143,1.33335,2.66164,2.55945,0.986232,1.54789,1.75575,2.66932,-0.950536,-1.07469,-0.196245,-0.0187705,-0.328786,-0.787227,-1.53005,-3.50854,-0.223409
-2.52038,-1.3465,-1.61718,-2.54347,-3.12439,-0.159155,-0.0746526,0.0280476,-0.0658981,-0.178024,1.38461,0.66968,0.641808,0.940385,2.22507,2.08739,0.633979,1.38812,1.48915,2.56426,-0.884957,-1.05346,-0.176628,0.0221495,-0.302086,-0.79568,-1.55582,-3.54178,-0.265051
-2.43196,-1.32418,-1.43082,-2.49466,-3.17178,-0.207108,-0.043029,0.0416815,0.0754948,-0.0494513,1.31633,0.563871,0.379954,0.851681,2.32797,2.24567,0.788849,1.2823,1.56547,2.64916,-0.895101,-1.03407,-0.205546,0.0224457,-0.318547,-0.800663,-1.55322,-3.49803,-0.229146
-2.4445,-1.46783,-1.59564,-2.55935,-3.42532,-0.254234,-0.146122,-0.0337518,0.049256,-0.17522,1.24429,0.764382,0.608979,0.699453,2.57181,2.10462,0.865114,1.4416,1.39505,2.93102,-0.90936,-1.09172,-0.167442,0.0382128,-0.318074,-0.785094,-1.55243,-3.53661,-0.20006
-2.29557,-1.18643,-1.66073,-2.40919,-3.26502,-0.19142,-0.158461,0.068586,0.0031824,-0.146417,1.13539,0.559844,0.676925,0.767187,2.33401,2.21506,0.713822,1.52568,1.49601,2.80016,-0.832621,-1.0908,-0.178736,0.0211649,-0.316328,-0.778008,-1.50736,-3.47211,-0.227871
-2.32289,-1.24688,-1.51832,-2.559,-3.26899,-0.124195,-0.0589507,-0.0107155,0.0605262,-0.0795875,0.965899,0.395399,0.541326,0.613968,2.33615,1.9157,0.544107,1.3774,1.5004,2.62904,-0.871802,-1.08662,-0.175435,0.00750213,-0.339257,-0.797165,-1.50642,-3.48861,-0.229361
-2.4698,-1.33207,-1.67539,-2.72824,-3.33836,0.150047,0.133511,0.204089,0.127365,0.142037,1.21786,0.602164,0.530154,1.13568,2.35146,1.89488,0.449702,1.35758,1.62614,2.3989,-0.896564,-1.07749,-0.161088,0.0492884,-0.312493,-0.776921,-1.52038,-3.51361,-0.218483
-2.35564,-1.34604,-1.61402,-2.71902,-3.20735,-0.333949,-0.220718,-0.0976348,-0.104186,-0.280325,1.227,0.688885,0.6799,1.15819,2.34458,2.20649,0.767402,1.45701,1.76154,2.64474,-0.849537,-1.07788,-0.161688,0.0126546,-0.359043,-0.821996,-1.51237,-3.49997,-0.17917
-2.42236,-1.26787,-1.61557,-2.7454,-2.95309,0.0117459,0.0499705,0.158279,0.287457,0.0928699,0.989341,0.411187,0.499167,0.894978,1.7788,2.15348,0.580627,1.39381,1.71025,2.09844,-0.88242,-1.01645,-0.131565,0.0625485,-0.292494,-0.742435,-1.54314,-3.49895,-0.250393
-2.39574,-1.18547,-1.47213,-2.39547,-3.0234,-0.0340207,-0.0770862,-0.00973949,-0.144728,-0.155081,1.21247,0.511511,0.649599,0.841908,2.23566,2.06439,0.539531,1.3629,1.37312,2.2132,-0.901638,-1.06539,-0.168392,0.0178694,-0.371411,-0.784423,-1.44755,-3.44037,-0.208644
-2.18182,-1.14049,-1.5528,-2.5136,-3.01191,-0.383212,-0.249253,-0.0316273,-0.0322904,-0.261921,1.0253,0.408264,0.588267,0.945773,2.16302,2.07796,0.709293,1.46636,1.5728,2.60975,-0.844966,-0.989033,-0.155188,0.0401301,-0.357676,-0.83332,-1.49743,-3.53017,-0.233402
-2.26488,-1.24966,-1.51776,-2.33522,-3.04793,0.0775127,0.214089,0.246895,0.126739,0.0560121,0.809557,0.231187,0.425375,0.483338,1.84723,1.95335,0.465865,1.29137,1.36435,2.57434,-0.866755,-1.03565,-0.191254,-0.0296705,-0.351857,-0.78402,-1.53452,-3.47231,-0.195468
-2.22362,-1.31637,-1.56438,-2.55033,-2.99462,-0.337258,-0.0543924,-0.0216269,-0.0323976,-0.0880323,1.16786,0.554516,0.648203,0.915321,1.95106,2.10785,0.661881,1.4435,1.71198,2.36523,-0.896419,-1.06877,-0.194638,-0.0312026,-0.348388,-0.808027,-1.53411,-3.49034,-0.245171
-2.60651,-1.35669,-1.54276,-2.59435,-3.36293,-0.142278,0.027332,0.0352035,-0.0980116,0.0176013,1.59856,0.578588,0.622503,1.1751,2.45989,2.29754,0.578674,1.33821,1.67904,2.62875,-0.872558,-1.068,-0.154364,0.0301519,-0.339881,-0.857688,-1.53877,-3.45761,-0.21039
-2.34195,-1.13952,-1.46517,-2.40134,-3.12017,-0.138677,-0.0163531,0.110716,0.0183267,0.184215,1.26723,0.349028,0.568735,0.934452,1.90798,1.91643,0.415423,1.26417,1.431,2.32042,-0.785634,-1.0622,-0.203031,-0.035868,-0.348288,-0.907055,-1.55104,-3.53071,-0.187123
-2.28988,-1.2674,-1.51553,-2.36445,-3.21796,-0.309239,-0.121513,0.0213451,-0.107014,-0.0155954,1.28864,0.685452,0.547394,0.92448,2.30638,2.0579,0.64125,1.39158,1.41962,2.50687,-0.85474,-0.997332,-0.214189,-0.0199647,-0.337648,-0.839375,-1.46806,-3.45533,-0.234865
-2.18657,-1.16548,-1.49298,-2.56013,-2.88222,-0.222042,-0.0586717,0.165028,0.185241,-0.173168,1.23339,0.59454,0.595368,0.913156,2.14624,1.89186,0.473032,1.1763,1.3978,2.21602,-0.866519,-1.03081,-0.181627,-0.00481769,-0.330807,-0.820447,-1.46742,-3.43165,-0.225302
-2.28691,-1.2696,-1.66376,-2.54423,-3.16462,-0.15791,-0.0210869,0.120836,0.260629,0.0527227,0.945683,0.485059,0.558692,0.772029,2.01094,2.01299,0.612731,1.40903,1.33964,2.44842,-0.84873,-1.03354,-0.163411,0.0182231,-0.304095,-0.766676,-1.53048,-3.49301,-0.234466
-2.29626,-1.21962,-1.53628,-2.64888,-3.17136,-0.219861,-0.099449,0.110922,0.104077,-0.1026,1.11131,0.474078,0.440508,0.855785,2.26586,2.13308,0.608987,1.30381,1.74016,2.58068,-0.852859,-0.99976,-0.172656,0.0299099,-0.326849,-0.803583,-1.54126,-3.51966,-0.203462
-2.39566,-1.28178,-1.45095,-2.56143,-3.08011,-0.0877984,-0.0764708,-0.0393945,-0.0843335,-0.180658,1.15454,0.50733,0.55166,1.02252,2.13187,2.03043,0.68223,1.25641,1.56077,2.58506,-0.856473,-1.07038,-0.208361,0.0275391,-0.266184,-0.772916,-1.53296,-3.40922,-0.193274
-2.32627,-1.28997,-1.57832,-2.55913,-2.96739,-0.0792893,0.0484437,0.0422279,0.13137,-0.00220407,1.03751,0.44814,0.67253,0.923079,1.94359,2.04525,0.71008,1.47422,1.64933,2.3711,-0.887737,-1.0243,-0.174415,-0.0743261,-0.342264,-0.84173,-1.51153,-3.47149,-0.202494
-2.26951,-1.19091,-1.55397,-2.35405,-3.03975,-0.177027,0.0557797,0.118084,-0.134993,-0.0208418,1.0926,0.425958,0.567784,0.78834,2.01906,1.9408,0.420602,1.24143,1.39832,2.27959,-0.873624,-1.06687,-0.149228,0.0384544,-0.354298,-0.795999,-1.53489,-3.50201,-0.200194
-2.32157,-1.29424,-1.60029,-2.6361,-2.98897,-0.205908,-0.00371628,-0.00808537,0.096025,-0.180766,1.06962,0.489642,0.553636,0.986104,2.0702,1.93915,0.456333,1.44396,1.55738,2.22455,-0.878122,-1.01819,-0.204111,-0.00129707,-0.30738,-0.792429,-1.52788,-3.48531,-0.212761
-2.24056,-1.12743,-1.56605,-2.68821,-3.05353,-0.141939,0.052926,0.102096,0.102504,-0.020885,0.920818,0.357747,0.591851,0.925491,2.12425,1.9688,0.43987,1.44856,1.68828,2.29097,-0.862854,-1.08164,-0.176178,0.00695509,-0.304781,-0.750047,-1.47977,-3.50729,-0.203615
-2.34728,-1.225,-1.5898,-2.53107,-3.36127,0.0240599,0.142908,0.131094,0.22333,0.202493,1.14938,0.439572,0.665524,0.872072,2.38477,2.04816,0.475083,1.37693,1.53491,2.71156,-0.907418,-1.08083,-0.174689,-0.00873538,-0.320341,-0.831373,-1.52061,-3.52557,-0.214817
-2.01522,-1.15179,-1.54075,-2.36142,-3.00484,-0.230619,-0.105108,0.0411203,-0.0551658,-0.471448,0.888881,0.433648,0.501384,0.772197,2.35166,1.80741,0.53247,1.4458,1.44498,2.53748,-0.88237,-1.04354,-0.147172,0.014876,-0.308943,-0.769005,-1.52842,-3.5219,-0.199046
-2.20327,-1.09755,-1.38909,-2.4391,-3.16351,-0.268076,-0.147505,0.01347,-0.119515,-0.0230402,1.2158,0.625518,0.5021,0.921733,2.3367,1.88615,0.466021,1.30293,1.51677,2.47572,-0.92048,-1.10799,-0.203727,-0.0415219,-0.321621,-0.797416,-1.4867,-3.50871,-0.237006
-2.42881,-1.37413,-1.5666,-2.54416,-3.33937,-0.398587,-0.135678,-0.00149168,-0.202024,-0.230094,1.24805,0.612765,0.567381,0.837347,2.35837,2.32755,0.817498,1.40852,1.6346,3.0061,-0.952514,-1.09402,-0.192674,0.053515,-0.34225,-0.812672,-1.55223,-3.53154,-0.236056
-2.56922,-1.40243,-1.68818,-2.76554,-3.50742,-0.254445,-0.0984392,0.0407442,0.105311,-0.164521,1.46307,0.827838,0.834966,1.10633,2.83547,2.36622,0.765909,1.51526,1.72199,2.97177,-0.823291,-1.04582,-0.213297,-0.0358204,-0.288977,-0.829201,-1.50493,-3.50159,-0.243309
-2.21382,-1.22637,-1.47282,-2.39408,-3.07412,-0.334026,-0.0835985,-0.00570113,-0.0105145,-0.058924,1.15093,0.507084,0.481704,0.770411,2.25609,2.06311,0.666196,1.35335,1.53672,2.55773,-0.884282,-1.04223,-0.191428,0.000987062,-0.295652,-0.760309,-1.49406,-3.48038,-0.212144
-2.40705,-1.30601,-1.64787,-2.49044,-3.0303,-0.0294429,0.0977732,0.207347,0.206263,0.0102603,1.4374,0.725165,0.795532,1.01806,2.33824,2.31868,0.790128,1.48438,1.52889,2.53198,-0.933323,-1.01576,-0.168575,0.0281929,-0.353354,-0.827959,-1.52352,-3.50968,-0.256786
-2.17375,-1.15297,-1.3997,-2.3115,-3.22387,-0.167167,0.11421,-0.0196076,0.0361895,0.067486,0.998346,0.384443,0.501452,0.695371,2.39103,1.98763,0.480109,1.33641,1.43227,2.63605,-0.902696,-1.06181,-0.161923,-0.0291559,-0.335069,-0.832589,-1.51484,-3.51848,-0.259359
-2.2588,-1.31018,-1.56784,-2.60305,-3.26271,-0.28073,-0.0796189,-0.0359386,0.0110256,-0.0748454,1.10747,0.461427,0.62496,0.932571,2.3715,2.00311,0.590063,1.41115,1.48256,2.47416,-0.844247,-1.02586,-0.202664,0.11523,-0.295358,-0.808233,-1.50328,-3.47519,-0.195217
-2.31668,-1.23748,-1.6022,-2.38953,-3.06633,0.0244116,0.187027,0.161167,0.0157318,0.171936,1.1425,0.527407,0.590386,0.874814,2.17108,2.03286,0.59032,1.39685,1.34848,2.43765,-0.880017,-1.06305,-0.121795,0.0291351,-0.318587,-0.824044,-1.53477,-3.46376,-0.230396
-2.42175,-1.24094,-1.43722,-2.46879,-3.19996,-0.0741927,-0.0569052,0.039359,0.067206,-0.105401,1.25258,0.449905,0.512314,0.698434,2.1757,2.15888,0.581489,1.29702,1.55601,2.61544,-0.909141,-1.09111,-0.220716,-0.0569342,-0.344235,-0.837908,-1.53462,-3.58216,-0.252299
-2.50047,-1.44046,-1.62201,-2.70173,-3.25463,-0.0385437,0.0989583,0.119067,0.115931,-0.0526374,1.3499,0.760971,0.634297,1.04349,2.37815,2.08133,0.672232,1.35396,1.5401,2.57574,-0.910505,-1.10293,-0.147921,0.0113803,-0.351374,-0.749881,-1.60531,-3.63825,-0.217476
-2.30327,-1.20023,-1.48021,-2.36762,-2.93361,-0.135106,0.132408,0.0436832,0.0720162,0.00319871,1.05668,0.304007,0.402691,0.647468,1.79397,2.06145,0.520873,1.36651,1.38494,2.25183,-0.851179,-1.00722,-0.155604,0.0538786,-0.272521,-0.744148,-1.53558,-3.44993,-0.261722
-2.36053,-1.16625,-1.58267,-2.69643,-3.2396,-0.0537835,0.0290117,0.187961,0.352402,0.155216,1.13792,0.500106,0.545819,1.00929,2.20591,1.80458,0.319191,1.27402,1.289,2.33393,-0.859975,-1.0555,-0.141767,0.0210744,-0.310876,-0.836604,-1.54583,-3.57032,-0.259925
-2.25739,-1.15243,-1.54548,-2.39357,-3.08367,-0.0538816,0.081926,0.0624384,0.0551516,0.119956,1.05082,0.299862,0.540668,0.760879,2.13871,1.98496,0.521181,1.43787,1.42041,2.57005,-0.84752,-1.0474,-0.21355,0.00330244,-0.338531,-0.809223,-1.54955,-3.55901,-0.237252
-2.0786,-1.01312,-1.36269,-2.38359,-2.83391,-0.388284,-0.214802,-0.0611623,-0.113556,-0.209325,1.05686,0.476362,0.696646,0.966497,2.02339,1.92772,0.383316,1.27751,1.49487,2.23151,-0.873781,-1.02481,-0.195762,-0.0119327,-0.333396,-0.865577,-1.50269,-3.4804,-0.258247
-2.66783,-1.6408,-1.6525,-2.84643,-3.51933,0.169565,0.187762,0.118908,0.188893,0.148112,1.38219,0.89385,0.702806,1.05365,2.51417,2.06216,0.724006,1.41532,1.71768,2.52971,-0.849615,-1.06409,-0.191346,-0.0342779,-0.333453,-0.767778,-1.51405,-3.48246,-0.22206
-2.4616,-1.41923,-1.59267,-2.4711,-3.38143,-0.182694,0.0711083,-0.00352766,-0.0279409,-0.0447584,1.27963,0.593644,0.561218,0.793323,2.43139,2.17315,0.718583,1.44575,1.48465,2.73806,-0.892707,-1.05478,-0.165292,0.0517608,-0.286272,-0.76043,-1.50657,-3.48864,-0.226807
-2.39546,-1.30427,-1.46937,-2.60441,-3.12128,-0.174806,-0.00668794,0.0713837,0.074653,-0.115772,1.18231,0.589643,0.429539,1.01421,2.252,2.08529,0.551448,1.34766,1.66618,2.36341,-0.90477,-1.01357,-0.221414,-0.065356,-0.349664,-0.887168,-1.49281,-3.44523,-0.218171
-2.3282,-1.22489,-1.3385,-2.30308,-3.07744,-0.324209,-0.220751,-0.210863,-0.241764,-0.200102,1.3937,0.621004,0.601224,0.93631,2.25038,2.1146,0.616844,1.44116,1.51641,2.58606,-0.881702,-1.05753,-0.130438,-0.0301899,-0.324467,-0.84458,-1.49262,-3.47851,-0.233019
-2.41023,-1.33397,-1.61518,-2.43677,-3.11082,-0.168891,0.0802033,0.0334356,0.0533793,-0.0208422,1.09643,0.494841,0.624225,0.562112,2.18872,2.17083,0.530024,1.5192,1.41204,2.45394,-0.878087,-1.05282,-0.199347,0.0300614,-0.363772,-0.831304,-1.52361,-3.49597,-0.207078
-2.49462,-1.36561,-1.64157,-2.44376,-3.30737,-0.00672212,0.175742,0.178189,0.0938886,0.102492,1.4064,0.705826,0.658537,0.860016,2.36712,2.16833,0.663365,1.46373,1.38613,2.59692,-0.86892,-1.02829,-0.195296,0.00986917,-0.303985,-0.775142,-1.48402,-3.47838,-0.199421
-2.39592,-1.16939,-1.58836,-2.54286,-3.02033,-0.0998007,0.011544,0.176865,0.121815,-0.0397769,1.38709,0.634607,0.689318,1.06711,2.19659,2.17213,0.599698,1.441,1.58838,2.41559,-0.9057,-1.06868,-0.183069,-0.0144459,-0.323584,-0.81037,-1.51625,-3.58232,-0.245023
-2.49711,-1.25518,-1.61516,-2.47436,-3.00737,-0.182531,-0.119803,0.0502354,-0.098821,-0.272382,1.33105,0.585783,0.712185,1.04554,2.09559,2.28324,0.631919,1.4412,1.69929,2.42919,-0.814759,-1.02976,-0.183041,0.0231015,-0.313305,-0.831518,-1.53335,-3.47297,-0.154356
-2.36461,-1.29535,-1.57616,-2.67341,-3.12847,-0.135179,0.0106434,0.0973683,0.0875408,-0.137761,1.07191,0.496077,0.491119,0.8436,2.18045,1.9799,0.480455,1.3715,1.53283,2.46934,-0.94141,-1.11433,-0.155489,0.0136386,-0.342253,-0.777548,-1.5526,-3.53399,-0.194178
-2.09926,-1.14615,-1.37988,-2.38245,-2.99295,-0.137396,-0.0121831,0.012648,0.0375785,0.0444291,1.01237,0.513146,0.536593,0.733223,2.19173,1.74865,0.44683,1.21215,1.28538,2.18444,-0.903834,-1.05852,-0.192467,-0.0207991,-0.32466,-0.817496,-1.49263,-3.51571,-0.207733
