b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_dur2,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.77813,-1.64052,-1.76701,-2.97538,-3.71088,-0.133379,-0.0217225,-0.00216752,0.0552939,-0.12467,1.239,0.615787,0.683437,0.997876,2.6875,2.22927,0.720426,1.37865,1.70344,2.70975,-0.0133237,-0.0876186,0.0210272,-0.334423,-0.775284,-1.57715,-3.4545,-0.120973
-2.38104,-1.24679,-1.61057,-2.61355,-3.33119,-0.261282,-0.133148,0.000994798,-0.102062,-0.224442,1.13093,0.48674,0.593696,0.808975,2.5251,1.93639,0.475664,1.2343,1.47981,2.6216,-0.0131348,-0.0920039,-0.0783287,-0.339921,-0.781468,-1.56472,-3.46201,-0.122934
-2.52672,-1.41094,-1.74328,-2.52985,-3.27636,-0.173462,0.0669742,0.203957,0.0419799,-0.109452,1.06669,0.467062,0.465724,0.746543,2.15974,2.06914,0.57128,1.29404,1.4672,2.58713,-0.0136686,-0.146078,-0.0396675,-0.3343,-0.823094,-1.58694,-3.43983,-0.156134
-2.50336,-1.48348,-1.66369,-2.70993,-3.41883,-0.0344054,0.0205817,0.0960424,-0.091746,-0.107687,1.19533,0.66149,0.691997,1.0992,2.3634,1.88146,0.552544,1.40759,1.51712,2.60028,-0.0135256,-0.0894547,-0.0395358,-0.372439,-0.850437,-1.48962,-3.42469,-0.134417
-2.45289,-1.41567,-1.71861,-2.77388,-3.39655,-0.184596,0.0205383,0.164973,-0.00492529,-0.0564054,1.19705,0.557294,0.509455,0.740509,2.34368,1.98234,0.523925,1.27211,1.59323,2.4787,-0.0141099,-0.0975974,-0.0368738,-0.331709,-0.727158,-1.54374,-3.44574,-0.102263
-2.85991,-1.70718,-1.79363,-2.93212,-3.68307,0.0250772,0.131199,0.068793,0.0913397,0.0263145,1.56617,0.873232,0.807322,1.14538,2.64601,2.17065,0.622937,1.4374,1.52571,2.65377,-0.0137406,-0.0404563,0.0105785,-0.34435,-0.796175,-1.53469,-3.43732,-0.121215
-2.65329,-1.43669,-1.85014,-2.8811,-3.51203,-0.0986221,-0.0929364,0.101718,0.108823,0.0328359,1.30396,0.511358,0.769702,0.937931,2.25995,2.01619,0.477854,1.43285,1.53045,2.52876,-0.0140819,-0.102318,-0.000537351,-0.332752,-0.77779,-1.55676,-3.45846,-0.11009
-2.41169,-1.40442,-1.58906,-2.43411,-3.29877,-0.0550608,0.0351281,0.0831547,0.0857643,-0.120304,1.222,0.584396,0.603262,0.739852,2.31569,1.94042,0.517799,1.285,1.0913,2.35746,-0.0139544,-0.120881,-0.118002,-0.365022,-0.86707,-1.51195,-3.48802,-0.128842
-2.79699,-1.64077,-1.90895,-2.93709,-3.56002,-0.098011,0.0986787,0.15472,0.125455,0.21811,1.36102,0.7183,0.769843,0.976255,2.38719,2.09298,0.620651,1.42724,1.59721,2.41806,-0.0138713,-0.101384,-0.0418168,-0.337837,-0.761615,-1.5854,-3.41474,-0.131185
-2.71587,-1.55541,-1.76719,-2.87604,-3.56087,-0.146157,0.122793,0.164961,0.23588,0.1132,1.43079,0.618493,0.618766,1.00322,2.406,2.16038,0.449919,1.32174,1.53617,2.42586,-0.0139067,-0.128709,-0.0813206,-0.332834,-0.786662,-1.55772,-3.48612,-0.117911
-2.49257,-1.30802,-1.61833,-2.52156,-3.11845,-0.164007,-0.0260678,-0.00104862,-0.220438,0.0318107,1.24188,0.410381,0.60178,0.838498,1.97212,1.88093,0.399944,1.28087,1.30849,2.07406,-0.0136011,-0.112872,0.0013507,-0.383892,-0.793528,-1.58135,-3.47933,-0.142016
-2.46454,-1.38901,-1.71749,-2.67362,-3.30121,-0.370297,-0.227537,0.0509578,-0.145724,-0.26436,0.944881,0.277507,0.443912,0.630309,1.86657,2.01065,0.577786,1.34555,1.39154,2.50374,-0.0138504,-0.144112,0.00415001,-0.329587,-0.772823,-1.60561,-3.47522,-0.147108
-2.39254,-1.32261,-1.62553,-2.77951,-3.15985,-0.116296,0.0569066,0.0739821,-0.00732245,0.0601768,1.02928,0.442031,0.543332,0.989626,2.11457,2.00074,0.490242,1.30452,1.51583,2.36521,-0.0143584,-0.121025,-0.0159342,-0.292947,-0.770356,-1.55379,-3.4364,-0.127339
-2.56222,-1.34367,-1.67309,-2.74812,-3.33752,-0.257095,-0.0533257,0.12723,-0.0484044,0.00104387,1.46419,0.632902,0.645521,1.04072,2.57683,2.11075,0.510178,1.37196,1.6233,2.49586,-0.0146547,-0.151839,-0.00502416,-0.312038,-0.772213,-1.54503,-3.37988,-0.150973
-2.52824,-1.46908,-1.77997,-2.92249,-3.43478,-0.371053,-0.24686,-0.0776931,-0.0860074,-0.382224,0.974454,0.521738,0.677323,1.07478,2.51837,1.97399,0.49198,1.44915,1.59928,2.46047,-0.0148,-0.077914,-0.0430705,-0.428966,-0.82267,-1.59318,-3.54998,-0.103899
-2.68289,-1.41905,-1.75455,-2.77004,-3.3885,-0.147826,-0.136847,-0.0438365,-0.0985829,-0.0754711,1.16862,0.305778,0.498082,0.65867,2.09235,1.99017,0.494542,1.41355,1.46447,2.32379,-0.0142601,-0.107702,-0.0543187,-0.3627,-0.77491,-1.55118,-3.45369,-0.137984
-2.47352,-1.43799,-1.79926,-2.7052,-3.33712,-0.340762,-0.208169,0.026582,-0.218695,-0.233171,0.937104,0.495104,0.624699,0.937202,2.30416,2.07167,0.625976,1.4208,1.52283,2.52845,-0.0147323,-0.0636279,0.0119519,-0.377578,-0.801659,-1.64001,-3.51202,-0.138011
-2.35689,-1.29022,-1.65148,-2.57988,-3.13236,-0.269418,-0.157439,-0.000723897,-0.0213045,-0.104213,1.00967,0.357682,0.498452,0.765843,1.96675,1.88933,0.326941,1.29702,1.23223,2.08215,-0.0141391,-0.0960532,-0.0293059,-0.360457,-0.765076,-1.5704,-3.42197,-0.114856
-2.42605,-1.42546,-1.71613,-2.8191,-3.42107,-0.265798,-0.0175989,0.0149526,0.171016,-0.133533,1.19614,0.521448,0.516777,0.826854,2.30096,1.99342,0.554303,1.39012,1.54389,2.62222,-0.014194,-0.0491628,0.0641821,-0.302516,-0.72561,-1.6017,-3.50241,-0.124448
-2.52796,-1.4909,-1.68708,-2.84232,-3.21519,-0.121503,0.0693811,0.0981682,0.205662,-0.0810727,1.08167,0.51855,0.589154,0.846053,1.9609,1.96061,0.497806,1.3473,1.50226,2.32358,-0.0144992,-0.0826206,-0.0278926,-0.324393,-0.773789,-1.56775,-3.45456,-0.112742
-2.16542,-1.20495,-1.60926,-2.44535,-3.06863,-0.391456,-0.209945,-0.0499865,-0.188682,-0.347627,1.05943,0.435069,0.53219,0.577786,2.09621,1.69403,0.290153,1.31502,1.28908,2.14818,-0.0142481,-0.037201,-0.00231743,-0.333584,-0.772442,-1.52929,-3.44968,-0.0759083
-2.38731,-1.36566,-1.53924,-2.63512,-3.30709,-0.186812,-0.00922222,0.0155227,-0.0525381,-0.0822977,1.03249,0.394787,0.517816,0.780015,2.27013,2.02381,0.550435,1.33556,1.53186,2.49844,-0.0135604,-0.0772399,0.0194771,-0.356827,-0.858248,-1.47161,-3.36915,-0.103914
-2.62672,-1.43291,-1.61432,-2.6928,-3.51981,-0.0699588,0.0712697,0.0509002,0.0219118,0.0391718,1.10312,0.345809,0.458458,0.651423,2.22371,1.87626,0.370668,1.16341,1.40128,2.36642,-0.0139489,-0.0662492,0.00516856,-0.365436,-0.894329,-1.56169,-3.51136,-0.134836
-2.65299,-1.56128,-1.75709,-2.81037,-3.60872,-0.161979,-0.0467507,-0.0430168,-0.048592,-0.121322,1.23903,0.623336,0.659914,0.887683,2.47518,1.96644,0.519284,1.37844,1.38526,2.73319,-0.0139429,-0.0966663,0.0211329,-0.312325,-0.766344,-1.60164,-3.49012,-0.0977257
-2.24113,-1.3127,-1.53669,-2.32759,-3.20702,-0.27734,-0.213439,0.0179837,-0.259363,-0.244184,0.834275,0.484172,0.46858,0.635052,2.19296,1.82418,0.54568,1.23639,1.35447,2.33778,-0.0140555,-0.10579,-0.0342735,-0.379094,-0.806566,-1.57897,-3.46634,-0.13736
-2.50101,-1.44109,-1.71914,-2.77037,-3.41372,-0.269914,-0.120166,0.00296857,0.0108226,-0.203944,1.21869,0.678754,0.586175,1.02357,2.41102,1.9779,0.603426,1.30204,1.42354,2.53455,-0.0142977,-0.0465911,0.0339493,-0.358193,-0.733449,-1.59611,-3.46984,-0.13485
-2.38605,-1.37044,-1.70474,-2.64638,-3.297,-0.19333,-0.0346207,0.0451788,-0.0707966,0.0304854,0.975651,0.44818,0.53996,0.829092,2.105,2.05097,0.59271,1.35941,1.51699,2.38066,-0.0129413,-0.0816302,0.00319648,-0.274555,-0.693215,-1.57598,-3.37956,-0.130613
-2.39215,-1.37055,-1.7829,-2.79364,-3.2293,-0.323134,-0.183193,0.0212722,-0.143944,-0.16531,0.929149,0.37078,0.515695,0.908494,2.03928,1.8335,0.480681,1.42388,1.48133,2.33246,-0.013707,-0.0906531,-0.0163097,-0.313406,-0.790749,-1.59699,-3.44785,-0.086974
-2.47347,-1.24847,-1.63949,-2.66255,-2.99053,-0.0701396,0.00461583,0.147222,0.199009,-4.78157e-05,0.936105,0.218129,0.512998,0.680347,1.70218,1.85717,0.377858,1.32409,1.34049,2.07479,-0.0142314,-0.108346,-0.0453052,-0.355218,-0.815551,-1.57211,-3.46764,-0.14024
-2.35699,-1.32926,-1.52755,-2.67845,-3.28612,-0.273686,-0.0699089,0.0523533,0.11272,-0.121015,0.902816,0.334226,0.412798,0.659457,2.14384,1.88093,0.402831,1.12713,1.37114,2.37976,-0.0139223,-0.112742,-0.0187696,-0.350752,-0.834416,-1.54727,-3.42826,-0.140839
-2.3849,-1.39033,-1.68693,-2.82863,-3.25811,-0.183928,-0.0686881,0.0423298,0.0013797,0.00144263,0.996655,0.480609,0.471035,0.872444,1.93123,1.67271,0.333049,1.20919,1.36926,2.07333,-0.0135766,-0.0793931,0.00244031,-0.332235,-0.739459,-1.57762,-3.42717,-0.108135
-2.43985,-1.33288,-1.78846,-2.77192,-3.12147,-0.193931,-0.0248665,0.0298926,-0.109877,-0.173473,1.08296,0.353161,0.632211,1.0454,2.1977,1.8864,0.261141,1.39294,1.45186,2.12961,-0.0144353,-0.0845111,-0.00116683,-0.34308,-0.773936,-1.65712,-3.48293,-0.10254
-2.56418,-1.53219,-1.75243,-2.75354,-3.71138,-0.0772445,0.0425826,0.0462083,0.0354302,-0.0679594,1.2475,0.533468,0.621649,0.911982,2.39595,1.92593,0.515727,1.40751,1.49665,2.78974,-0.0142513,-0.0607445,0.0237323,-0.280793,-0.775976,-1.58476,-3.40242,-0.0727197
-2.24706,-1.18337,-1.61581,-2.4107,-3.13329,-0.237503,-0.115169,-0.0560037,-0.0902511,-0.147491,1.22609,0.52866,0.67604,0.683161,2.14994,1.94165,0.305233,1.37884,1.37224,2.23012,-0.0133617,-0.0495111,-0.0214592,-0.371366,-0.813343,-1.57512,-3.46698,-0.113527
-2.53765,-1.47254,-1.69839,-2.79925,-3.3012,-0.139234,0.0406408,0.115653,-0.0443585,-0.0222144,1.08043,0.475882,0.49372,0.805285,2.041,2.07046,0.490593,1.26514,1.57208,2.46312,-0.0137754,-0.0776576,-0.000959479,-0.368671,-0.786895,-1.53988,-3.41105,-0.0759224
-2.37627,-1.3758,-1.65167,-2.74372,-3.09513,-0.276852,-0.13596,-0.0131761,-0.0894089,-0.167315,0.940025,0.555626,0.561802,0.707882,1.92359,1.80484,0.476525,1.29266,1.47436,2.17176,-0.0140248,-0.088628,0.0583998,-0.350841,-0.732192,-1.56441,-3.47128,-0.0887102
-2.29375,-1.2327,-1.61224,-2.52592,-3.19298,-0.310362,-0.0981677,-0.0071629,0.0281987,-0.145417,1.23897,0.389487,0.62727,0.676506,1.9836,1.77031,0.2666,1.24606,1.1755,2.2482,-0.0141445,-0.0994544,-0.0586355,-0.35402,-0.807469,-1.4973,-3.47164,-0.15478
-2.48165,-1.49061,-1.68278,-2.52917,-3.51325,-0.197349,0.0453895,0.017713,-0.135798,-0.00270862,0.931859,0.446296,0.514778,0.521447,2.17134,1.9829,0.577178,1.29064,1.40536,2.65173,-0.0140908,-0.0819096,0.0261703,-0.344469,-0.797283,-1.53849,-3.42317,-0.105452
-2.46041,-1.44933,-1.55276,-2.8188,-3.23163,-0.0626683,0.0909391,0.0551615,0.123648,-0.211013,0.959322,0.487366,0.464848,0.67675,2.14593,1.99646,0.570097,1.24574,1.59809,2.34495,-0.0148229,-0.0412754,0.0847126,-0.380918,-0.785479,-1.55211,-3.45055,-0.0710078
-2.41116,-1.3658,-1.68088,-2.79852,-3.46346,-0.0843979,0.0437402,0.0447368,-0.102629,-0.00396859,0.845941,0.323182,0.451249,0.713064,2.18587,1.77895,0.417936,1.24628,1.50886,2.41629,-0.014095,-0.0438369,0.0539696,-0.371115,-0.759993,-1.55065,-3.47168,-0.102006
-2.34816,-1.32196,-1.52163,-2.58578,-3.12639,-0.301688,-0.0723162,0.0461489,0.0595848,-0.0990739,0.953263,0.345108,0.351034,0.572849,1.91137,1.92479,0.537414,1.22247,1.30103,2.35344,-0.0144323,-0.102877,-0.0398369,-0.318607,-0.77724,-1.50646,-3.36707,-0.13466
-2.57028,-1.37091,-1.64757,-2.72274,-3.29213,-0.0186333,0.0519668,0.166855,0.255536,-0.118353,1.24589,0.520899,0.575965,0.841705,2.30126,2.08553,0.516902,1.19819,1.33051,2.4232,-0.0139255,-0.0875871,-0.0640883,-0.358161,-0.807878,-1.54543,-3.37982,-0.126885
-2.59222,-1.44352,-1.66191,-2.81686,-3.29229,-0.24922,-0.0696675,-0.00675828,0.0124486,-0.0754831,1.38192,0.63748,0.492586,0.871456,2.2387,2.05929,0.448291,1.24244,1.50362,2.33436,-0.0146657,-0.107274,0.00300294,-0.358107,-0.789837,-1.59546,-3.51487,-0.0619063
-2.40514,-1.4688,-1.85535,-2.85998,-3.36581,-0.264442,0.0817164,0.142077,0.17966,-0.0105802,1.06098,0.607923,0.677681,0.815878,2.11079,1.83012,0.41275,1.46662,1.38764,2.43264,-0.0139932,-0.0570282,0.0400389,-0.398113,-0.835241,-1.6112,-3.53169,-0.112707
-2.5334,-1.401,-1.72529,-2.64017,-3.13438,0.0295239,0.0265945,0.126386,0.221211,-0.0104162,1.20366,0.570996,0.584888,0.75179,2.14221,1.8189,0.408153,1.27916,1.05462,2.13858,-0.0144949,-0.09573,-0.0884415,-0.297221,-0.716126,-1.55869,-3.42649,-0.156397
-2.50536,-1.24994,-1.65348,-2.68898,-3.08955,-0.10146,-0.155667,0.0451941,0.115992,-0.177159,1.04037,0.288368,0.54402,0.858631,1.97858,1.83819,0.253388,1.2414,1.38621,2.10802,-0.0146894,-0.140098,-0.0426342,-0.319337,-0.760164,-1.54964,-3.44661,-0.150424
-2.30972,-1.28166,-1.6265,-2.66985,-3.22564,-0.221086,-0.0375661,0.000625629,0.00337259,0.0182467,1.01275,0.436559,0.538791,0.944431,2.16072,1.99696,0.428599,1.39281,1.50779,2.26095,-0.0147402,-0.112612,-0.0277824,-0.356515,-0.807023,-1.55726,-3.41608,-0.111553
-2.54601,-1.45571,-1.6358,-2.62891,-3.23062,-0.134857,-0.0312152,0.0470421,-0.024388,-0.046669,1.0623,0.363018,0.402456,0.640345,1.95005,1.88319,0.492599,1.22235,1.33584,2.30828,-0.0142604,-0.17968,0.0186139,-0.396136,-0.783462,-1.59809,-3.46789,-0.11684
-2.58951,-1.55129,-1.8324,-2.93688,-3.50151,-0.227153,-0.104949,-0.0246761,0.139945,-0.101631,1.26991,0.644516,0.658077,1.0168,2.26957,2.05637,0.666203,1.50279,1.56809,2.56584,-0.0136005,-0.0946987,0.0232028,-0.325855,-0.754326,-1.55844,-3.3944,-0.135324
-2.25583,-1.31549,-1.67261,-2.53082,-3.12573,-0.144268,-0.00547411,0.0128644,-0.00505626,-0.0806282,1.00866,0.463746,0.644913,0.828081,2.06564,1.61542,0.32722,1.35553,1.33604,2.1947,-0.0141181,-0.096156,-0.101621,-0.312336,-0.816431,-1.5746,-3.46121,-0.149932
-2.66947,-1.61373,-1.73911,-2.8784,-3.60849,-0.292067,-0.101192,-0.0808351,0.0205432,-0.129004,1.33953,0.667399,0.648389,0.966426,2.42343,2.38389,0.827517,1.44669,1.71561,2.839,-0.0143796,-0.0825097,0.0143023,-0.374549,-0.839399,-1.53233,-3.4405,-0.0900971
-2.65952,-1.51992,-1.79735,-2.91422,-3.38994,-0.11384,0.0386219,0.166506,-0.0253486,0.00764662,1.14823,0.523267,0.582899,0.78174,2.09941,1.9713,0.415051,1.32401,1.59106,2.24413,-0.0137369,-0.0846008,-0.0426352,-0.347765,-0.713553,-1.60559,-3.47713,-0.102081
-2.57915,-1.45099,-1.85572,-2.89779,-3.39397,-0.153582,0.0123819,0.122403,0.0719255,-0.130103,1.02165,0.32526,0.539234,0.717673,2.03925,2.01335,0.549682,1.39726,1.62699,2.54676,-0.0140756,-0.045022,0.0194188,-0.399433,-0.744059,-1.60877,-3.50995,-0.140702
-2.4046,-1.42648,-1.63045,-2.68127,-3.42802,-0.276754,-0.0137899,0.0808545,0.0378787,-0.0589888,1.10613,0.482235,0.453899,0.883361,2.33367,1.90199,0.476038,1.26186,1.34496,2.56423,-0.0141675,-0.109434,0.0155401,-0.387216,-0.800944,-1.58862,-3.44603,-0.0861485
-2.42461,-1.35298,-1.75171,-2.74188,-3.14541,-0.259354,-0.126226,0.0237722,0.0345583,-0.256596,1.06773,0.397545,0.610492,0.729302,2.00212,1.93666,0.449491,1.39311,1.42162,2.2723,-0.0142706,-0.0853415,0.00170544,-0.363333,-0.777209,-1.56638,-3.4435,-0.0937837
-2.44439,-1.29128,-1.61073,-2.64915,-3.37627,-0.102988,-0.0586355,-0.0112949,0.00800351,-0.182944,0.8818,0.201914,0.350134,0.472937,2.02952,1.91765,0.410936,1.29947,1.53913,2.54457,-0.0139362,-0.124648,-0.00900748,-0.387635,-0.757045,-1.53731,-3.43715,-0.0825986
-2.65534,-1.50597,-1.71816,-2.55388,-3.34669,-0.0218974,-0.0463396,0.0759725,-0.100678,0.0257348,1.21595,0.569371,0.52678,0.656106,2.27878,1.9657,0.492009,1.26637,1.32615,2.17682,-0.0138384,-0.0858218,-0.0128591,-0.360498,-0.749642,-1.57368,-3.44231,-0.0778189
-2.47929,-1.47187,-1.80662,-2.78975,-3.38264,-0.230864,-0.0963586,0.0561181,-0.0556399,-0.1219,1.04347,0.595177,0.641423,0.817274,2.38205,1.95002,0.560552,1.31524,1.54156,2.54832,-0.013745,-0.105856,-0.0349633,-0.329734,-0.753055,-1.58554,-3.46955,-0.12623
-2.55314,-1.54124,-1.80764,-2.65983,-3.40981,0.0117407,0.171169,0.123519,0.144194,0.188685,1.02964,0.557435,0.645192,0.695762,2.20402,1.99428,0.545325,1.37024,1.28897,2.47733,-0.0137255,-0.109927,-0.0339809,-0.329297,-0.71998,-1.5028,-3.35947,-0.123993
-2.25165,-1.17058,-1.52359,-2.57961,-2.95268,-0.377806,-0.213066,-0.0687605,-0.122156,-0.208733,0.748258,0.112006,0.386466,0.595042,1.61303,1.86791,0.303986,1.14412,1.37769,1.99549,-0.0144525,-0.0732171,0.00316672,-0.377765,-0.78401,-1.57113,-3.41604,-0.11609
-2.45307,-1.38999,-1.69969,-2.72225,-3.35111,-0.285582,-0.172382,-0.0984863,-0.164035,-0.208325,1.1435,0.412381,0.591472,1.04855,2.1735,2.02307,0.624157,1.42263,1.61404,2.62762,-0.0141837,-0.103096,-0.0145804,-0.338059,-0.751681,-1.60678,-3.4781,-0.159726
-2.40534,-1.54178,-1.76597,-2.8284,-3.43091,-0.246653,0.0709271,0.102558,-0.0132254,-0.0872679,1.00124,0.440705,0.668155,0.905933,2.1858,1.82164,0.521896,1.37298,1.50321,2.43656,-0.014443,-0.107634,0.0190563,-0.341412,-0.804713,-1.58591,-3.48138,-0.117959
-2.5757,-1.42577,-1.72213,-2.8388,-3.32229,-0.0686665,0.00120084,0.0590285,-0.0266922,-0.0806696,1.1055,0.561268,0.557123,1.01171,2.25858,1.96213,0.460099,1.34396,1.49224,2.41317,-0.0137549,-0.108486,0.000836796,-0.323245,-0.730562,-1.55671,-3.40231,-0.0887917
-2.53571,-1.36642,-1.75923,-2.67998,-3.26553,-0.1588,0.00618919,0.178123,-0.00191238,-0.190537,1.27615,0.540395,0.617888,0.9386,2.14418,2.07056,0.513013,1.37525,1.57547,2.46113,-0.0127935,-0.114724,-0.0416689,-0.289045,-0.738555,-1.56198,-3.38869,-0.143266
-2.48372,-1.41916,-1.68365,-2.73952,-3.38844,-0.0833963,0.0303432,0.138785,0.107752,0.0197174,1.0864,0.553201,0.593976,0.849967,2.21053,2.01024,0.618222,1.33648,1.49472,2.55337,-0.0139568,-0.0801456,0.0461604,-0.356994,-0.781386,-1.52386,-3.39286,-0.0714988
-2.39091,-1.39211,-1.73573,-2.58833,-3.24536,-0.296243,-0.140791,0.071848,-0.0700739,-0.0710007,1.08672,0.597507,0.5953,0.804958,2.02729,1.96311,0.615428,1.29435,1.39262,2.43261,-0.0135512,-0.0970151,0.0120502,-0.360119,-0.781821,-1.60185,-3.47239,-0.115407
-2.38157,-1.30885,-1.71436,-2.7817,-3.10167,-0.245551,-0.0932195,0.072558,0.0362487,-0.163147,0.96459,0.37135,0.453733,0.760895,2.06136,1.78562,0.324898,1.33304,1.40437,2.16196,-0.0145779,-0.085263,-0.0324491,-0.361822,-0.783515,-1.5774,-3.48936,-0.103373
-2.34476,-1.26129,-1.72339,-2.59416,-3.30949,-0.286328,-0.172134,-0.0266433,-0.0833371,-0.0824702,1.11982,0.416548,0.536806,0.729073,2.13632,1.96079,0.535247,1.40002,1.37235,2.54798,-0.014574,-0.0999515,-0.00118541,-0.343729,-0.766721,-1.60114,-3.43662,-0.122394
-2.40413,-1.22722,-1.55919,-2.51974,-3.06477,-0.16572,0.00670582,-0.0368659,-0.0237675,-0.0384289,1.03166,0.356609,0.5873,0.667495,1.97165,1.95697,0.42511,1.22737,1.32395,2.16082,-0.0134683,-0.105075,-0.0268698,-0.352964,-0.784101,-1.59998,-3.45649,-0.131428
-2.29691,-1.23895,-1.60137,-2.53279,-3.05905,-0.0278165,0.00329803,0.0639189,0.0217756,-0.129538,0.912319,0.334548,0.458505,0.667086,2.05905,1.592,0.201077,1.12718,1.14862,2.08299,-0.0140175,-0.0614116,-0.0550231,-0.334823,-0.735168,-1.58923,-3.48078,-0.120238
-2.62319,-1.45914,-1.74649,-2.87328,-3.35468,-0.176056,-0.103801,0.0185171,-0.0715201,-0.205111,1.11395,0.496477,0.622297,0.866351,2.20182,2.05313,0.636823,1.42104,1.58607,2.54718,-0.0144274,-0.0724607,0.0577973,-0.367435,-0.741023,-1.59588,-3.44412,-0.115689
-2.40562,-1.44822,-1.70638,-2.61063,-3.45996,-0.241679,-0.131654,-0.027038,-0.212655,-0.208716,1.03342,0.451788,0.455069,0.777081,2.23907,1.83157,0.579869,1.28551,1.31877,2.58882,-0.0147689,-0.0536592,0.0341027,-0.359915,-0.768747,-1.58159,-3.53714,-0.144233
-2.48014,-1.45928,-1.68315,-2.65312,-3.41968,-0.176445,0.00323308,0.0612812,0.0280486,0.121236,1.07435,0.616329,0.543015,0.618357,2.22342,2.04739,0.648267,1.3011,1.29961,2.50293,-0.014345,-0.00986883,0.00653516,-0.354406,-0.777031,-1.66402,-3.52442,-0.134147
-2.59721,-1.45721,-1.73933,-2.91043,-3.33338,-0.231871,-0.0459004,0.0243592,0.0887679,-0.0479954,1.23641,0.597629,0.715558,1.10948,2.2316,2.021,0.488809,1.3088,1.56111,2.41374,-0.0136167,-0.118902,0.0135564,-0.363273,-0.758957,-1.56173,-3.38116,-0.112952
-2.52282,-1.26273,-1.74823,-2.85714,-3.15051,-0.130132,-0.0309868,0.0502488,0.0200419,-0.0426654,1.0704,0.359386,0.582936,0.854227,1.9541,2.10579,0.495123,1.47017,1.68957,2.29654,-0.0143555,-0.0701886,0.0184346,-0.341545,-0.749387,-1.58121,-3.50854,-0.132187
-2.51601,-1.44433,-1.69466,-2.7391,-3.48784,-0.164445,0.0146586,0.090248,-0.0349256,-0.10469,0.971225,0.417505,0.474336,0.713437,2.28621,1.97227,0.437978,1.26831,1.44966,2.55871,-0.0138821,-0.097743,-0.00613995,-0.394033,-0.821563,-1.57668,-3.42022,-0.10337
-2.55737,-1.41544,-1.80489,-2.99385,-3.41274,-0.170769,-0.0256282,0.100452,0.0512072,0.00455535,1.07173,0.520718,0.673299,1.23075,2.14175,2.01055,0.516236,1.35928,1.70349,2.45876,-0.0133481,-0.0869827,-0.0173065,-0.318964,-0.733777,-1.59866,-3.49535,-0.156075
-2.3287,-1.15577,-1.51894,-2.44924,-3.01118,-0.341467,-0.298443,-0.227954,-0.274259,-0.190253,1.18452,0.486724,0.626505,0.854867,2.0218,1.7805,0.274532,1.25109,1.26293,2.15105,-0.0136071,-0.116773,-0.0358445,-0.36447,-0.797007,-1.56735,-3.36574,-0.0737383
-2.42465,-1.39238,-1.68696,-2.72202,-3.30598,-0.138472,-0.0210671,0.0975913,0.00929361,-0.0613415,0.992203,0.432947,0.554578,0.829022,2.06944,1.9942,0.5758,1.29495,1.53109,2.49129,-0.0136877,-0.141705,-0.0368509,-0.375962,-0.813946,-1.5256,-3.44184,-0.0967845
-2.36054,-1.47178,-1.67254,-2.61089,-3.38424,-0.178371,0.0103239,0.0490375,-0.0101905,0.062069,0.762837,0.492699,0.552615,0.688032,2.04235,2.03567,0.720775,1.36403,1.4493,2.57019,-0.0138512,-0.08622,0.00767451,-0.35573,-0.786583,-1.58944,-3.40991,-0.0590143
-2.25276,-1.15534,-1.67012,-2.56479,-3.07605,-0.1939,-0.0767571,0.0905616,-0.150041,-0.189286,0.849661,0.217475,0.469129,0.647745,2.03677,1.83162,0.300401,1.22705,1.42173,2.17587,-0.014338,-0.0831497,-0.00346135,-0.3668,-0.727753,-1.58957,-3.42834,-0.0711008
-2.51047,-1.49041,-1.76571,-2.75804,-3.46215,-0.125909,-0.0204999,0.113711,-0.0287052,-0.0501954,1.11682,0.610826,0.672491,0.925963,2.41067,1.92397,0.623564,1.39394,1.594,2.59261,-0.0135619,-0.137849,-0.0132536,-0.341515,-0.735094,-1.53074,-3.43799,-0.0973967
-2.64173,-1.44523,-1.74731,-2.67374,-3.42846,-0.00263529,0.0134525,0.0733432,-0.0687984,0.0389067,1.12718,0.566997,0.634401,0.867919,2.46968,1.98536,0.416709,1.36188,1.56287,2.3434,-0.0144127,-0.0382992,-0.0103023,-0.405416,-0.814858,-1.61706,-3.46865,-0.162316
-2.21385,-1.17013,-1.53961,-2.43688,-3.11955,-0.0770985,0.00664181,0.0265872,0.0260396,0.00977128,0.842512,0.3094,0.490298,0.466158,1.99191,1.5633,0.225462,1.11412,1.1039,2.1474,-0.0146456,-0.0763796,0.00830981,-0.363081,-0.779993,-1.58172,-3.4934,-0.0961116
