b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_logdur,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.16291,-1.24425,-1.62353,-2.63867,-3.07226,-0.216895,0.0387933,0.0236854,0.110502,0.033566,1.00432,0.540405,0.620665,0.747116,2.17406,2.04822,0.659792,1.49272,1.65517,2.50116,-1.1566,-0.120052,-0.0184361,-0.266671,-0.688382,-1.54416,-3.48482,-0.1916
-2.50233,-1.43039,-1.72555,-2.60014,-3.21067,-0.284004,-0.0537742,0.0263885,-0.0803074,-0.0154982,1.2286,0.639285,0.652513,0.806499,2.36282,2.16704,0.728324,1.56727,1.62387,2.58687,-1.10064,-0.156134,-0.00769937,-0.33217,-0.771826,-1.56648,-3.48249,-0.198452
-2.64351,-1.41107,-1.60724,-2.82167,-3.24,-0.0717133,-0.0116661,0.03944,-0.0451892,-0.00710842,1.04974,0.259211,0.403442,0.796614,1.92555,2.13076,0.550183,1.26005,1.52017,2.45502,-1.18725,-0.0725486,0.088759,-0.358573,-0.739041,-1.54636,-3.43567,-0.140453
-2.66285,-1.56723,-1.71395,-2.90563,-3.65674,-0.0497738,0.107016,0.021997,0.162798,0.156838,1.14662,0.62013,0.641919,0.972585,2.39291,2.32583,0.801672,1.53758,1.69049,2.83412,-1.20146,-0.159943,0.0152712,-0.291507,-0.808473,-1.56091,-3.51923,-0.159413
-2.4902,-1.38508,-1.57176,-2.66073,-3.32936,-0.340052,-0.192536,-0.0974715,-0.121401,-0.223294,1.36985,0.68522,0.626064,1.0119,2.41304,2.25145,0.701422,1.31775,1.56645,2.69221,-1.19095,-0.11266,-0.00196716,-0.375072,-0.811003,-1.57541,-3.54278,-0.175391
-2.68379,-1.48519,-1.72909,-2.88245,-3.35505,-0.295806,-0.151688,-0.130494,-0.253161,-0.266402,1.45605,0.746939,0.802467,1.2608,2.39654,2.2364,0.645185,1.48364,1.80248,2.47681,-1.16546,-0.135277,0.0216338,-0.325091,-0.812337,-1.56752,-3.48949,-0.178972
-2.60614,-1.47541,-1.70951,-2.5911,-3.38921,0.0547814,0.130001,0.0726388,0.0209606,0.127449,0.957665,0.373557,0.599767,0.729746,2.08597,2.12288,0.589868,1.47764,1.52026,2.5414,-1.16458,-0.167284,0.0146525,-0.323279,-0.781849,-1.51782,-3.40117,-0.166216
-2.58861,-1.45198,-1.68692,-2.64539,-3.3297,-0.129303,-0.0408062,0.0834852,0.127763,-0.0344861,1.28774,0.671841,0.742596,0.941161,2.38672,2.16649,0.632952,1.30273,1.32549,2.47768,-1.12192,-0.159191,-0.0429811,-0.321097,-0.802109,-1.52968,-3.47956,-0.173683
-2.43071,-1.29492,-1.54259,-2.49996,-3.21012,-0.361357,-0.185333,-0.00354028,-0.12903,-0.152297,1.06677,0.339863,0.47416,0.541237,2.03013,2.14113,0.560888,1.29019,1.36256,2.46218,-1.21261,-0.0797826,0.0395329,-0.362019,-0.83046,-1.56944,-3.56862,-0.199886
-2.49604,-1.26054,-1.5758,-2.66701,-3.1256,0.00491905,0.0188934,0.0653309,0.103345,-0.00235656,1.02888,0.205057,0.493524,0.741714,1.90244,2.10811,0.495822,1.3578,1.60334,2.42408,-1.21885,-0.122134,-0.0639562,-0.368239,-0.85334,-1.51465,-3.46035,-0.195733
-2.24895,-1.22234,-1.55527,-2.50872,-2.9595,-0.327881,-0.15749,-0.0153603,-0.0463705,-0.377891,0.997017,0.425533,0.514738,0.692546,2.07948,1.98997,0.503118,1.33565,1.43494,2.36085,-1.20262,-0.139532,-0.0531176,-0.351716,-0.811541,-1.59893,-3.55057,-0.184338
-2.31739,-1.14601,-1.38877,-2.51577,-2.98332,-0.0981211,0.000592562,0.17793,0.0695012,-0.0525754,1.09615,0.345714,0.348063,0.822803,1.92265,2.01391,0.525771,1.14572,1.31263,2.34457,-1.15798,-0.163915,-0.0313457,-0.336461,-0.820467,-1.51717,-3.44828,-0.179702
-2.46048,-1.49156,-1.58376,-2.65531,-3.31341,-0.285312,-0.182718,-0.0772439,-0.0394429,-0.291076,1.09634,0.556776,0.601297,0.896903,2.22882,2.1218,0.759985,1.37704,1.54421,2.56614,-1.16855,-0.135,-0.0143134,-0.340906,-0.803285,-1.55247,-3.47765,-0.195464
-2.45025,-1.40195,-1.71404,-2.53613,-3.1307,-0.121632,0.0429218,0.175521,0.0233449,-0.082662,1.15998,0.488902,0.522959,0.742799,2.06007,1.88424,0.504688,1.28691,1.24071,2.47383,-1.1388,-0.155971,0.00907164,-0.342344,-0.765794,-1.58437,-3.4724,-0.151864
-2.49456,-1.3465,-1.64233,-2.73102,-3.19175,-0.386967,-0.194436,-0.138236,-0.0995865,-0.225279,1.39654,0.600514,0.626971,0.8578,2.19589,2.23862,0.646288,1.42943,1.43987,2.56371,-1.21857,-0.107404,0.0500647,-0.377244,-0.757584,-1.62154,-3.53761,-0.153095
-2.4371,-1.41014,-1.7171,-2.64024,-3.42877,-0.160442,-0.0460325,0.0231506,-0.143274,-0.143614,1.17545,0.547363,0.647775,1.0846,2.1555,2.02843,0.68725,1.4906,1.65189,2.87625,-1.13594,-0.0965677,0.0118707,-0.272378,-0.784279,-1.59391,-3.50656,-0.186062
-2.42386,-1.36836,-1.56676,-2.56733,-3.11998,-0.100148,0.0444876,0.0983311,-0.083021,-0.0261195,1.0548,0.484584,0.487219,0.749837,2.11644,2.07458,0.569407,1.27959,1.42204,2.28173,-1.1663,-0.157154,-0.00827928,-0.34892,-0.803692,-1.5156,-3.44694,-0.18342
-2.69106,-1.59552,-1.64236,-2.89189,-3.53995,-0.121753,0.00685221,-0.149018,0.0172969,0.042395,1.33509,0.709073,0.604749,1.03488,2.5153,2.38476,0.776758,1.42572,1.86765,2.51191,-1.18686,-0.134197,0.00546891,-0.352563,-0.803701,-1.55939,-3.43036,-0.189847
-2.45382,-1.3474,-1.66473,-2.62057,-3.12785,-0.186305,-0.0959323,-0.0283226,-0.207752,-0.279001,1.11348,0.553322,0.732335,0.926282,2.27774,1.90071,0.349929,1.2617,1.51827,2.26875,-1.15134,-0.16586,-0.00149657,-0.334855,-0.78688,-1.52919,-3.41219,-0.142532
-2.38542,-1.29187,-1.54012,-2.68585,-3.15892,-0.120374,0.0344054,0.121526,0.213842,-0.0526767,1.06145,0.406174,0.500226,0.845284,2.10626,1.96688,0.410318,1.1306,1.39592,2.29622,-1.19621,-0.141987,0.0556195,-0.328949,-0.769813,-1.50319,-3.39385,-0.146681
-2.44527,-1.23756,-1.56081,-2.68381,-3.21164,-0.173336,-0.0476691,0.0126133,0.102476,-0.0246202,1.07121,0.339691,0.403034,0.672145,2.26467,1.98281,0.344403,1.28787,1.44689,2.43051,-1.17485,-0.159621,0.0112755,-0.32546,-0.745273,-1.58853,-3.52374,-0.176514
-2.56473,-1.36431,-1.81501,-2.82116,-3.06426,-0.0777663,-0.221343,-0.0423931,-0.119981,-0.358995,1.06186,0.510631,0.801838,1.00416,2.12179,2.13412,0.657165,1.54967,1.70353,2.45009,-1.20144,-0.141376,-0.0246503,-0.378201,-0.767057,-1.58206,-3.50935,-0.152975
-2.40292,-1.3249,-1.60207,-2.64387,-3.31433,-0.135676,0.053007,0.0380343,0.0460432,0.0459304,1.02537,0.305863,0.611983,0.847355,2.14605,1.95944,0.429451,1.27189,1.41745,2.38251,-1.14693,-0.139552,-0.00551447,-0.340996,-0.82274,-1.553,-3.48013,-0.15542
-2.24943,-1.21161,-1.47711,-2.48266,-3.19491,-0.298085,-0.227974,-0.0408238,-0.132532,-0.168962,0.851713,0.391861,0.429583,0.763746,2.16507,1.83725,0.389254,1.22045,1.40213,2.48559,-1.18529,-0.142626,0.0329839,-0.348369,-0.85095,-1.56672,-3.5745,-0.158397
-2.22992,-1.20125,-1.55273,-2.50286,-2.97572,-0.155117,-0.0774055,0.0328686,-0.0348625,-0.200584,0.815944,0.219791,0.435236,0.607532,1.95079,1.73501,0.357313,1.13693,1.30609,2.22485,-1.19118,-0.0713725,0.0533163,-0.354031,-0.79454,-1.55623,-3.46143,-0.160921
-2.43778,-1.45506,-1.7609,-2.808,-3.41413,-0.215105,0.0848162,0.118707,0.129372,0.114025,1.17121,0.543765,0.636047,0.81642,2.31179,1.97213,0.569165,1.35839,1.52845,2.49887,-1.22799,-0.150729,-0.0347459,-0.329502,-0.783342,-1.53667,-3.54107,-0.191925
-2.53288,-1.46681,-1.65826,-2.72145,-3.34782,-0.0959112,0.0398551,0.0426133,-0.0906899,-0.271887,1.16104,0.494947,0.528629,1.02108,2.2933,2.26784,0.648592,1.47469,1.75959,2.6708,-1.18347,-0.142887,0.0376205,-0.330134,-0.798858,-1.56199,-3.48852,-0.145753
-2.63554,-1.50232,-1.69994,-2.82296,-3.23815,-0.165643,-0.0143595,0.094827,0.0893593,-0.135031,1.41026,0.684682,0.598061,1.02429,2.37262,2.25534,0.77455,1.41542,1.62864,2.5649,-1.12523,-0.0999854,0.0319044,-0.347773,-0.77865,-1.5256,-3.43852,-0.142837
-2.28837,-1.27836,-1.67682,-2.70794,-3.34222,-0.216886,-0.106196,0.0691846,0.0657665,0.0968062,0.857799,0.344952,0.452537,0.575649,2.07027,2.0475,0.550114,1.51876,1.63208,2.48314,-1.17471,-0.125597,0.00455812,-0.338056,-0.801631,-1.58914,-3.54125,-0.157718
-2.4894,-1.44358,-1.75615,-2.69396,-3.34214,-0.192873,-0.0672632,0.0698023,-0.0060794,-0.028596,1.03661,0.541264,0.60752,0.937793,2.20811,2.14487,0.799749,1.53011,1.63299,2.7368,-1.13844,-0.170616,-0.0313522,-0.322231,-0.774719,-1.53151,-3.42978,-0.176849
-2.5162,-1.56994,-1.78178,-2.805,-3.36601,-0.226233,-0.0287263,0.0507682,0.194836,-0.0741598,1.26133,0.847065,0.773589,0.935082,2.4337,2.1373,0.768342,1.45689,1.50191,2.51608,-1.18321,-0.135209,0.0214239,-0.313886,-0.817317,-1.58553,-3.45991,-0.168469
-2.47463,-1.52734,-1.70337,-2.94098,-3.29421,-0.160261,0.0314562,0.0510478,0.139478,-0.0900552,0.98912,0.488309,0.588218,1.07774,2.16279,1.85652,0.538104,1.35069,1.56759,2.47059,-1.22193,-0.116305,0.0264885,-0.343627,-0.761567,-1.55522,-3.51373,-0.151742
-2.32391,-1.38641,-1.66561,-2.8806,-3.24484,-0.225118,0.0268706,0.106236,0.18731,0.0179931,1.03795,0.563525,0.680235,1.20607,2.08933,1.90181,0.537817,1.35744,1.69461,2.41631,-1.14767,-0.147842,0.0404938,-0.305729,-0.747556,-1.47297,-3.44558,-0.197031
-2.5081,-1.33932,-1.60761,-2.75225,-3.03683,-0.0179912,0.062144,0.106889,0.0895987,-0.0394141,0.995876,0.34868,0.449263,0.805202,1.86794,1.9415,0.515979,1.30102,1.48985,2.23159,-1.19686,-0.148715,-0.0358369,-0.342436,-0.757353,-1.50484,-3.4708,-0.171011
-2.5218,-1.42512,-1.63038,-2.5369,-3.30219,-0.288286,-0.187557,0.0274085,-0.122251,-0.215232,1.25552,0.618929,0.612801,0.787842,2.32133,1.94954,0.450651,1.25567,1.35546,2.2796,-1.14992,-0.12663,0.0619562,-0.404132,-0.863199,-1.59967,-3.53487,-0.144157
-2.55599,-1.37983,-1.6184,-2.62595,-3.33245,0.0986478,0.0413265,-0.00495715,-0.0167238,-0.125034,1.15601,0.515056,0.505599,0.821951,2.40305,2.11043,0.615446,1.32245,1.54288,2.69077,-1.25835,-0.159122,-0.0739388,-0.30745,-0.744132,-1.5899,-3.5491,-0.174758
-2.38316,-1.30808,-1.57,-2.59217,-3.17634,-0.166599,-0.010634,0.0538568,0.103222,0.0083505,0.893779,0.252231,0.44462,0.608076,1.83437,1.85463,0.402813,1.20669,1.38627,2.2647,-1.24046,-0.137717,0.00388982,-0.387206,-0.851404,-1.53439,-3.53986,-0.214101
-2.59864,-1.42437,-1.59251,-2.93387,-3.41058,-0.219418,0.0262034,-0.000630619,0.0772838,-0.0368765,1.37012,0.573276,0.693353,1.24367,2.41461,2.19495,0.625163,1.31709,1.76241,2.58172,-1.17206,-0.193243,-0.00910278,-0.337872,-0.803279,-1.52945,-3.42379,-0.216493
-2.24443,-1.24931,-1.44526,-2.64985,-3.12688,-0.286842,-0.144623,0.000371499,0.0346921,-0.291772,1.00998,0.437575,0.440912,0.856635,2.02652,1.81683,0.381017,1.15263,1.36366,2.25167,-1.18099,-0.14533,0.0492001,-0.330838,-0.797767,-1.50784,-3.39585,-0.162834
-2.40731,-1.32847,-1.61307,-2.67409,-3.19482,-0.181064,-0.076578,0.0252965,0.106672,-0.0232704,1.10942,0.46708,0.540881,0.775951,2.03602,1.90421,0.440799,1.29042,1.47919,2.39981,-1.18708,-0.197704,0.0222006,-0.344814,-0.812694,-1.55899,-3.45329,-0.144486
-2.64738,-1.62737,-1.74985,-2.91429,-3.44219,0.0119384,0.197484,0.132054,0.304128,0.168817,1.27008,0.645791,0.673232,0.920842,2.30447,2.26046,0.741594,1.52703,1.69896,2.57695,-1.15406,-0.13782,0.0229371,-0.366885,-0.805754,-1.54143,-3.43267,-0.154997
-2.44777,-1.29967,-1.60124,-2.59976,-3.23952,-0.375565,-0.238505,-0.0919453,-0.167319,-0.371635,1.08419,0.429281,0.517386,0.857119,2.42531,2.27622,0.676805,1.49977,1.70921,2.69322,-1.21046,-0.11233,-0.0175891,-0.353937,-0.810389,-1.55274,-3.50592,-0.171133
-2.68667,-1.55211,-1.75127,-2.90448,-3.60148,0.0817996,0.214141,0.263598,0.372249,0.185431,1.207,0.63377,0.609162,0.803933,2.35727,2.24362,0.634144,1.41632,1.55211,2.62499,-1.21016,-0.156099,-0.0191232,-0.303177,-0.76083,-1.54605,-3.53357,-0.184745
-2.45128,-1.39881,-1.63784,-2.69534,-3.46679,-0.246353,-0.11288,0.0980952,-0.0816519,-0.171406,0.995796,0.45442,0.495862,0.809618,2.2779,2.18978,0.664091,1.41955,1.68317,2.76531,-1.23236,-0.15107,0.0295763,-0.326231,-0.857607,-1.54231,-3.5118,-0.168856
-2.46051,-1.58213,-1.72016,-2.77598,-3.38955,-0.294624,-0.0746663,0.0215499,0.0790213,-0.0903741,1.14494,0.722836,0.570085,0.760173,2.35207,2.10907,0.832658,1.55753,1.57166,2.78893,-1.23812,-0.0931648,0.0210315,-0.38817,-0.827734,-1.58174,-3.6027,-0.170371
-2.31679,-1.12749,-1.58966,-2.50877,-3.01309,-0.351897,-0.314654,-0.0701293,-0.148855,-0.329979,1.01227,0.287482,0.518519,0.624804,2.12,2.08206,0.474276,1.37009,1.53278,2.35748,-1.17459,-0.109498,0.0398949,-0.316044,-0.827845,-1.5275,-3.49985,-0.207315
-2.28952,-1.2386,-1.59242,-2.52216,-3.27917,-0.423215,-0.17588,-0.0663446,-0.252709,-0.185335,1.06015,0.321727,0.376021,0.593943,2.18274,2.02306,0.482149,1.25451,1.34072,2.4261,-1.17833,-0.0787332,0.0171189,-0.292215,-0.725383,-1.55516,-3.48737,-0.146868
-2.72686,-1.59295,-1.71809,-2.87326,-3.23754,-0.0888063,0.0944482,0.15656,0.0978196,0.0713179,1.29758,0.672083,0.507663,0.888189,2.06797,2.16388,0.534346,1.32088,1.57354,2.17159,-1.18204,-0.142877,0.0281844,-0.335182,-0.808463,-1.51075,-3.4289,-0.189522
-2.18154,-1.14971,-1.55934,-2.6841,-3.00821,-0.166098,-0.0124462,0.0741536,0.0527165,-0.0114179,0.710504,0.231298,0.519805,0.856083,1.92202,1.80447,0.318516,1.22458,1.58809,2.33207,-1.19784,-0.131859,-0.00142502,-0.336495,-0.787142,-1.58044,-3.50717,-0.178352
-2.78122,-1.57247,-1.63628,-2.78826,-3.51803,0.139194,0.153687,0.110289,0.229036,0.117798,1.4099,0.794866,0.650343,0.970987,2.54186,2.02305,0.503007,1.22707,1.38727,2.53685,-1.14126,-0.154542,-0.0482845,-0.367142,-0.841871,-1.55838,-3.49046,-0.19282
-2.50171,-1.32145,-1.66286,-2.66511,-3.15689,-0.166736,-0.113576,-0.00873121,-0.0986546,-0.110644,1.07038,0.395353,0.479448,0.753742,2.006,2.10294,0.521881,1.37987,1.46743,2.37479,-1.19121,-0.147649,0.0119727,-0.356416,-0.813631,-1.61552,-3.53152,-0.186914
-2.37382,-1.31428,-1.75163,-2.60931,-3.2696,-0.220833,-0.0701403,-0.0715121,-0.192176,0.0100225,0.847488,0.403496,0.592592,0.749755,1.9988,2.06499,0.499263,1.48967,1.48681,2.48333,-1.16488,-0.156729,0.0261703,-0.38982,-0.758364,-1.60692,-3.50695,-0.170793
-2.72756,-1.56035,-1.82285,-3.0146,-3.48185,-0.038254,-0.00809745,0.0528929,0.162286,0.00329018,1.24976,0.571861,0.725274,0.960647,2.33214,2.06928,0.585342,1.4113,1.5917,2.52325,-1.17767,-0.115366,0.0232992,-0.339294,-0.750027,-1.53557,-3.43838,-0.112743
-2.39754,-1.27327,-1.58418,-2.64076,-3.33917,-0.129682,-0.0293402,-0.0210382,0.0212784,0.0346381,1.07744,0.377136,0.513622,0.788923,2.23191,2.01782,0.461226,1.33598,1.43788,2.48541,-1.15475,-0.167386,4.57655e-05,-0.308498,-0.77609,-1.56003,-3.49616,-0.165314
-2.47274,-1.54779,-1.63253,-2.50554,-3.42709,-0.43064,-0.239874,-0.065209,-0.307458,-0.345045,1.39572,0.899278,0.712878,0.929933,2.52424,2.16011,0.851966,1.42378,1.46338,2.81657,-1.18437,-0.141494,-0.0146454,-0.377162,-0.812673,-1.5374,-3.49933,-0.17018
-2.50952,-1.38566,-1.66899,-2.59896,-3.21128,-0.129083,0.0288299,-0.0142987,-0.0129593,-0.137699,1.11541,0.448856,0.597776,0.728316,2.01104,2.11908,0.459416,1.35711,1.40073,2.5117,-1.19058,-0.0945582,0.0263234,-0.342137,-0.820456,-1.59472,-3.54338,-0.179198
-2.37384,-1.30628,-1.60961,-2.73424,-3.23345,-0.00112194,0.133774,0.141097,0.164948,-0.108712,1.15189,0.536082,0.51387,0.950839,2.40318,1.95467,0.502899,1.27531,1.60751,2.55021,-1.15166,-0.104526,-0.0171208,-0.374185,-0.792269,-1.55186,-3.49078,-0.163294
-2.19041,-1.01022,-1.55418,-2.59216,-3.04741,-0.125435,0.0157798,0.145706,0.254795,0.0260141,0.643854,-0.0279177,0.345315,0.533665,1.88064,1.76799,0.160375,1.31338,1.38642,2.11187,-1.1694,-0.179857,-0.0558124,-0.355511,-0.801062,-1.51766,-3.50441,-0.156173
-2.33888,-1.26732,-1.65319,-2.65181,-3.24041,-0.270069,-0.0659783,0.140754,-0.0558376,0.0146567,1.15058,0.388057,0.497159,0.955183,2.18492,1.87533,0.32094,1.35734,1.51009,2.37616,-1.24597,-0.140832,-0.0249432,-0.347792,-0.803926,-1.54743,-3.49673,-0.177279
-2.61015,-1.54323,-1.70226,-2.69878,-3.53783,-0.0561884,0.0345333,0.0948465,0.0290196,0.0080313,1.11133,0.315904,0.439796,0.846909,2.23234,2.22613,0.752694,1.46921,1.54237,2.67045,-1.22476,-0.0705686,0.0475997,-0.384489,-0.843626,-1.52543,-3.45295,-0.121491
-2.4328,-1.40097,-1.57935,-2.77213,-3.21233,-0.277874,-0.0831293,-0.110065,-0.0810177,-0.173791,1.19723,0.611332,0.627428,1.06609,2.38319,2.03629,0.621338,1.50129,1.71544,2.52426,-1.17913,-0.130093,-0.0029545,-0.356161,-0.816527,-1.5883,-3.57451,-0.20116
-2.43168,-1.23151,-1.58558,-2.55901,-3.06265,-0.14963,-0.113078,0.0983267,0.0754016,0.0325087,1.10848,0.444716,0.556963,0.728064,1.96467,2.19907,0.576198,1.3339,1.39707,2.29391,-1.1444,-0.10608,0.0406992,-0.347763,-0.815652,-1.56339,-3.48125,-0.147888
-2.46403,-1.426,-1.63311,-2.72696,-3.32047,0.0629665,0.101951,0.0507311,0.130762,-0.0307264,1.27117,0.595387,0.67491,1.14779,2.37613,2.0222,0.491141,1.35161,1.55944,2.46198,-1.1534,-0.179964,-0.0594999,-0.31437,-0.768814,-1.49761,-3.41191,-0.233606
-2.51009,-1.48589,-1.75038,-2.71151,-3.41759,-0.228476,-0.11324,0.044699,-0.11269,0.039382,1.18829,0.670541,0.720679,1.06841,2.37469,2.13002,0.721573,1.42708,1.59067,2.55069,-1.13441,-0.135509,0.0222636,-0.281417,-0.786175,-1.56588,-3.40591,-0.19228
-2.43868,-1.52867,-1.63528,-2.57715,-3.3562,-0.0390236,0.113307,0.120348,0.0162949,0.0441753,1.10366,0.608396,0.625781,0.87333,2.24397,2.07647,0.731378,1.44153,1.47201,2.70413,-1.22306,-0.181142,-0.0811333,-0.326483,-0.828493,-1.50341,-3.47048,-0.192485
-2.33524,-1.26935,-1.60069,-2.50162,-3.38509,-0.275194,-0.0937414,-0.00705399,-0.118665,-0.0414258,0.972152,0.409436,0.51128,0.645852,2.4468,1.97538,0.383309,1.32225,1.44564,2.49425,-1.22714,-0.0935969,0.00364862,-0.358073,-0.83066,-1.57666,-3.50186,-0.198743
-2.30394,-1.17864,-1.5366,-2.68186,-3.25186,-0.284499,-0.244317,-0.089123,-0.0616877,-0.102371,1.06386,0.430057,0.576853,0.869156,2.33088,1.97876,0.502724,1.35095,1.57874,2.62285,-1.19979,-0.151894,0.0170788,-0.278967,-0.725834,-1.52327,-3.50197,-0.212378
-2.39112,-1.34502,-1.65121,-2.71526,-3.10167,-0.227631,-0.118652,0.0125617,-0.0816397,-0.187294,0.927829,0.441782,0.583008,0.843808,2.08792,1.94089,0.472939,1.34683,1.57558,2.34666,-1.16678,-0.160719,-0.0406107,-0.364356,-0.769483,-1.57393,-3.43779,-0.129344
-2.39715,-1.30644,-1.61644,-2.63996,-3.07781,-0.133577,-0.0884265,0.173358,0.066168,-0.101599,1.00797,0.502472,0.37247,0.538221,1.94725,1.92682,0.49238,1.25514,1.34347,2.2859,-1.20495,-0.133767,0.00820965,-0.314023,-0.75982,-1.6145,-3.54683,-0.164453
-2.38881,-1.25053,-1.67978,-2.50281,-3.08956,-0.0762015,-0.0990168,0.0702277,0.156199,-0.0955285,1.06407,0.443215,0.593103,0.596797,2.02718,1.93962,0.48198,1.45458,1.25603,2.38,-1.18798,-0.161736,0.0355904,-0.308942,-0.80047,-1.53281,-3.46896,-0.15437
-2.38869,-1.32238,-1.53457,-2.71446,-3.38388,-0.341909,-0.116317,-0.0245726,0.0577931,-0.0863883,1.25006,0.589236,0.495272,1.05179,2.31816,1.96335,0.505093,1.23533,1.59524,2.67449,-1.16266,-0.152075,-0.0354242,-0.30401,-0.800944,-1.57556,-3.52397,-0.147435
-2.42138,-1.29781,-1.60673,-2.66764,-3.28451,-0.25016,0.0519338,-0.0566893,0.0289608,-0.0032315,1.10909,0.342012,0.599317,0.853227,2.05575,2.03989,0.439406,1.40849,1.48081,2.50134,-1.18128,-0.143993,0.0196295,-0.283117,-0.737746,-1.53913,-3.50601,-0.163494
-2.67501,-1.45723,-1.73921,-2.80555,-3.224,0.0383485,0.0845959,0.094126,0.161639,0.0709709,1.21623,0.483631,0.559996,0.964243,2.18641,2.14917,0.553249,1.46355,1.5605,2.32894,-1.21269,-0.161881,-0.0328604,-0.357405,-0.786993,-1.57417,-3.45736,-0.13685
-2.25483,-1.11136,-1.57383,-2.56279,-3.10129,-0.130183,-0.0413304,0.0492108,0.0358985,-0.139799,0.870658,0.212742,0.474613,0.699416,1.97221,1.67549,0.263897,1.22726,1.36586,2.24568,-1.16027,-0.122415,0.0475698,-0.358045,-0.785555,-1.55927,-3.48408,-0.181995
-2.5674,-1.47438,-1.7663,-2.77658,-3.31568,-0.128187,0.0185369,0.141696,0.0890302,-0.204104,1.14455,0.555418,0.67551,0.914304,2.40584,2.22382,0.632926,1.43712,1.52819,2.65202,-1.20829,-0.158271,0.0334642,-0.367766,-0.790462,-1.56154,-3.47704,-0.127268
-2.24817,-1.30504,-1.6018,-2.61898,-3.24508,-0.122959,0.0520502,0.0208653,-0.0594838,-0.0503684,1.05397,0.437685,0.561047,0.916977,1.99247,2.03363,0.568776,1.37141,1.65745,2.55203,-1.12438,-0.0839848,0.058018,-0.353921,-0.732128,-1.56078,-3.47954,-0.166807
-2.52326,-1.23549,-1.62204,-2.67137,-3.16263,-0.123184,-0.00386127,0.0149591,-0.0730685,-0.00498711,1.35377,0.4284,0.568763,0.985042,2.3285,2.25128,0.493371,1.4945,1.64641,2.43623,-1.18022,-0.149578,-0.0339488,-0.359132,-0.826013,-1.52476,-3.5314,-0.198266
-2.3929,-1.30857,-1.56189,-2.65653,-3.40392,-0.191804,-0.00455439,-0.00884569,0.0720489,0.0506882,1.08821,0.354834,0.567411,0.816206,2.27357,1.97449,0.439541,1.33837,1.33596,2.45966,-1.19025,-0.13417,-0.00841479,-0.33097,-0.814385,-1.53557,-3.5098,-0.144009
-2.83378,-1.64414,-1.87935,-2.70188,-3.48107,-0.257577,-0.0477937,0.0277173,-0.0553674,-0.0082349,1.42937,0.63355,0.724354,0.76593,2.26657,2.18928,0.667332,1.48038,1.47075,2.58573,-1.15289,-0.110823,0.0505316,-0.384455,-0.799701,-1.60213,-3.48363,-0.186465
-2.5079,-1.391,-1.6349,-2.77332,-3.33155,-0.291733,-0.100223,-0.0685625,-0.0557859,-0.089866,1.27587,0.580724,0.62345,1.04993,2.48661,2.10978,0.493848,1.38258,1.63384,2.58431,-1.16649,-0.125899,0.0224291,-0.365203,-0.826606,-1.55663,-3.48601,-0.168733
-2.27306,-1.2188,-1.50332,-2.44106,-3.05465,-0.246949,-0.171356,-0.0538264,-0.00791392,-0.226233,1.08195,0.460143,0.569099,0.807953,2.16281,2.00277,0.478561,1.26809,1.41539,2.33954,-1.17486,-0.104792,-0.0237313,-0.384802,-0.801705,-1.56437,-3.50072,-0.140559
-2.47865,-1.36751,-1.56081,-2.81722,-3.02563,-0.199651,-0.0983933,0.00856606,0.10017,-0.0728769,1.18157,0.484246,0.537993,0.977121,1.90844,2.07902,0.598095,1.33933,1.61202,2.23668,-1.19412,-0.10393,-0.0103911,-0.387207,-0.855692,-1.55694,-3.51523,-0.172267
-2.6803,-1.49445,-1.70683,-2.66037,-3.34893,0.0694606,0.0952888,0.184502,0.0933622,0.101723,1.22004,0.526752,0.567995,0.87608,2.12034,2.09631,0.53094,1.3985,1.42804,2.35285,-1.17609,-0.151475,-0.016513,-0.350737,-0.766075,-1.52717,-3.44394,-0.129481
-2.46093,-1.27546,-1.55509,-2.4806,-3.12549,-0.104953,-0.19551,0.00842541,0.113788,-0.242579,1.03861,0.509197,0.475922,0.686607,2.21637,2.06029,0.698617,1.31729,1.32256,2.63178,-1.17727,-0.197208,-0.0203849,-0.314643,-0.794133,-1.5475,-3.46131,-0.183256
-2.63645,-1.48682,-1.68127,-2.72994,-3.3545,-0.146273,0.057358,0.0925039,-0.0387052,-0.0263597,1.43061,0.717148,0.669264,1.07397,2.34969,2.12968,0.575414,1.37017,1.54582,2.56929,-1.20563,-0.145782,-0.0140969,-0.341213,-0.810048,-1.58442,-3.54111,-0.167327
