b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_vacdisc,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-11.7353,-0.968028,-11.0104,-1.77589,-12.5243,-0.290998,-0.115111,-0.0402523,-0.200467,-0.020853,1.09272,0.467291,0.497292,0.665589,1.95528,1.81797,0.542626,1.25052,1.03046,2.15454,9.78924,-0.19275,-0.0915598,-0.320269,-0.696768,-1.40797,-3.17768,-0.154404
-9.54652,-0.844595,-8.90222,-1.74376,-10.3294,-0.154345,0.0594897,0.0922378,0.0552836,0.0101199,1.05951,0.395492,0.384325,0.569331,1.7576,1.7136,0.368047,1.15855,1.08462,1.9868,7.69596,-0.211037,-0.184784,-0.206546,-0.657234,-1.38996,-3.12265,-0.190698
-8.56563,-0.828137,-8.03255,-1.98814,-9.23653,-0.14236,-0.055205,0.128333,-0.00559537,-0.180923,1.09884,0.499254,0.583371,0.947294,1.97438,1.75011,0.44232,1.19674,1.3134,1.96134,6.66383,-0.139371,-0.0888764,-0.255103,-0.638616,-1.46719,-3.20428,-0.198583
-9.62811,-0.807467,-9.08544,-1.9405,-10.3348,-0.403792,-0.245272,-0.0410587,-0.259735,-0.473313,1.31869,0.704987,0.638447,1.0502,2.00555,2.00169,0.624651,1.32237,1.61939,2.21202,7.84073,-0.130662,-0.108893,-0.233639,-0.661178,-1.37287,-3.19616,-0.203796
-9.24693,-0.526166,-8.74617,-1.70057,-9.81444,-0.267002,-0.223259,0.00275575,-0.10221,-0.296531,0.842564,0.270294,0.467488,0.439563,1.53812,1.45892,0.211433,1.10198,1.10118,1.72834,7.63635,-0.214466,-0.0896693,-0.275669,-0.69715,-1.42984,-3.17076,-0.174251
-8.84636,-0.866387,-8.30318,-1.99198,-9.46965,-0.333792,-0.162552,0.0670159,0.141017,-0.294268,1.06482,0.601212,0.654526,0.869034,1.89726,1.97417,0.586293,1.37387,1.58898,2.03786,6.99547,-0.217391,-0.170379,-0.272322,-0.725253,-1.40201,-3.16096,-0.223254
-10.2502,-0.943317,-9.63306,-1.99938,-11.036,-0.189185,-0.0979109,0.0812881,-0.0909708,-0.20414,1.17913,0.60323,0.514022,0.745324,1.98501,1.84568,0.615212,1.25339,1.30367,2.2685,8.32141,-0.19423,-0.101954,-0.24169,-0.62212,-1.44265,-3.19708,-0.225637
-8.9457,-0.696022,-8.47467,-1.80455,-9.71804,-0.325299,-0.11454,0.0210752,-0.105263,-0.0858279,0.975527,0.325976,0.45634,0.793257,1.59833,1.56622,0.340449,1.09994,1.18891,1.91539,7.30119,-0.160591,-0.10867,-0.257663,-0.652424,-1.41001,-3.11266,-0.184965
-9.61992,-0.707515,-9.0802,-1.92652,-10.3147,-0.209282,-0.149001,-0.0548677,0.0739056,-0.279922,0.807367,0.295412,0.452535,0.697016,1.6684,1.62059,0.432836,1.03696,1.24446,1.97124,7.97657,-0.155132,-0.112551,-0.263531,-0.635608,-1.40198,-3.08658,-0.170918
-9.50063,-1.085,-8.82142,-1.9841,-10.1423,-0.253946,-0.062251,0.0443228,0.0592918,-0.175245,1.24458,0.770965,0.682937,0.956947,2.09095,2.01725,0.648524,1.31839,1.23815,2.20314,7.42535,-0.188766,-0.146796,-0.265965,-0.681035,-1.40513,-3.16003,-0.191758
-10.6438,-1.05454,-9.99244,-1.99884,-11.3823,-0.185597,-0.0448405,0.0372447,-0.140061,-0.0862641,1.24162,0.734941,0.658262,0.737999,2.1135,1.89443,0.599677,1.34667,1.4409,2.20333,8.63478,-0.154583,-0.0798595,-0.252331,-0.670509,-1.44041,-3.19142,-0.172905
-8.6183,-0.677933,-8.05626,-1.8849,-9.19841,-0.306967,-0.203278,0.00716574,0.0482141,-0.198321,0.975393,0.31129,0.439345,0.700188,1.49231,1.74997,0.342879,1.16105,1.19603,1.8181,6.82111,-0.13767,-0.0970119,-0.267127,-0.657945,-1.42201,-3.1344,-0.199094
-9.11307,-1.08484,-8.35647,-2.06063,-9.74094,-0.172132,0.0891035,0.16553,0.0288254,0.0672887,1.33976,0.65919,0.660062,0.805622,1.97677,2.09297,0.573186,1.23553,1.38076,2.21297,6.95925,-0.210782,-0.125674,-0.276517,-0.684004,-1.38313,-3.09191,-0.18368
-11.6015,-0.892882,-11.0767,-1.8121,-12.5906,-0.224463,-0.0207116,0.047785,0.117978,-0.200552,1.06609,0.525405,0.572184,0.647004,1.89878,1.58537,0.303238,1.19659,0.974355,2.03632,9.85341,-0.148214,-0.0960481,-0.265013,-0.712316,-1.41251,-3.14204,-0.19047
-7.70137,-0.92216,-7.17046,-1.89725,-8.49175,-0.320642,-0.116821,0.0500283,0.0257437,-0.274569,1.25487,0.753025,0.476003,0.820414,2.01565,1.58802,0.456346,1.12657,1.23147,1.94458,5.91758,-0.162535,-0.164004,-0.234272,-0.680224,-1.45971,-3.18981,-0.209152
-9.92256,-0.825042,-9.31588,-1.82216,-10.5277,-0.181981,-0.100363,0.0481519,-0.123917,-0.209248,1.07623,0.552219,0.475966,0.784413,1.85706,1.68231,0.353754,1.07168,1.2242,1.82646,8.11362,-0.152625,-0.0917406,-0.228785,-0.631622,-1.41912,-3.12071,-0.192622
-10.8122,-0.989186,-10.126,-1.81976,-11.463,-0.185049,-0.0168573,-0.0779188,-0.0864768,-0.17645,1.01116,0.447873,0.531949,0.681919,1.63566,1.87894,0.613652,1.23141,1.2512,2.17003,8.90978,-0.15999,-0.157435,-0.25908,-0.650869,-1.40628,-3.13143,-0.190108
-10.6474,-0.764765,-10.1569,-1.83025,-11.3124,-0.254692,-0.263504,-0.00953719,-0.104784,-0.311023,1.01077,0.480507,0.488538,0.828929,1.704,1.77827,0.495589,1.34532,1.20477,1.97714,8.90367,-0.15255,-0.104998,-0.226123,-0.67846,-1.43166,-3.14776,-0.185183
-10.4623,-0.711199,-9.99114,-1.83545,-11.138,-0.0466902,-0.0533013,0.104219,0.216481,-0.208304,0.847096,0.248795,0.422002,0.321316,1.52521,1.65233,0.298169,1.27147,1.11127,1.86504,8.75275,-0.180381,-0.129956,-0.209033,-0.621726,-1.39325,-3.12334,-0.189509
-9.31496,-0.9004,-8.57866,-2.00413,-9.87641,-0.351771,-0.243891,-0.0714087,-0.0605435,-0.305805,1.45151,0.8387,0.599664,0.972614,2.12745,2.09014,0.657529,1.30491,1.41673,2.11903,7.34584,-0.157254,-0.0645862,-0.229721,-0.600276,-1.38314,-3.11107,-0.198834
-11.1898,-1.00668,-10.4344,-1.90846,-11.7643,-0.0568627,-0.0493384,0.0872613,0.0807677,-0.151937,1.06334,0.587698,0.526776,0.8319,1.74223,1.78561,0.476875,1.23606,1.25953,1.97057,9.18842,-0.169777,-0.153366,-0.295342,-0.734927,-1.36982,-3.07842,-0.167347
-8.86977,-0.887221,-8.16812,-2.02858,-9.45038,-0.259184,-0.168942,-0.0217997,-0.107163,-0.233889,1.2644,0.657801,0.589737,0.978545,1.83412,1.82508,0.523062,1.34064,1.50211,2.09718,6.86706,-0.187642,-0.113556,-0.254261,-0.670423,-1.39243,-3.08847,-0.207293
-11.295,-0.819409,-10.7195,-1.62253,-11.9854,-0.272853,-0.156931,0.120165,-0.203491,-0.0813169,0.973022,0.525686,0.396934,0.636356,1.78945,1.74052,0.495064,1.15128,1.11708,1.99865,9.58044,-0.204215,-0.158947,-0.209391,-0.650833,-1.33222,-3.05506,-0.180078
-10.2972,-0.942596,-9.71751,-1.90326,-11.0362,-0.355368,-0.23491,0.0708468,-0.0464875,-0.251985,1.00806,0.502509,0.571215,0.662355,1.77526,1.88868,0.566038,1.20472,1.23212,1.95992,8.43874,-0.198053,-0.131779,-0.263919,-0.627045,-1.35153,-3.1106,-0.187572
-9.33781,-0.7681,-8.71773,-1.95938,-9.93415,-0.0897048,-0.0661908,0.122641,0.240395,-0.0590062,0.859771,0.23092,0.49086,0.756318,1.61851,1.78409,0.405538,1.27451,1.30246,1.89621,7.46692,-0.186573,-0.134579,-0.208618,-0.593472,-1.39009,-3.10301,-0.183002
-10.51,-0.778793,-10.1207,-1.95287,-11.266,-0.0779723,-0.0146547,0.0605579,0.0172545,-0.169987,0.822036,0.321032,0.564978,0.766457,1.61376,1.49297,0.397605,1.34024,1.42292,1.92395,8.85,-0.170764,-0.147867,-0.291981,-0.687269,-1.34829,-3.10016,-0.224718
-9.42908,-0.623029,-8.83296,-1.72876,-10.1141,-0.374698,-0.227126,-0.0867689,-0.163233,-0.233405,0.878844,0.343071,0.370716,0.686477,1.52906,1.64292,0.318825,1.11274,1.20452,1.8155,7.79191,-0.19427,-0.161398,-0.245118,-0.654569,-1.36772,-3.08148,-0.204785
-10.6579,-1.12332,-10.0181,-1.97207,-11.3485,-0.317013,-0.102173,-0.0302942,-0.0975286,-0.241379,1.31024,0.762976,0.54092,0.951324,2.11614,1.96961,0.836169,1.35948,1.47963,2.28745,8.72942,-0.202046,-0.128321,-0.252637,-0.630857,-1.39279,-3.13106,-0.187224
-10.3783,-0.918492,-9.71532,-1.93631,-11.0516,-0.180991,-0.116781,0.13782,0.0778002,-0.276798,1.02014,0.530063,0.367509,0.597983,1.86808,1.7669,0.478956,1.18707,1.20787,1.99922,8.43755,-0.213096,-0.160613,-0.29333,-0.676937,-1.41942,-3.18215,-0.148785
-8.68641,-0.812893,-8.22015,-1.93994,-9.29411,-0.449069,-0.207394,-0.0238674,-0.10021,-0.267341,1.01559,0.393377,0.595386,0.927679,1.55423,1.76159,0.458787,1.22566,1.25924,1.84859,6.89045,-0.198846,-0.0868306,-0.2639,-0.663926,-1.41931,-3.16226,-0.21155
-10.7849,-0.882834,-10.1725,-1.99357,-11.6466,-0.208948,-0.00745657,0.0310723,-0.0179404,-0.119997,1.05277,0.488983,0.539185,0.803616,1.76779,1.8874,0.479994,1.23697,1.50902,2.12592,8.93983,-0.13267,-0.12949,-0.209926,-0.649982,-1.37874,-3.11548,-0.210219
-9.45163,-1.01395,-8.83222,-1.94856,-10.1096,-0.365659,-0.257006,-0.120697,-0.0863145,-0.240286,1.08364,0.674985,0.505949,0.864377,1.74236,1.82613,0.708738,1.38649,1.34974,2.01792,7.55692,-0.144576,-0.0687943,-0.244448,-0.650247,-1.41728,-3.11838,-0.171935
-8.86788,-0.80276,-8.3182,-1.88788,-9.49188,-0.0809999,-0.0143037,0.0135416,0.00273412,-0.127012,0.997755,0.386291,0.572613,0.790301,1.6428,1.74213,0.417031,1.26823,1.23094,2.01501,7.00199,-0.126465,-0.0934691,-0.270991,-0.648865,-1.46847,-3.15408,-0.158189
-9.71842,-1.06374,-9.11165,-2.15465,-10.5137,-0.282896,-0.160105,0.0161236,-0.0900611,-0.18351,1.34632,0.722961,0.663989,1.00661,2.1076,1.97685,0.690985,1.38064,1.52692,2.24578,7.66554,-0.179794,-0.127926,-0.219285,-0.657773,-1.40299,-3.14756,-0.203327
-9.28458,-1.00823,-8.62758,-1.88908,-9.94931,-0.303453,-0.239769,-0.121678,-0.270498,-0.139938,1.10886,0.619683,0.630461,0.867059,1.79301,1.91418,0.727988,1.41193,1.39396,2.11781,7.30197,-0.182115,-0.0608085,-0.273638,-0.66231,-1.42119,-3.13108,-0.192044
-10.486,-0.776733,-9.94526,-1.54811,-11.1814,-0.227811,-0.102506,0.0139249,-0.102154,-0.202475,1.04756,0.550214,0.519012,0.502842,1.72185,1.60534,0.394113,1.07768,1.00428,1.7785,8.81897,-0.156267,-0.151322,-0.280061,-0.661524,-1.4102,-3.12879,-0.215994
-10.5453,-0.908243,-9.76605,-1.98783,-11.0598,-0.317039,-0.174467,-0.00692595,-0.01576,-0.303489,1.09676,0.46776,0.518232,0.826061,1.75483,1.90114,0.490861,1.12409,1.25912,2.01031,8.54675,-0.219124,-0.134109,-0.288592,-0.720553,-1.39036,-3.15448,-0.193083
-10.2493,-1.06045,-9.53209,-2.03771,-10.9445,-0.0578217,0.029807,0.00808549,-0.103454,0.00864087,1.09973,0.706428,0.598426,1.05462,1.96492,1.82972,0.646261,1.27281,1.59632,2.11879,8.29327,-0.195287,-0.110475,-0.256138,-0.636194,-1.33198,-2.98817,-0.192412
-10.2768,-0.788521,-9.82439,-1.88122,-11.135,-0.392859,-0.277307,0.0923227,-0.0843749,-0.457401,1.03526,0.45237,0.531185,0.821305,1.83563,1.95184,0.619341,1.30467,1.31702,2.34741,8.54723,-0.19684,-0.12437,-0.247822,-0.673692,-1.33494,-3.04879,-0.16392
-9.22584,-0.973401,-8.56766,-1.89589,-9.91954,-0.247208,-0.0987229,-0.0042415,-0.0401346,-0.0902153,1.1562,0.592265,0.55015,0.66325,1.82971,1.97118,0.708319,1.3318,1.31842,2.28274,7.25423,-0.154236,-0.145183,-0.300857,-0.662628,-1.3982,-3.13883,-0.175115
-9.75238,-0.942571,-9.20966,-2.00481,-10.7971,-0.313373,-0.103331,0.120812,0.0984431,-0.0681584,0.943983,0.523878,0.521576,0.666703,1.9613,1.78849,0.563646,1.20451,1.36872,2.24492,7.91506,-0.180609,-0.152442,-0.299019,-0.743846,-1.40822,-3.20842,-0.183113
-9.4679,-0.829147,-8.86009,-2.00039,-9.93222,-0.412197,-0.354307,-0.0944523,-0.197626,-0.34233,1.21077,0.637433,0.625465,0.946865,1.82626,1.86974,0.531995,1.29491,1.31385,2.12573,7.48076,-0.179604,-0.12153,-0.235349,-0.682216,-1.44523,-3.15893,-0.188136
-8.855,-0.887018,-8.4216,-1.92792,-9.61558,-0.345154,-0.0386785,0.0955714,-0.0945991,-0.160493,0.919941,0.421723,0.536979,0.902864,1.69631,1.69206,0.524523,1.23524,1.28475,1.92956,7.14886,-0.188598,-0.111513,-0.246072,-0.649444,-1.34318,-3.06586,-0.192134
-10.67,-0.741713,-10.2022,-1.86822,-11.4066,-0.395037,-0.202095,-0.08176,-0.165865,-0.353794,1.1899,0.581712,0.58351,0.882945,1.92774,1.88221,0.616549,1.37263,1.42893,2.14469,9.01691,-0.139603,-0.0596807,-0.276502,-0.632658,-1.37751,-3.08406,-0.172431
-9.13147,-0.946852,-8.45134,-1.76808,-9.84975,-0.357833,-0.210543,-0.0300899,-0.129923,-0.344278,1.08118,0.634824,0.558321,0.674459,1.86829,1.97471,0.594266,1.31219,1.27062,2.14353,7.19324,-0.178428,-0.0993539,-0.296958,-0.762152,-1.37735,-3.15697,-0.170968
-11.4471,-0.845713,-10.9723,-1.88219,-12.3481,-0.471879,-0.326714,-0.112101,-0.206011,-0.35723,1.20895,0.704839,0.736354,0.878884,2.20999,1.79277,0.552706,1.35482,1.24968,2.26976,9.67367,-0.152631,-0.10618,-0.236424,-0.646837,-1.39506,-3.17962,-0.195369
-8.62063,-0.839916,-8.07346,-1.80238,-9.37835,-0.306928,-0.282981,0.023041,-0.0830241,-0.34054,1.00167,0.502266,0.519258,0.567044,1.87922,1.77235,0.591177,1.28743,1.19878,2.09045,6.82777,-0.152495,-0.117105,-0.24637,-0.670159,-1.37778,-3.07359,-0.209127
-9.74349,-0.921237,-8.95746,-1.96168,-10.3106,-0.217256,-0.0614954,0.0680091,0.149427,-0.202739,1.11954,0.482264,0.414576,0.651128,1.68398,1.76555,0.421007,1.08658,1.16982,1.79838,7.7792,-0.185765,-0.0883404,-0.260007,-0.639828,-1.36801,-3.10229,-0.136011
-10.8636,-0.817955,-10.2833,-1.84238,-11.6505,-0.21323,-0.0743061,0.076849,-0.0155526,-0.0883711,0.852234,0.425067,0.332713,0.59714,1.63852,1.73195,0.468799,1.20976,1.26098,2.07909,9.14817,-0.14321,-0.091033,-0.279725,-0.674537,-1.39282,-3.12044,-0.165783
-9.95063,-0.80256,-9.64976,-1.84446,-10.7538,-0.274117,-0.148359,0.00805357,-0.0586363,-0.303582,0.9082,0.421482,0.559436,0.701637,1.5901,1.55155,0.467104,1.35548,1.30088,1.8246,8.35439,-0.13049,-0.11818,-0.254567,-0.668521,-1.34776,-3.05958,-0.196852
-11.9836,-0.909959,-11.4068,-2.07611,-12.5008,-0.309758,-0.299394,-0.0362567,-0.067627,-0.507044,1.1647,0.60718,0.615051,0.82697,1.94931,2.02383,0.679492,1.50813,1.59827,2.15248,10.0349,-0.176083,-0.0623794,-0.276836,-0.674265,-1.35198,-3.12125,-0.233587
-10.3575,-0.803102,-9.7882,-1.87515,-11.0286,-0.430093,-0.260948,-0.0370074,-0.2059,-0.397493,1.00437,0.582198,0.483241,0.790486,1.82694,1.8663,0.557957,1.30379,1.42001,2.08379,8.57242,-0.172329,-0.088268,-0.259496,-0.723954,-1.39282,-3.1347,-0.213363
-10.8369,-0.584521,-10.3119,-1.69025,-11.2701,-0.427633,-0.364555,-0.0934243,-0.130541,-0.513103,0.902955,0.261474,0.421916,0.45518,1.60583,1.68502,0.306695,1.14186,1.04268,1.65267,9.17179,-0.157592,-0.0915473,-0.209769,-0.613138,-1.38974,-3.06027,-0.173924
-9.35952,-0.821159,-8.83035,-1.85998,-10.0238,-0.406139,-0.231696,0.027153,-0.0767811,-0.38869,1.14529,0.566601,0.47872,0.698241,1.99215,1.83788,0.542172,1.17704,1.26167,2.03422,7.55775,-0.148427,-0.107582,-0.239347,-0.682687,-1.44807,-3.19864,-0.219615
-10.6418,-0.91884,-10.0629,-1.78707,-11.3436,-0.234307,-0.104443,0.074236,-0.114853,-0.274686,0.961765,0.545312,0.457888,0.815885,1.71492,1.78067,0.639296,1.31819,1.26848,1.95869,8.84615,-0.14807,-0.157765,-0.249732,-0.712102,-1.35185,-3.07314,-0.203379
-9.94937,-0.85232,-9.34505,-1.91278,-10.5006,-0.221013,-0.139726,0.0639847,0.0523565,-0.181443,1.00617,0.480456,0.403407,0.737474,1.45985,1.7471,0.553233,1.10759,1.2461,1.8543,8.15948,-0.196982,-0.132681,-0.244675,-0.625993,-1.43227,-3.18862,-0.180368
-9.44859,-0.851151,-8.71144,-1.77309,-10.0711,-0.20279,-0.0368062,-0.00279994,-0.128018,-0.040567,1.07254,0.53464,0.502438,0.747396,1.70643,2.03583,0.619691,1.22366,1.29602,2.11996,7.51546,-0.183079,-0.165593,-0.276328,-0.676226,-1.41733,-3.1675,-0.204044
-9.65045,-0.710585,-9.06156,-1.71999,-10.4216,-0.177194,-0.128428,-0.0142607,-0.0139753,-0.161002,0.95667,0.463425,0.427795,0.66716,1.70369,1.51662,0.408595,1.00045,0.980778,1.96151,7.99643,-0.134376,-0.106301,-0.231369,-0.699212,-1.36375,-3.09786,-0.199363
-9.44405,-0.754314,-8.79603,-1.86509,-10.0848,-0.157264,-0.14762,-0.0568939,-0.0790496,-0.228691,0.835704,0.20072,0.479464,0.652711,1.63095,1.69969,0.389903,1.24186,1.21521,2.08947,7.55608,-0.178237,-0.125138,-0.291828,-0.701637,-1.36201,-3.10103,-0.178316
-8.73997,-0.871929,-8.15369,-1.79823,-9.32238,-0.118656,-0.00063137,0.18958,0.235494,-0.122005,0.970585,0.427031,0.364147,0.342817,1.67046,1.7604,0.508284,1.16843,1.02202,2.058,6.87009,-0.155841,-0.146038,-0.231745,-0.655632,-1.40309,-3.15202,-0.200518
-11.6685,-1.15849,-10.8355,-2.06426,-12.2008,-0.205389,-0.154652,0.0529155,0.0176322,-0.238455,1.1185,0.579758,0.485761,0.768749,1.95207,2.09972,0.813907,1.30501,1.39888,2.32036,9.46349,-0.15717,-0.0853259,-0.266359,-0.672617,-1.44519,-3.1563,-0.155406
-9.62304,-0.98964,-9.09237,-1.93179,-10.4974,-0.135953,0.0628285,0.0317011,-0.10337,-0.0904068,0.962865,0.542225,0.524462,0.834693,1.85011,1.76988,0.54887,1.30517,1.46784,2.17264,7.75911,-0.15018,-0.116049,-0.262294,-0.68109,-1.41204,-3.18337,-0.192252
-10.9741,-0.985688,-10.3675,-2.01303,-11.6015,-0.310742,-0.168782,0.00792837,-0.0600226,-0.360912,1.08664,0.557437,0.555374,0.785943,1.81736,1.8259,0.517034,1.26336,1.37045,2.01829,9.05617,-0.160122,-0.0664963,-0.243841,-0.619619,-1.40112,-3.13008,-0.192601
-10.2715,-0.952853,-9.59196,-1.88024,-10.806,-0.131956,0.021177,0.0901135,0.0703411,-0.0626862,1.08615,0.462844,0.53275,0.65903,1.50092,1.79068,0.438615,1.19727,1.08832,1.90531,8.31919,-0.155607,-0.0920544,-0.219142,-0.606264,-1.40428,-3.11891,-0.166963
-9.91717,-1.04902,-9.16209,-1.97745,-10.6102,-0.292608,-0.11964,-0.0680406,-0.135174,-0.253879,1.2162,0.748362,0.567789,0.808397,2.08467,2.17867,0.786355,1.34631,1.63935,2.27168,7.87888,-0.14559,-0.131332,-0.23707,-0.713063,-1.43083,-3.21945,-0.210855
-10.4108,-0.970377,-9.82298,-1.95202,-11.007,-0.231747,-0.0442272,0.0877846,0.0616403,-0.147144,1.10158,0.6642,0.703256,0.870394,1.96447,1.95332,0.658735,1.41136,1.39872,2.18779,8.44017,-0.223813,-0.143455,-0.239535,-0.6502,-1.41824,-3.11169,-0.223975
-8.92558,-0.780359,-8.46585,-1.89324,-9.69326,-0.0590463,0.0766254,0.135788,0.0386741,-0.0848669,0.766759,0.346771,0.517536,0.784819,1.59137,1.59377,0.339375,1.18843,1.2682,1.76292,7.26592,-0.15183,-0.139196,-0.270394,-0.686401,-1.324,-3.08113,-0.139255
-9.52346,-1.03144,-8.83093,-1.89163,-10.1975,-0.0675881,0.0136646,0.0957046,-0.00238685,-0.059644,1.23641,0.663771,0.609563,0.884028,1.75626,1.91259,0.624487,1.19617,1.31525,2.09158,7.535,-0.167169,-0.136726,-0.230399,-0.662334,-1.39064,-3.12378,-0.215349
-11.6782,-0.901229,-11.0932,-2.07034,-12.0864,-0.144203,-0.0634527,0.157766,0.148931,-0.253951,1.02265,0.393326,0.519886,0.700534,1.55981,1.8072,0.534183,1.26128,1.41623,1.99212,9.75198,-0.183781,-0.132566,-0.25451,-0.617705,-1.42955,-3.16842,-0.17996
-10.8377,-1.04877,-10.0765,-2.15528,-11.6087,-0.154531,-0.0137825,0.119337,0.198828,-0.00300781,1.34908,0.729184,0.562071,0.950521,2.02771,1.8068,0.547598,1.27309,1.48071,2.04707,8.82081,-0.175078,-0.163748,-0.232791,-0.654505,-1.37679,-3.13437,-0.209335
-10.8343,-1.13803,-10.0092,-2.0079,-11.4117,-0.0479432,0.0378104,0.0563251,0.000138734,-0.152345,1.1859,0.643482,0.537311,0.901,1.80699,1.88023,0.668424,1.24909,1.44127,2.22251,8.69007,-0.182141,-0.162473,-0.324845,-0.713113,-1.42387,-3.16558,-0.175773
-9.72963,-1.08747,-8.96965,-1.90733,-10.6795,-0.292953,-0.133122,0.0409041,0.014116,-0.146318,1.35897,0.784244,0.621717,0.86399,2.17691,1.89574,0.564105,1.10392,1.22217,2.38347,7.70546,-0.205481,-0.142172,-0.209662,-0.707973,-1.34658,-3.09869,-0.206525
-10.9952,-0.933772,-10.4339,-1.65215,-11.72,-0.373105,-0.230125,-0.0102792,-0.0753615,-0.310138,1.04315,0.609474,0.618896,0.596441,1.91312,1.94888,0.743036,1.31775,1.21535,2.32573,9.16184,-0.221115,-0.178485,-0.236981,-0.659991,-1.37687,-3.06009,-0.200916
-10.6918,-0.737905,-10.3368,-1.74409,-11.5532,-0.22496,-0.0109488,0.0364886,-0.200606,-0.108685,0.880733,0.420697,0.500962,0.69337,1.76611,1.5067,0.402363,1.18256,1.21307,1.93331,9.12816,-0.163033,-0.0607995,-0.22811,-0.645724,-1.38695,-3.06768,-0.227852
-10.864,-0.809314,-10.4184,-1.86176,-11.4398,-0.233279,-0.174937,0.053743,0.0636997,-0.363544,0.985786,0.45294,0.569387,0.51793,1.54588,1.61459,0.307088,1.26892,1.04964,1.72922,9.10793,-0.195326,-0.104217,-0.282314,-0.588709,-1.37237,-3.06477,-0.188498
-9.50956,-1.00465,-8.9116,-2.10941,-10.1832,-0.246823,0.0162607,0.139809,0.129903,-0.0879064,1.14174,0.590589,0.505493,0.907166,1.82394,1.99991,0.649791,1.25376,1.41929,2.21658,7.60273,-0.208309,-0.0778369,-0.278307,-0.694531,-1.43759,-3.13081,-0.142912
-9.87482,-0.738216,-9.41955,-1.76463,-10.6579,-0.16672,0.102956,0.0976469,0.0308097,-0.0233039,0.634834,0.0348212,0.407903,0.437415,1.47986,1.67953,0.342142,1.14792,1.22753,1.97359,8.20319,-0.195874,-0.0874285,-0.202512,-0.656336,-1.39587,-3.09046,-0.196552
-10.5553,-0.968018,-10.0103,-1.99361,-11.1665,-0.514065,-0.198537,-0.0869909,-0.0651954,-0.330044,1.08463,0.495133,0.599368,0.638527,1.83597,2.064,0.581945,1.48887,1.54113,2.13369,8.58705,-0.175015,-0.117195,-0.29924,-0.706152,-1.47569,-3.24249,-0.20673
-10.0642,-0.896073,-9.4057,-1.99373,-10.7783,-0.158168,0.0332329,0.111759,0.180171,0.0590413,0.999629,0.430618,0.419568,0.67936,1.88011,1.78652,0.416114,1.26756,1.32972,2.02473,8.14399,-0.230647,-0.142662,-0.307441,-0.720037,-1.39283,-3.11364,-0.196496
-10.5627,-0.689706,-10.1365,-1.80028,-11.3275,-0.18928,0.0859647,0.126042,0.12373,0.0590674,0.853457,0.225596,0.439268,0.57193,1.49172,1.8246,0.390829,1.29313,1.35247,1.99216,8.9031,-0.191354,-0.104476,-0.216226,-0.65459,-1.38433,-3.08761,-0.224318
-10.6201,-0.876151,-10.1613,-1.74415,-11.4205,-0.310623,-0.115408,-0.0144187,-0.107491,-0.129364,0.901143,0.4119,0.607721,0.745684,1.49849,1.59763,0.373359,1.2535,1.07281,1.90972,8.9076,-0.158364,-0.154403,-0.272339,-0.694,-1.38255,-3.10104,-0.181906
-9.14797,-0.748625,-8.3746,-1.54027,-9.73923,-0.178411,-0.119895,0.00438939,-0.113935,-0.209717,1.03048,0.407373,0.481692,0.55972,1.86205,1.88664,0.343649,1.09211,0.994895,2.03439,7.25429,-0.190199,-0.170245,-0.291038,-0.675153,-1.42843,-3.1642,-0.199886
-9.96806,-0.759442,-9.59184,-1.85432,-10.9977,-0.248426,-0.0474249,0.11022,0.0449358,-0.00157848,0.751552,0.320559,0.360211,0.605686,1.60836,1.61423,0.322472,1.10808,1.17125,2.01067,8.40992,-0.163415,-0.102079,-0.271328,-0.664375,-1.38707,-3.09756,-0.186633
-10.6746,-0.85959,-10.2953,-1.91401,-11.4906,-0.249677,-0.0673394,0.0679847,0.0003607,-0.132713,0.879967,0.348165,0.460474,0.637552,1.75975,1.5123,0.357319,1.17283,1.25668,1.81857,9.02231,-0.159156,-0.104557,-0.28057,-0.720661,-1.40486,-3.07894,-0.154
-8.39519,-0.856174,-7.77976,-2.00915,-8.98581,-0.192992,-0.0135355,0.125772,0.210003,-0.0638104,1.09385,0.433722,0.519526,0.87296,1.63349,1.75561,0.507132,1.14145,1.26475,1.97555,6.49758,-0.143934,-0.0962566,-0.268995,-0.668574,-1.42493,-3.12853,-0.197562
-10.1059,-0.964231,-9.38004,-1.88944,-10.6015,-0.197849,-0.0431768,0.0238316,0.07445,-0.141639,0.911731,0.392455,0.413595,0.571432,1.61007,1.83016,0.480509,1.14015,1.26876,1.8886,8.176,-0.221714,-0.194772,-0.300099,-0.677149,-1.44156,-3.18645,-0.172804
