b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_econ_dur,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.29539,-1.14243,-1.42172,-2.35854,-3.23853,-0.096685,-0.136968,-0.021131,0.00889522,-0.150855,1.10695,0.522485,0.526426,0.829052,2.23288,1.87045,0.625914,1.24552,1.40273,2.61036,-0.146904,0.831665,1.71216,-0.237599,-0.730437,-1.43597,-3.38121,-0.00743711
-2.48617,-1.37423,-1.48677,-2.54066,-3.40766,-0.0512564,0.0418471,0.0750683,0.130638,-0.044071,1.35077,0.801151,0.754391,1.09419,2.54322,2.09322,0.653756,1.34379,1.5852,2.63097,-0.15924,0.856062,1.80946,-0.291612,-0.813593,-1.45285,-3.46595,-0.0349734
-2.3592,-1.37349,-1.63423,-2.48373,-3.19988,-0.254655,-0.0763932,0.0486815,-0.0251542,-0.113669,1.0944,0.633433,0.761734,1.08167,2.09497,2.22237,0.855405,1.49645,1.70646,2.36365,-0.15532,0.895661,1.78762,-0.280311,-0.725052,-1.49686,-3.46653,-0.00384786
-2.36294,-1.25207,-1.42599,-2.32032,-3.2723,-0.0368835,0.0831969,0.0956952,0.156716,-0.0280221,1.20368,0.556382,0.623884,0.815381,2.28551,1.85739,0.504579,1.31813,1.50219,2.40659,-0.144409,0.778886,1.59752,-0.261833,-0.790058,-1.40144,-3.37099,-0.0468827
-2.2281,-1.20314,-1.49644,-2.378,-3.29589,-0.191986,-0.0592095,-0.0270466,-0.00643479,-0.099391,1.05861,0.54715,0.575461,0.91611,2.33179,1.91698,0.613852,1.42364,1.55792,2.56369,-0.160318,0.937734,1.89772,-0.20572,-0.717275,-1.51171,-3.53704,0.00357092
-2.17824,-1.17274,-1.36318,-2.33337,-3.22164,-0.213762,-0.0885272,0.0260574,0.16142,-0.195466,0.966816,0.576087,0.487853,0.724182,2.30794,1.70322,0.509167,1.11736,1.27887,2.55642,-0.149311,0.85492,1.72955,-0.247181,-0.743571,-1.46272,-3.46967,-0.0421364
-2.0898,-0.960306,-1.34481,-2.1511,-2.97683,-0.0364736,0.0362666,0.167185,0.141609,0.0604971,0.641501,0.108845,0.282044,0.44222,1.76345,1.65337,0.372506,1.19547,1.1435,2.25223,-0.140272,0.77293,1.6041,-0.260111,-0.737748,-1.44864,-3.39672,-0.0277636
-2.16162,-1.07973,-1.36895,-2.22432,-3.03013,-0.216358,-0.0717859,0.0138885,0.0210581,-0.255951,1.02065,0.447257,0.561888,0.909259,2.00557,1.87995,0.444812,1.2715,1.47572,2.38757,-0.135145,0.744602,1.48763,-0.251355,-0.720736,-1.41531,-3.37367,-0.0555987
-2.16103,-0.991045,-1.42841,-2.29107,-3.21431,-0.128119,-0.113441,0.0562583,-0.0426477,-0.14479,1.07029,0.373086,0.469896,0.854667,2.21235,1.68061,0.27223,1.19623,1.56467,2.48609,-0.149424,0.791911,1.70036,-0.207999,-0.70452,-1.46971,-3.45775,-0.0484618
-2.1694,-1.13413,-1.46694,-2.2804,-3.30568,-0.168551,-0.0528098,0.0484188,-0.027884,0.036351,0.878486,0.394401,0.518504,0.79708,2.1057,1.68609,0.457688,1.2707,1.26688,2.3169,-0.143561,0.768019,1.65753,-0.238241,-0.764337,-1.44235,-3.40541,-0.0242008
-2.60244,-1.28591,-1.57708,-2.4369,-3.45732,-0.260592,-0.234919,0.0869492,-0.0756982,-0.143088,1.49567,0.711353,0.694241,1.10669,2.50328,2.33976,0.904792,1.38895,1.67705,2.86593,-0.140326,0.723224,1.58875,-0.25519,-0.718103,-1.44735,-3.36158,-0.0645628
-2.44708,-1.15931,-1.48053,-2.42866,-3.09397,-0.113067,-0.0208073,0.0870481,0.179924,-0.145671,1.07724,0.373674,0.594531,0.823913,1.93818,1.83063,0.314518,1.1612,1.33992,2.37816,-0.149046,0.787547,1.66298,-0.26246,-0.763172,-1.50641,-3.49733,-0.0521963
-2.30207,-1.23646,-1.48142,-2.33404,-3.27861,-0.298133,-0.167655,-0.0253394,-0.112953,-0.131185,1.20149,0.703032,0.677543,1.00026,2.4306,2.02111,0.677769,1.33221,1.68018,2.61945,-0.155455,0.836651,1.7377,-0.243498,-0.806985,-1.49496,-3.42376,-0.046843
-2.27419,-1.22619,-1.5309,-2.3228,-3.31808,-0.0370429,0.124956,0.165768,0.111009,0.0461443,1.23128,0.649325,0.67896,0.97503,2.33479,1.71719,0.43163,1.23174,1.26448,2.33224,-0.153839,0.853429,1.78159,-0.206761,-0.701775,-1.46781,-3.43167,-0.0207187
-2.29236,-1.28443,-1.59419,-2.31165,-3.33738,-0.161298,-0.11795,0.0149021,0.171019,-0.213197,1.07899,0.71826,0.703374,0.790098,2.50202,1.8807,0.656964,1.51273,1.26581,2.6823,-0.141917,0.758962,1.56107,-0.276327,-0.74706,-1.46335,-3.4624,-0.0424628
-2.56098,-1.29785,-1.57992,-2.52707,-3.37204,-0.0382549,0.0179884,0.0804525,0.303615,-0.0117467,1.17019,0.565485,0.577342,0.840452,2.23542,2.08701,0.669225,1.40582,1.44882,2.76577,-0.158538,0.888265,1.8428,-0.262482,-0.720729,-1.51356,-3.45467,-0.0386428
-2.19328,-1.10084,-1.31694,-2.05547,-3.16349,-0.0983895,-0.0720465,-0.0529597,-0.0968157,-0.141619,0.862859,0.308974,0.28974,0.570838,2.02693,1.75382,0.562586,1.22715,1.16416,2.37426,-0.147145,0.822176,1.68935,-0.212399,-0.734791,-1.39789,-3.41641,-0.0353605
-2.21448,-1.1592,-1.35554,-2.36366,-3.14348,-0.185807,-0.0576484,0.0520413,0.16815,-0.135654,1.19315,0.626073,0.59801,0.943669,2.13196,1.76691,0.491427,1.23889,1.51721,2.42266,-0.152254,0.757051,1.72603,-0.252515,-0.702211,-1.40685,-3.37382,-0.0376662
-2.19558,-1.21467,-1.38944,-2.30116,-3.32286,-0.393044,-0.185234,-0.0137999,-0.0402587,-0.112129,1.12193,0.735437,0.494147,0.824636,2.40735,1.94057,0.579681,1.17955,1.43224,2.45346,-0.143697,0.779077,1.6755,-0.276254,-0.713314,-1.48743,-3.33129,-0.00175303
-2.21055,-1.21792,-1.36035,-2.29558,-3.36031,-0.404068,-0.118589,-0.103791,-0.0241601,-0.224938,1.16237,0.583949,0.515148,0.900148,2.47218,1.93747,0.555086,1.30086,1.44465,2.77525,-0.150649,0.794713,1.64771,-0.246397,-0.743762,-1.48069,-3.40102,-0.00247282
-2.08963,-0.935757,-1.33524,-2.31064,-3.10643,-0.205446,-0.144923,0.0098332,0.0457866,-0.179872,1.03977,0.356488,0.44168,0.786082,2.17797,1.90471,0.500238,1.27945,1.53574,2.5269,-0.138655,0.751155,1.52192,-0.217888,-0.740894,-1.49986,-3.43868,-0.0372154
-2.35327,-1.22952,-1.45038,-2.22868,-3.32346,-0.139389,0.00425995,0.0382221,-0.0639868,-0.110867,1.05746,0.3976,0.400208,0.551665,2.05061,1.98825,0.592383,1.30602,1.41201,2.65025,-0.137585,0.768778,1.60896,-0.249387,-0.758467,-1.46483,-3.49056,-0.0204692
-2.3394,-1.22648,-1.45497,-2.37419,-3.44264,-0.28144,-0.1505,-0.0376487,0.0123907,-0.0947338,1.30398,0.666487,0.679608,0.930366,2.50693,2.01488,0.55301,1.34567,1.42433,2.56873,-0.144261,0.757896,1.67491,-0.274856,-0.704508,-1.44114,-3.38313,-0.0167539
-2.48496,-1.3031,-1.43348,-2.30617,-3.52171,-0.169418,-0.104117,-0.0455455,-0.137376,-0.103123,1.34363,0.635775,0.627818,0.91285,2.53011,2.03775,0.61434,1.25443,1.41824,2.80882,-0.151893,0.844547,1.7518,-0.260298,-0.767153,-1.46548,-3.41026,-0.0450708
-2.3533,-1.18898,-1.45636,-2.36861,-3.28879,0.0411628,-0.105483,0.0724515,-0.0322815,-0.135081,1.0596,0.454033,0.457634,0.815558,2.10338,1.80659,0.502313,1.27581,1.47784,2.4435,-0.145198,0.781651,1.7192,-0.236843,-0.686499,-1.46792,-3.38751,-0.0142076
-2.16746,-1.12562,-1.50756,-2.52915,-3.20229,-0.38028,-0.312995,-0.0713302,0.000255128,-0.227718,1.05633,0.611943,0.641088,1.14908,2.27611,1.83751,0.584888,1.31535,1.4912,2.58478,-0.148722,0.778172,1.75515,-0.219166,-0.717849,-1.43603,-3.36184,-0.0281645
-2.27411,-1.23741,-1.39354,-2.3613,-3.19913,-0.194572,-0.123331,-0.00168165,-0.0753538,-0.109229,1.0191,0.564575,0.537061,1.09282,2.0938,1.8589,0.550146,1.19666,1.44525,2.40997,-0.145494,0.749473,1.70163,-0.265104,-0.7421,-1.43465,-3.33062,-0.0429687
-2.38052,-1.38448,-1.48612,-2.35873,-3.42883,-0.168415,0.016133,0.0917992,0.0164338,0.0479054,1.16958,0.555687,0.478067,0.862178,2.22625,1.95864,0.747966,1.37364,1.48216,2.7701,-0.153717,0.83833,1.79575,-0.262356,-0.77654,-1.46958,-3.40548,-0.0204681
-2.01005,-0.900183,-1.31829,-2.34175,-2.92604,-0.2585,-0.119085,0.0426935,0.0744343,-0.138324,0.942038,0.281583,0.460568,0.792117,1.9327,1.72204,0.367851,1.1614,1.41774,2.2326,-0.155103,0.882763,1.82077,-0.26149,-0.727297,-1.48809,-3.4641,-0.00387631
-2.26899,-1.15648,-1.53126,-2.23609,-3.11066,-0.285807,-0.187855,0.0336066,0.0719557,-0.328072,1.09397,0.491143,0.58428,0.53315,2.13447,1.83329,0.468959,1.28664,1.19535,2.47637,-0.150984,0.798128,1.7629,-0.212078,-0.63533,-1.44856,-3.33756,-0.0298573
-2.15398,-1.05398,-1.34493,-2.24524,-3.10177,-0.185758,-0.0370966,0.011663,-0.00480842,0.0514557,1.09805,0.295924,0.527194,0.872409,2.06372,1.69896,0.213818,1.19949,1.36677,2.11664,-0.1518,0.817021,1.66164,-0.28528,-0.788409,-1.44654,-3.42372,-0.0321986
-2.28895,-1.22475,-1.41651,-2.31716,-3.15858,-0.354774,-0.21776,-0.0152708,-0.233184,-0.229194,1.21681,0.597173,0.578934,1.14179,2.02377,1.90727,0.627321,1.29129,1.6528,2.4436,-0.145617,0.765243,1.69065,-0.241924,-0.740759,-1.46255,-3.38869,-0.0267953
-2.10893,-1.04452,-1.32528,-2.28415,-3.25145,-0.0557036,-0.0143443,0.0404011,0.123703,-0.00987333,0.841421,0.415732,0.501827,0.801046,2.17262,1.77453,0.485294,1.20943,1.39577,2.57788,-0.152648,0.844149,1.82848,-0.247263,-0.741763,-1.43098,-3.42224,-0.0152168
-2.26599,-1.2177,-1.49146,-2.23939,-3.21886,-0.122828,0.0138561,0.115904,0.0081011,-0.0776615,0.964259,0.476466,0.499571,0.806733,2.14057,1.6969,0.503333,1.23615,1.20811,2.4369,-0.146803,0.782684,1.7029,-0.247213,-0.697023,-1.46415,-3.36507,-0.00524622
-2.39015,-1.31085,-1.46673,-2.34919,-3.29022,-0.304368,-0.230684,-0.00093643,-0.0578716,-0.331428,1.1969,0.687308,0.543294,0.919998,2.38358,1.8979,0.676904,1.22828,1.48935,2.68201,-0.149564,0.868542,1.75371,-0.236365,-0.791528,-1.47397,-3.39559,-0.0311297
-2.27335,-1.12819,-1.36372,-2.17714,-3.22882,-0.100189,-0.0372054,0.0284709,-0.0337227,-0.201877,1.13298,0.573586,0.567807,0.850037,2.39715,1.94291,0.449368,1.22856,1.43282,2.47778,-0.144328,0.74268,1.63648,-0.276093,-0.773486,-1.42759,-3.39897,-0.00982907
-2.24846,-1.30867,-1.43844,-2.29419,-3.26672,-0.165507,-0.137435,0.0942283,-0.0445929,-0.17146,0.882818,0.427342,0.373014,0.651576,1.94878,1.68782,0.581364,1.18428,1.21129,2.34658,-0.147872,0.788889,1.73218,-0.217233,-0.695599,-1.46622,-3.34913,0.024733
-2.06792,-1.12049,-1.36133,-2.22221,-3.11203,-0.191737,-0.0292944,0.0429007,-0.0156497,-0.0878482,1.0828,0.70144,0.635887,0.835658,2.53686,1.61809,0.379029,1.17861,1.19461,2.1718,-0.145626,0.785819,1.66472,-0.241625,-0.76981,-1.45216,-3.47579,-0.0478451
-2.31665,-1.18584,-1.4657,-2.31776,-3.4278,-0.185077,-0.120679,-0.0307018,-0.0332233,-0.0912678,1.17477,0.573839,0.626416,0.867183,2.57295,1.99267,0.601534,1.37893,1.52536,2.78449,-0.154403,0.789873,1.73088,-0.226746,-0.775465,-1.47167,-3.49476,-0.05943
-2.54559,-1.45701,-1.57687,-2.35758,-3.58591,0.0840687,0.201285,0.121555,0.1641,0.166012,1.33383,0.723807,0.721874,1.01711,2.4733,1.92321,0.622535,1.32288,1.33339,2.72958,-0.150792,0.767339,1.69991,-0.270322,-0.765388,-1.46067,-3.41372,-0.0624233
-2.12717,-1.12277,-1.34303,-2.24343,-3.14166,-0.218396,-0.0517583,-0.0701326,-0.0921966,-0.16174,1.03152,0.537859,0.548483,0.936184,2.3225,1.69159,0.514109,1.21296,1.29643,2.35335,-0.144936,0.802081,1.66095,-0.196238,-0.706987,-1.48365,-3.48191,-0.0709954
-2.18433,-1.23096,-1.46471,-2.28962,-3.39872,-0.152428,0.137893,0.0758639,0.115697,0.144915,1.0091,0.567283,0.560882,0.693153,2.3091,1.72324,0.404592,1.228,1.20853,2.51497,-0.144226,0.7661,1.68892,-0.229589,-0.730731,-1.48273,-3.35967,-0.0492276
-2.66047,-1.4269,-1.59135,-2.65803,-3.63252,-0.135218,-0.0315774,0.0387155,0.195881,0.115381,1.39648,0.673893,0.717073,1.04888,2.34943,2.30224,0.775668,1.33219,1.59284,2.75085,-0.152372,0.856678,1.7883,-0.276242,-0.728718,-1.50873,-3.51158,-0.0150499
-2.10682,-1.1547,-1.43342,-2.24357,-3.30367,-0.341586,-0.1499,-0.0138499,-0.0445629,-0.244912,0.942818,0.397618,0.455636,0.603072,2.2053,1.69061,0.565522,1.24081,1.26083,2.50126,-0.151919,0.857383,1.80592,-0.252355,-0.715921,-1.45567,-3.42619,-0.00372959
-2.42569,-1.34565,-1.38335,-2.31618,-3.53609,-0.207175,0.014001,0.0481215,0.0437235,-0.00312173,1.29303,0.798993,0.567253,0.947708,2.51704,2.04902,0.686215,1.27595,1.44035,2.76069,-0.14257,0.765722,1.56782,-0.244513,-0.763371,-1.38615,-3.34339,-0.0669635
-2.02509,-1.12712,-1.36493,-2.16691,-3.08349,-0.280544,-0.025432,-0.0442369,-0.106571,-0.0183786,1.10585,0.581242,0.551411,0.959259,2.13418,1.76167,0.570388,1.29837,1.3567,2.41193,-0.146079,0.768566,1.72078,-0.221624,-0.709306,-1.43857,-3.38604,-0.0193821
-2.01195,-1.05003,-1.40502,-2.12509,-2.97247,-0.315637,-0.0520368,0.133599,-0.0488653,-0.0177875,0.778653,0.416942,0.438562,0.707515,2.02121,1.59627,0.314186,1.07895,1.1554,2.11525,-0.149961,0.799054,1.69296,-0.3007,-0.75585,-1.53076,-3.50256,-0.0279027
-2.19051,-1.11829,-1.42,-2.35631,-3.19095,-0.0408277,0.144643,0.125019,0.286575,0.119843,0.982767,0.32273,0.483399,0.748469,2.29864,1.80332,0.512972,1.27516,1.35914,2.41079,-0.144223,0.821217,1.65529,-0.23149,-0.702277,-1.42361,-3.40268,-0.0378167
-2.27648,-1.14452,-1.48203,-2.50402,-3.16164,-0.230041,-0.152615,0.0655695,0.206049,-0.250346,1.16009,0.533371,0.508181,0.885779,2.08465,1.9508,0.64808,1.26725,1.58866,2.64483,-0.153975,0.858399,1.78649,-0.207454,-0.672896,-1.47677,-3.43429,-0.0609242
-2.36914,-1.20479,-1.4276,-2.42507,-3.28875,-0.179831,-0.174441,0.0403483,0.0572137,-0.124271,1.29713,0.595902,0.59436,0.931919,2.37769,1.86233,0.661744,1.27281,1.30288,2.65653,-0.154135,0.793732,1.79332,-0.231075,-0.686971,-1.43189,-3.43836,-0.00326172
-2.25942,-1.27157,-1.39692,-2.28026,-3.05531,-0.00761111,0.100589,0.0449758,-0.0294197,0.00384185,1.04424,0.539366,0.452987,0.876504,2.00432,1.76725,0.556717,1.20126,1.31879,2.24293,-0.153732,0.86879,1.78386,-0.252862,-0.680913,-1.47584,-3.40089,-0.0191574
-2.18772,-1.11444,-1.26277,-1.98783,-3.10699,-0.339174,-0.214385,-0.0323667,-0.255405,-0.238215,1.03132,0.540121,0.465501,0.630497,2.11703,1.98038,0.584648,1.19414,1.18775,2.48653,-0.143562,0.771151,1.64852,-0.263863,-0.786784,-1.44631,-3.39251,-0.0422179
-2.10854,-1.07637,-1.27045,-2.19051,-3.09649,-0.216527,-0.100259,0.0184801,0.00720238,-0.170468,1.05114,0.53642,0.472832,0.858331,2.20244,1.73976,0.397555,1.14573,1.25332,2.24549,-0.142495,0.733874,1.61957,-0.217201,-0.769761,-1.42563,-3.41929,-0.0529941
-2.53974,-1.51706,-1.64021,-2.47685,-3.44606,0.0432302,0.118118,0.116154,0.0577013,0.0862881,0.981861,0.447986,0.577946,0.847303,2.00394,1.94297,0.775313,1.40718,1.54331,2.55028,-0.154382,0.878417,1.74382,-0.265941,-0.742244,-1.43836,-3.45197,0.0252444
-2.23659,-1.20454,-1.49811,-2.25218,-3.08096,-0.290102,-0.115462,0.0285251,-0.0279311,-0.158415,1.07793,0.450382,0.570447,0.814415,2.10217,1.96533,0.606992,1.41322,1.40614,2.35433,-0.144277,0.792889,1.61023,-0.274763,-0.779048,-1.45361,-3.45971,-0.0410146
-2.30487,-1.21451,-1.50796,-2.25573,-3.15488,-0.148114,-0.0257552,0.0652117,0.0423844,-0.0820851,1.12804,0.396439,0.598594,0.732708,2.01712,1.83021,0.530192,1.30558,1.3326,2.41983,-0.154162,0.894989,1.7994,-0.258696,-0.767837,-1.46633,-3.38992,-0.0340486
-2.34559,-1.15851,-1.45033,-2.28328,-3.10655,-0.305808,-0.246609,-0.0351047,-0.0861042,-0.352584,1.28047,0.551479,0.613529,0.992603,2.04768,1.91672,0.601377,1.24981,1.37262,2.45343,-0.137004,0.695502,1.51017,-0.273152,-0.748897,-1.47097,-3.46903,-0.0462663
-2.14791,-0.951769,-1.30651,-2.04623,-3.08226,-0.333727,-0.272076,-0.077815,-0.0540686,-0.299532,0.949817,0.411856,0.515041,0.632862,2.21702,2.00734,0.505599,1.23781,1.27288,2.49763,-0.15522,0.842061,1.72212,-0.192242,-0.806458,-1.45221,-3.44281,-0.0532704
-2.309,-1.24732,-1.46711,-2.32526,-3.46643,-0.0453186,0.0189204,0.0260172,0.110592,-0.0685686,0.996331,0.535568,0.515997,0.833772,2.47866,1.91747,0.629007,1.3264,1.37459,2.75686,-0.147471,0.834641,1.69798,-0.244747,-0.740286,-1.47141,-3.4243,-0.0303458
-2.37941,-1.37277,-1.6194,-2.4636,-3.07301,-0.173603,-0.0899252,0.0375891,0.0197203,-0.0270807,1.10931,0.714547,0.766328,1.08664,2.08905,2.08728,0.908707,1.49224,1.73508,2.37905,-0.153618,0.893885,1.81205,-0.291052,-0.723109,-1.50141,-3.4716,-0.0120922
-2.6532,-1.48456,-1.59688,-2.48423,-3.49062,-0.0630666,-0.0312994,0.208528,0.0513918,-0.117072,1.41919,0.806168,0.654393,1.02905,2.42002,2.30587,0.931894,1.35487,1.62952,2.78176,-0.153899,0.840609,1.76328,-0.225538,-0.738524,-1.42497,-3.43197,-0.0340583
-2.22572,-1.02534,-1.43868,-2.16274,-3.09341,-0.149845,-0.191905,-0.0634077,-0.100495,-0.173848,1.02583,0.465556,0.594192,0.773069,2.31726,1.89224,0.506874,1.37998,1.47183,2.45512,-0.140247,0.7282,1.56777,-0.280922,-0.775831,-1.49873,-3.45115,-0.0491408
-2.27451,-1.0621,-1.50427,-2.21329,-2.96617,-0.211031,-0.0388242,0.0531849,0.0286552,-0.0708824,1.12485,0.452847,0.63222,0.74258,1.8915,1.90608,0.438657,1.37284,1.39096,2.31035,-0.143906,0.77353,1.61778,-0.259876,-0.7693,-1.4836,-3.44908,-0.0313662
-2.30539,-1.20436,-1.43013,-2.261,-3.24532,-0.368899,-0.232506,-0.0228985,-0.203289,-0.380792,0.964736,0.522982,0.498919,0.837752,2.41601,1.95052,0.540997,1.20632,1.4315,2.5295,-0.169335,0.961031,1.92928,-0.227352,-0.723929,-1.55175,-3.485,-0.0392319
-2.3194,-1.1714,-1.46468,-2.20848,-3.17774,-0.294287,-0.233898,0.0351251,-0.110285,-0.341513,1.16237,0.54527,0.515336,0.717803,2.26834,2.02254,0.611848,1.30579,1.36694,2.57574,-0.15187,0.8216,1.72884,-0.241243,-0.723186,-1.46375,-3.42193,-0.0293928
-2.22827,-1.16367,-1.45548,-2.07521,-3.38325,-0.230138,-0.183091,0.099925,-0.14739,-0.196255,1.22015,0.768523,0.55362,0.949697,2.73898,1.98679,0.734562,1.36138,1.44016,2.80771,-0.156258,0.841389,1.78865,-0.214376,-0.73375,-1.45695,-3.46318,-0.0478685
-2.32048,-1.21646,-1.53516,-2.4434,-3.0123,-0.226974,-0.147065,0.0495664,0.0307068,-0.394216,1.08605,0.480716,0.542657,0.900668,2.3178,1.9013,0.51751,1.27788,1.50101,2.3228,-0.145446,0.757791,1.64601,-0.272003,-0.764592,-1.50153,-3.39031,-0.0248659
-2.35104,-1.25591,-1.49884,-2.44408,-3.24006,0.0246576,0.069579,0.0199918,0.14506,0.0457327,0.953196,0.385359,0.537401,0.648377,2.02099,1.97344,0.572801,1.37978,1.6396,2.54577,-0.152637,0.84408,1.74393,-0.245346,-0.724707,-1.4863,-3.39787,-0.00883669
-1.94205,-0.996198,-1.4088,-2.12309,-3.08488,-0.233647,-0.051749,0.0668841,-0.165902,0.0321362,0.776385,0.322466,0.472346,0.759229,2.09447,1.52686,0.309705,1.1905,1.39347,2.24842,-0.147304,0.806564,1.69315,-0.230518,-0.721021,-1.45997,-3.40994,-0.0481153
-2.15167,-1.12126,-1.31874,-2.34315,-3.26335,-0.175101,-0.106511,-0.0583735,-0.0521459,-0.0852925,0.968804,0.543285,0.434864,0.904569,2.38863,1.91925,0.633507,1.26707,1.63008,2.57904,-0.147609,0.780613,1.73187,-0.217511,-0.712077,-1.45411,-3.40498,-0.0601857
-2.18657,-1.10376,-1.45986,-2.29367,-3.10536,-0.189275,-0.0357377,0.00573622,0.0240441,-0.166109,1.04577,0.426995,0.581743,0.82777,2.10132,1.74632,0.53368,1.35077,1.60562,2.38332,-0.138104,0.708684,1.54778,-0.255283,-0.705127,-1.50118,-3.35983,-0.0563071
-2.01383,-1.10949,-1.42052,-2.21027,-3.1623,-0.358271,-0.154787,0.00125058,-0.0292492,-0.362193,0.710429,0.343483,0.482013,0.765565,2.09901,1.606,0.524501,1.21646,1.40449,2.58883,-0.147426,0.741537,1.64802,-0.274414,-0.794302,-1.45855,-3.40972,-0.0660419
-2.30438,-1.20723,-1.59236,-2.30666,-3.3991,-0.218699,-0.00946398,0.0725825,-0.180665,-0.00696664,1.01584,0.398816,0.534507,0.920147,2.10637,1.86092,0.444291,1.38549,1.34231,2.47639,-0.145388,0.787566,1.76304,-0.288336,-0.728359,-1.50298,-3.43226,-0.0453216
-2.16811,-1.06087,-1.36009,-2.20038,-3.32966,-0.198831,-0.163373,-0.0279317,-0.0386641,-0.0984673,0.953933,0.45829,0.570866,0.770644,2.50502,1.98453,0.661341,1.30443,1.36392,2.74589,-0.145907,0.781358,1.66601,-0.287296,-0.775232,-1.39664,-3.39451,-0.0264775
-2.40787,-1.18507,-1.52457,-2.29691,-3.20835,-0.0528569,-0.040823,0.0730315,0.145321,-0.0413643,1.08824,0.439518,0.646205,0.783542,2.26642,1.90057,0.511399,1.47275,1.41716,2.41336,-0.150329,0.820393,1.64009,-0.280115,-0.78286,-1.51836,-3.51844,-0.0374828
-2.18085,-1.13149,-1.36958,-2.17173,-3.07614,-0.260799,0.011233,0.109035,0.0315282,-0.0846705,1.32678,0.679447,0.59655,1.05511,2.27732,1.76861,0.381232,1.07587,1.21192,2.22262,-0.148827,0.787445,1.6901,-0.254848,-0.762239,-1.41152,-3.33474,-0.0509632
-2.39603,-1.3561,-1.56611,-2.45236,-3.20748,-0.177543,0.0274469,0.136237,0.0392396,-0.0755609,1.14111,0.594425,0.601958,1.00376,2.11118,2.01835,0.663214,1.33455,1.49788,2.50659,-0.147239,0.800536,1.70849,-0.223913,-0.721275,-1.44383,-3.40089,-0.0414339
-2.12259,-1.00334,-1.40083,-2.24779,-2.89562,-0.208094,0.0486555,0.136959,0.17845,0.0435587,0.991387,0.366194,0.416259,0.771397,1.84472,1.82283,0.374019,1.1573,1.221,2.1603,-0.140123,0.773156,1.60467,-0.239444,-0.702623,-1.45103,-3.35236,-0.00305918
-2.19637,-1.2037,-1.44251,-2.2626,-3.28831,-0.0315048,0.114281,0.156886,0.0308673,0.0232287,0.900482,0.352289,0.521467,0.899288,2.06973,1.65108,0.372069,1.25418,1.41363,2.36935,-0.142456,0.757281,1.60812,-0.238795,-0.773517,-1.41673,-3.32525,-0.00379324
-2.01538,-0.932256,-1.28622,-2.05584,-3.03787,-0.19104,-0.126864,-0.0104405,0.0103935,-0.148451,0.908487,0.367863,0.461715,0.607078,2.07222,1.70229,0.341183,1.13972,1.28582,2.3843,-0.144151,0.808747,1.67783,-0.277799,-0.740756,-1.44096,-3.41322,-0.0220777
-2.20211,-1.0774,-1.42696,-2.25086,-3.1623,-0.0581321,-0.0136261,0.0843859,0.0616467,-0.0327424,0.946914,0.407539,0.489409,0.606799,2.01536,1.73455,0.42336,1.19459,1.30551,2.30216,-0.143882,0.81187,1.67175,-0.257285,-0.672695,-1.42507,-3.39086,-0.00483816
-2.19119,-1.18226,-1.39825,-2.25934,-3.32695,-0.17437,0.00394925,0.11475,0.268465,0.0388214,1.16767,0.631165,0.49392,0.73423,2.44074,1.9004,0.623246,1.26908,1.32544,2.6726,-0.14919,0.844079,1.70015,-0.212317,-0.74901,-1.48572,-3.46231,-0.0349894
-2.09196,-1.0945,-1.40105,-2.24185,-3.03622,-0.170693,0.0468761,0.146572,0.15727,0.106399,0.741868,0.203536,0.407423,0.654039,1.82694,1.83019,0.581979,1.26668,1.35671,2.40817,-0.144906,0.774447,1.63783,-0.248864,-0.693883,-1.4272,-3.38553,-0.0561587
-2.27607,-1.21686,-1.43327,-2.18953,-3.15094,0.0494576,0.152967,0.0950121,0.0607947,0.147288,1.06615,0.490675,0.505937,0.77469,2.00387,1.81391,0.605454,1.35583,1.41855,2.38331,-0.141095,0.741964,1.54908,-0.245986,-0.754965,-1.41838,-3.40056,-0.00687953
-2.36655,-1.16515,-1.37356,-2.20682,-3.33088,-0.0145114,0.0338854,0.0351156,0.0391699,0.0407147,1.15998,0.549699,0.466356,0.744776,2.46717,1.81414,0.433054,1.16179,1.21213,2.54891,-0.158991,0.870656,1.81875,-0.207969,-0.762207,-1.51806,-3.50447,-0.0584715
-2.44884,-1.24672,-1.43091,-2.24438,-3.60556,-0.503692,-0.249236,-0.200023,-0.263175,-0.175976,1.45561,0.749358,0.691367,0.923782,2.77545,2.26619,0.740983,1.37311,1.52855,3.02776,-0.141114,0.764496,1.65397,-0.253146,-0.765371,-1.49495,-3.4848,-0.0280371
