b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_dur,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.77811,-1.66408,-1.66882,-2.94933,-3.66463,-0.160463,-0.0482104,-0.0508522,0.0176308,0.00290493,1.2663,0.727992,0.598598,1.03881,2.33502,2.37269,0.961336,1.44983,1.73166,3.00438,-0.174065,-0.149394,-0.0232632,-0.337323,-0.755875,-1.51698,-3.48061,-0.159746
-2.47914,-1.42692,-1.61579,-2.67144,-3.31435,-0.0336849,0.0971597,0.115815,0.11353,-0.0525309,0.935579,0.257054,0.409271,0.710166,2.04905,2.01339,0.532663,1.30875,1.38712,2.52307,-0.181361,-0.0822562,-0.00509674,-0.365372,-0.794024,-1.56933,-3.4622,-0.138623
-2.42842,-1.41466,-1.69435,-2.63195,-3.47518,-0.0217372,0.0628567,0.0998788,-0.0390171,-0.0218319,1.04472,0.427495,0.592218,0.724541,2.17303,1.94109,0.49404,1.39081,1.45963,2.6265,-0.177867,-0.110959,0.00694716,-0.324084,-0.834039,-1.55724,-3.43963,-0.109812
-2.35056,-1.45286,-1.65805,-2.76956,-3.36346,-0.0619883,0.146485,0.162127,0.0307982,-0.0524806,1.12061,0.592087,0.562022,1.01137,2.29376,1.8169,0.393357,1.26421,1.54684,2.48672,-0.179734,-0.133083,-0.0388282,-0.308214,-0.80528,-1.55658,-3.43578,-0.1242
-2.58363,-1.51342,-1.93273,-2.95898,-3.31196,-0.168331,-0.0309076,0.153871,0.150536,-0.170638,1.17259,0.501054,0.63108,0.855684,2.19464,1.96058,0.53297,1.42044,1.62471,2.48315,-0.180962,-0.0798408,0.0333105,-0.351092,-0.824858,-1.65912,-3.53789,-0.123671
-2.26081,-1.18108,-1.54975,-2.3829,-3.17367,-0.0661242,0.00179012,0.0539239,-0.201415,0.0778449,0.943361,0.254688,0.394622,0.566271,1.98187,1.67947,0.2345,1.08773,1.17586,2.18834,-0.164959,-0.112385,-0.0656789,-0.329504,-0.744042,-1.57667,-3.47249,-0.144244
-2.55003,-1.47086,-1.72597,-2.89887,-3.52871,-0.150488,-0.0530687,0.116313,0.0873264,0.205779,1.24461,0.738636,0.570783,0.93457,2.34276,1.95446,0.461004,1.41966,1.52238,2.32764,-0.175149,-0.104232,0.0296344,-0.345647,-0.803356,-1.55303,-3.51627,-0.171587
-2.30007,-1.13071,-1.49405,-2.27552,-2.80145,-0.322275,-0.194049,-0.0497173,-0.328933,-0.260957,1.06206,0.364289,0.398464,0.637876,1.89094,2.00544,0.43637,1.31141,1.37054,2.00168,-0.173783,-0.123484,-0.0334327,-0.315789,-0.83365,-1.56495,-3.493,-0.165832
-2.50143,-1.38097,-1.61313,-2.88218,-3.30565,-0.139741,-0.0916834,0.0862483,0.218917,-0.231611,1.1897,0.569326,0.560472,0.930413,2.30166,2.14041,0.620518,1.37384,1.66012,2.49664,-0.173584,-0.133755,-0.0480745,-0.312401,-0.807345,-1.54226,-3.4984,-0.148744
-2.72419,-1.66465,-1.85891,-2.86096,-3.50424,-0.211441,-0.00884924,0.0671783,-0.0718467,-0.127577,1.42044,0.812742,0.770012,0.966558,2.47436,2.38563,0.930969,1.62241,1.73337,2.83094,-0.178456,-0.0811569,-0.00234823,-0.339867,-0.795092,-1.59113,-3.47615,-0.172806
-2.68347,-1.50445,-1.68052,-2.81567,-3.41527,0.0325909,0.099611,0.175208,0.0987503,0.103009,1.32736,0.607253,0.495726,0.863974,2.25665,2.26151,0.643383,1.32141,1.6039,2.70737,-0.173216,-0.0790427,0.0304243,-0.34984,-0.816546,-1.55058,-3.48091,-0.112601
-2.40224,-1.37577,-1.63948,-2.49571,-3.05177,-0.143839,-0.0580886,-0.054271,-0.0572381,-0.117916,0.991485,0.539473,0.543824,0.620041,2.01616,1.98568,0.489066,1.31924,1.25132,2.13489,-0.175207,-0.103083,0.0455336,-0.30621,-0.735886,-1.58211,-3.43127,-0.118714
-2.47473,-1.46143,-1.69604,-2.78472,-3.30438,-0.261803,-0.058432,0.0350878,-0.0553789,-0.131687,1.03514,0.531811,0.542621,0.973753,2.14111,2.1128,0.664275,1.36873,1.55658,2.58676,-0.17637,-0.107811,0.0440141,-0.360289,-0.80013,-1.57938,-3.48504,-0.176715
-2.46993,-1.4692,-1.7767,-2.84816,-3.47551,-0.282818,-0.0380722,0.0836582,0.0295496,-0.0533589,1.13089,0.543944,0.668396,0.913778,2.34931,2.12465,0.653249,1.45245,1.75396,2.72339,-0.181281,-0.0677092,-0.0142656,-0.328026,-0.806782,-1.57191,-3.50915,-0.139979
-2.51953,-1.47474,-1.71923,-2.83382,-3.49529,-0.0386732,0.166479,0.115346,0.137158,0.296686,1.18047,0.516929,0.58454,0.947088,2.16649,2.09509,0.540698,1.35606,1.57142,2.41987,-0.1743,-0.066195,0.0541824,-0.335111,-0.760822,-1.54176,-3.43923,-0.124145
-2.52592,-1.44401,-1.62591,-2.83176,-3.2904,-0.101667,-0.0602567,0.0100178,0.15991,-0.00878137,1.33875,0.547338,0.521663,1.00383,2.14378,2.01905,0.576977,1.35102,1.45391,2.47458,-0.177539,-0.102924,0.0929353,-0.342431,-0.804909,-1.57126,-3.47297,-0.130985
-2.36913,-1.30161,-1.63883,-2.66332,-3.26033,-0.0495969,0.0371081,0.147877,0.235972,0.000824451,0.790135,0.184298,0.474144,0.616913,2.07721,1.8075,0.365159,1.28358,1.30392,2.46316,-0.183558,-0.0986805,-0.0464068,-0.31988,-0.825722,-1.56953,-3.49911,-0.165416
-2.54208,-1.53934,-1.58845,-2.64922,-3.4975,-0.22876,-0.0863201,-0.0481959,0.0496107,-0.114558,1.12796,0.629719,0.50469,0.775546,2.45426,1.91371,0.564005,1.32656,1.36241,2.59298,-0.174902,-0.111284,0.0298597,-0.35671,-0.825775,-1.54805,-3.46864,-0.106947
-2.35388,-1.33971,-1.69077,-2.69001,-3.28746,-0.147686,0.0573955,0.0844893,-0.0361191,0.117517,1.1735,0.454744,0.630314,0.882902,2.03206,1.88002,0.331766,1.28613,1.43408,2.37625,-0.178552,-0.0771875,0.0331726,-0.307082,-0.70308,-1.56625,-3.46855,-0.117295
-2.75656,-1.6009,-1.80781,-2.84023,-3.49898,-0.0738498,0.0663295,0.0706473,0.113827,0.104551,1.42546,0.6974,0.682962,0.91572,2.23119,2.21088,0.659585,1.3631,1.48767,2.50315,-0.171301,-0.103678,0.0359647,-0.309923,-0.754234,-1.58232,-3.46919,-0.102721
-2.57265,-1.49894,-1.63583,-2.60528,-3.51673,-0.384117,-0.220256,-0.0776739,-0.165593,-0.205237,1.31333,0.638721,0.610834,1.03395,2.41143,2.2552,0.800927,1.51325,1.55986,2.74618,-0.173282,-0.169215,-0.00565867,-0.355584,-0.821369,-1.54441,-3.42808,-0.198305
-2.68781,-1.56244,-1.85857,-2.98548,-3.46749,0.0848884,0.0641564,0.185872,0.101715,-0.0549123,1.17172,0.584229,0.812395,0.881131,2.3976,2.33081,0.827977,1.53499,1.91115,2.82139,-0.187476,-0.133962,0.0247365,-0.364082,-0.807129,-1.52861,-3.47703,-0.15084
-2.43201,-1.33749,-1.71942,-2.56097,-3.20559,-0.140627,0.00183187,0.125242,-0.0601971,-0.0672064,0.8392,0.208233,0.458624,0.582916,1.77539,1.86713,0.363172,1.36123,1.27652,2.29682,-0.182431,-0.117148,-0.00592153,-0.349204,-0.811376,-1.56034,-3.43559,-0.152931
-2.50509,-1.282,-1.47687,-2.76087,-3.16038,-0.324887,-0.119158,-0.0259913,0.0109546,-0.140155,1.15028,0.505046,0.444703,0.843621,2.22508,2.04416,0.4552,1.17389,1.45745,2.38387,-0.169539,-0.158195,-0.0635191,-0.342736,-0.800976,-1.52927,-3.48139,-0.149636
-2.11378,-1.11615,-1.60989,-2.3204,-2.90176,-0.212651,-0.0958788,0.0410978,-0.143858,-0.197333,0.83503,0.3054,0.633332,0.595902,1.89291,1.77805,0.386045,1.28958,1.21562,2.18503,-0.172677,-0.121862,-0.0104404,-0.322198,-0.751143,-1.58861,-3.44308,-0.14174
-2.18367,-1.26297,-1.65688,-2.70846,-3.04145,-0.256282,-0.0349299,0.0999742,-0.0181225,-0.123566,0.886092,0.356638,0.493774,0.837433,1.95027,1.64883,0.331066,1.26091,1.40082,2.16393,-0.172282,-0.0927481,0.0327821,-0.323247,-0.756452,-1.53863,-3.39329,-0.158394
-2.36029,-1.29883,-1.74467,-2.66645,-3.14979,-0.178158,0.0418433,0.063317,0.128209,0.0602731,1.19974,0.480064,0.60133,0.75627,2.05767,2.118,0.452786,1.4887,1.63322,2.29714,-0.16507,-0.0900744,0.014125,-0.344303,-0.768844,-1.59955,-3.48707,-0.167337
-2.45362,-1.39379,-1.61827,-2.64218,-3.20236,-0.216455,0.0336181,0.00394078,0.0540306,-0.0344831,1.22154,0.586263,0.517879,0.780678,2.18788,1.8691,0.423293,1.34416,1.40294,2.30429,-0.176987,-0.113972,-0.0608855,-0.342944,-0.83557,-1.54736,-3.46018,-0.192713
-2.49757,-1.36306,-1.64761,-2.46496,-3.36293,-0.112911,0.0319466,0.0533837,-0.0166484,0.0805651,1.13451,0.483502,0.584868,0.732865,2.18262,2.02587,0.514016,1.35775,1.24598,2.53243,-0.172528,-0.167283,-0.052069,-0.316771,-0.793678,-1.57921,-3.45743,-0.135558
-2.35541,-1.25196,-1.61638,-2.71993,-3.32716,-0.272466,-0.0504955,0.0285352,-0.0143003,-0.219074,1.03145,0.301199,0.399465,0.707192,2.34446,1.77882,0.31099,1.27124,1.3271,2.56618,-0.185103,-0.0924304,0.0406457,-0.334819,-0.814705,-1.6044,-3.5734,-0.155457
-2.68287,-1.48244,-1.69347,-2.67484,-3.15552,-0.00966762,0.149369,0.134176,0.13625,-0.0391176,1.27223,0.451121,0.517583,0.832937,1.87922,2.09131,0.483889,1.40306,1.55448,2.27491,-0.178052,-0.149723,-0.0511503,-0.353654,-0.795421,-1.57596,-3.46111,-0.154617
-2.22814,-1.25632,-1.67351,-2.62774,-3.2641,-0.151383,-0.02977,0.155311,-0.0129935,-0.00966799,0.89549,0.377468,0.523169,0.784191,1.9614,1.71005,0.357742,1.2786,1.49558,2.43029,-0.172904,-0.100557,-0.0439935,-0.333958,-0.836398,-1.57186,-3.54009,-0.145193
-2.54319,-1.3242,-1.75783,-2.83615,-3.33392,-0.00855042,-0.0236388,0.0177465,0.0638586,0.123105,0.910518,0.199037,0.475487,0.65619,1.99232,1.84651,0.369356,1.36529,1.45563,2.25001,-0.180577,-0.134181,-0.00284248,-0.350022,-0.743101,-1.61145,-3.50348,-0.126511
-2.36384,-1.36134,-1.68268,-2.69536,-3.2758,-0.213233,-0.0872802,0.110031,0.0532775,-0.214851,0.825693,0.278664,0.527,0.680161,1.92874,1.95714,0.445448,1.28767,1.28714,2.31253,-0.185381,-0.0687739,0.0472843,-0.345442,-0.792002,-1.54209,-3.49101,-0.146821
-2.32854,-1.26284,-1.6013,-2.78116,-3.18029,-0.344247,-0.29545,0.0774401,0.0894914,-0.215236,1.15841,0.558776,0.623663,1.11228,2.15998,2.0363,0.56685,1.33615,1.58088,2.4586,-0.175825,-0.0999555,0.0304351,-0.340794,-0.807024,-1.54454,-3.44589,-0.135599
-2.60669,-1.52171,-1.7142,-2.72515,-3.32022,-0.100313,0.0121173,0.0465109,-0.0227027,0.034215,1.17588,0.522134,0.495102,0.728191,2.18232,2.26424,0.714892,1.41405,1.59194,2.59226,-0.181372,-0.12287,0.01686,-0.307579,-0.8164,-1.59934,-3.53972,-0.14568
-2.61243,-1.5708,-1.68895,-2.65349,-3.48232,-0.166948,-0.126405,-0.116324,-0.172924,-0.0342087,1.31599,0.753854,0.662945,0.933076,2.4294,2.19459,0.749323,1.47648,1.5397,2.53742,-0.179072,-0.104274,-0.00798296,-0.372139,-0.798013,-1.54201,-3.4629,-0.130477
-2.43947,-1.45347,-1.72784,-2.80125,-3.28209,-0.0660756,-0.00637283,0.071573,0.138228,0.0858145,0.977045,0.434772,0.637815,0.858672,1.98537,2.07918,0.694915,1.54237,1.71563,2.39344,-0.175168,-0.114178,-0.0192367,-0.308792,-0.805296,-1.50701,-3.40128,-0.154091
-2.73055,-1.55685,-1.81216,-3.00726,-3.50636,-0.0125638,0.142117,0.0996815,0.127499,0.0938814,1.40738,0.618445,0.62716,1.10292,2.3064,2.08051,0.510388,1.41823,1.51244,2.53385,-0.177592,-0.10484,0.0578005,-0.357157,-0.765297,-1.5934,-3.55037,-0.136038
-2.59961,-1.51241,-1.65909,-2.87113,-3.42143,-0.127271,0.0566098,0.0132972,0.0111977,-0.00417385,1.29862,0.584895,0.617812,1.08451,2.32473,2.18902,0.638444,1.32488,1.6759,2.61545,-0.171298,-0.0974148,0.0513547,-0.3355,-0.788363,-1.55483,-3.44782,-0.14263
-2.71788,-1.62746,-1.83181,-3.15566,-3.59623,-0.0822291,0.083574,0.0560143,0.0614652,0.0502569,1.50582,0.85177,0.750772,1.42569,2.65853,2.13155,0.652646,1.37101,1.74946,2.6582,-0.177594,-0.101049,0.0226746,-0.337203,-0.784899,-1.55754,-3.49091,-0.125065
-2.57575,-1.50275,-1.82154,-2.80274,-3.28077,-0.248124,-0.000626679,0.0303884,-0.00138098,-0.208787,1.10841,0.487534,0.564943,0.716506,2.16303,2.06614,0.535369,1.38964,1.55673,2.44568,-0.183296,-0.116744,0.0205943,-0.3294,-0.755108,-1.6371,-3.47845,-0.139923
-2.43206,-1.34993,-1.65463,-2.68677,-3.22175,-0.16745,-0.0024277,0.119696,-0.0289015,0.107177,0.980922,0.299577,0.439017,0.742022,2.03502,2.0453,0.565754,1.31774,1.43968,2.4269,-0.174554,-0.141709,-0.00776613,-0.356816,-0.854657,-1.56151,-3.4458,-0.14227
-2.44296,-1.34805,-1.68268,-2.68489,-3.27239,-0.208744,-0.0683357,-0.00463893,-0.1055,-0.146986,1.2465,0.536975,0.690853,0.940926,2.39156,1.94909,0.401313,1.31461,1.4692,2.437,-0.184113,-0.0953575,-0.0477401,-0.376591,-0.83433,-1.58849,-3.5216,-0.176471
-2.32046,-1.34033,-1.69134,-2.63715,-3.26518,-0.332037,-0.142798,0.0514812,-0.105371,-0.151293,1.0479,0.518114,0.703012,0.878376,2.23167,2.02173,0.537323,1.37013,1.51018,2.45031,-0.174267,-0.0812747,0.00475403,-0.341127,-0.829469,-1.59487,-3.48367,-0.133784
-2.59057,-1.47032,-1.74438,-2.76928,-3.41523,-0.0544101,-0.0163848,0.129181,0.186022,-0.0408369,1.30782,0.645936,0.638106,0.895643,2.2782,2.1203,0.637833,1.48489,1.604,2.55364,-0.179094,-0.135746,-0.0108883,-0.324905,-0.795221,-1.50859,-3.45689,-0.171543
-2.49572,-1.36963,-1.67462,-2.64435,-3.07911,-0.014396,0.117394,0.127738,0.0625205,-0.0996656,0.979536,0.445983,0.512387,0.802843,2.17881,1.96524,0.438598,1.27076,1.52574,2.30379,-0.175629,-0.12572,0.00255687,-0.355528,-0.761703,-1.53109,-3.42197,-0.121501
-2.50472,-1.39173,-1.66818,-2.79096,-3.37522,-0.00285519,0.1377,0.101766,0.249802,0.0649291,1.15857,0.412595,0.515802,1.01217,2.24262,2.03427,0.527848,1.38085,1.39506,2.61193,-0.169956,-0.0842103,0.0154113,-0.340921,-0.801978,-1.56899,-3.49911,-0.148022
-2.52989,-1.54097,-1.70976,-2.72934,-3.29562,-0.206809,0.0277153,0.0399825,-0.165511,-0.0492947,1.14195,0.618409,0.66911,1.01018,2.32839,1.98745,0.522484,1.31824,1.5104,2.3691,-0.188247,-0.0935924,0.0213843,-0.373056,-0.843396,-1.57061,-3.48803,-0.137631
-2.3765,-1.24587,-1.63586,-2.54085,-3.01391,-0.361953,-0.233091,-0.0686703,-0.292317,-0.256304,1.08213,0.585701,0.627248,0.907347,2.20753,1.99498,0.495743,1.40388,1.45266,2.24593,-0.17302,-0.0961317,0.0285732,-0.382751,-0.764919,-1.55672,-3.51992,-0.139966
-2.49752,-1.39958,-1.74345,-2.96188,-3.20774,-0.210393,-0.0588403,0.116022,0.0911548,-0.172365,1.20936,0.507502,0.619737,0.912242,2.16437,1.90738,0.467824,1.23139,1.46706,2.25221,-0.181882,-0.0816804,0.0614528,-0.282153,-0.698277,-1.62554,-3.52854,-0.107557
-2.36284,-1.47745,-1.59027,-2.531,-3.58692,-0.14883,0.087582,-0.0313814,-0.0431543,0.0354029,1.0447,0.525241,0.559596,0.692357,2.38815,1.86198,0.542615,1.37163,1.32967,2.55535,-0.181592,-0.0936137,0.0307889,-0.367213,-0.809522,-1.5,-3.4961,-0.130231
-2.55953,-1.42052,-1.75952,-2.84244,-3.43271,-0.310519,-0.161318,-0.0503083,-0.160109,-0.235223,1.19543,0.577751,0.684692,1.05692,2.40686,2.07268,0.556936,1.40409,1.46962,2.62728,-0.170135,-0.0976024,0.0544196,-0.349728,-0.76713,-1.62564,-3.56361,-0.14356
-2.52248,-1.49672,-1.75952,-2.69782,-3.61288,-0.291152,-0.130999,0.0290913,-0.0978253,-0.0594119,1.35032,0.771074,0.659942,0.960103,2.63841,2.00594,0.609608,1.31646,1.45244,2.70316,-0.180564,-0.0847374,-0.0364648,-0.329576,-0.775555,-1.59583,-3.54338,-0.15722
-2.57035,-1.55181,-1.63888,-2.66196,-3.56753,-0.219321,0.0167215,-0.0751758,-0.0878477,-0.0381974,1.11031,0.526152,0.591868,0.762165,2.43956,2.11953,0.632195,1.39829,1.33402,2.75029,-0.17806,-0.126622,0.0297639,-0.366917,-0.786469,-1.5992,-3.5289,-0.0995976
-2.47034,-1.34356,-1.68656,-2.55383,-3.18762,-0.170935,-0.0971,-0.0145785,-0.0575616,-0.0708275,1.00052,0.320964,0.628231,0.716873,1.93525,1.88071,0.440226,1.28129,1.33218,2.27051,-0.182061,-0.0681413,-0.0450151,-0.393697,-0.874833,-1.59028,-3.51789,-0.178263
-2.4377,-1.41463,-1.64386,-2.73463,-3.26422,-0.176742,-0.0633754,0.024983,-0.00815253,-0.157681,0.793222,0.451288,0.478014,0.727469,2.06708,1.93597,0.450248,1.29881,1.52078,2.31616,-0.169575,-0.118597,0.0462563,-0.378914,-0.87271,-1.57068,-3.46603,-0.140852
-2.63013,-1.46115,-1.79948,-2.96566,-3.36545,-0.100213,-0.0443438,0.0998295,0.0584441,0.076324,1.02307,0.281584,0.608607,0.893921,2.00885,2.0207,0.469959,1.41134,1.67151,2.49102,-0.181298,-0.125242,-0.0126425,-0.33113,-0.767402,-1.58176,-3.49095,-0.136472
-2.39413,-1.30052,-1.76437,-2.62514,-3.17593,-0.159085,-0.00014353,0.121348,0.11554,-0.0132187,1.12096,0.407622,0.534851,0.820042,2.16141,1.92834,0.414592,1.3642,1.30011,2.32997,-0.177086,-0.0810671,0.0265882,-0.301913,-0.751993,-1.6117,-3.50284,-0.150444
-2.53038,-1.2607,-1.6083,-2.48588,-3.15524,-0.205643,-0.165919,0.00192007,-0.00024518,0.023395,1.01404,0.423652,0.439353,0.466038,2.054,2.068,0.410089,1.3355,1.29211,2.20411,-0.176248,-0.0819364,-0.0233093,-0.379169,-0.796657,-1.60894,-3.54551,-0.184769
-2.30398,-1.16313,-1.55761,-2.77461,-3.04574,-0.28367,-0.0902475,0.0863553,0.140424,-0.27464,0.952539,0.28737,0.417743,0.888296,1.9584,1.93481,0.304841,1.16881,1.45552,2.29192,-0.176623,-0.0846073,0.050704,-0.358468,-0.82556,-1.59469,-3.50427,-0.144872
-2.64695,-1.60283,-1.82107,-2.81431,-3.79542,-0.192271,-0.0144513,0.124435,0.0644618,-0.0972598,1.30082,0.718915,0.62995,0.771573,2.81835,2.15974,0.685556,1.3747,1.55647,2.88205,-0.185675,-0.10555,-0.00674189,-0.361229,-0.831584,-1.57063,-3.50466,-0.14007
-2.45788,-1.33593,-1.64246,-2.67275,-3.26792,-0.0963282,0.0373241,0.03359,0.0031575,-0.00354352,1.10451,0.346601,0.530143,0.75086,2.15416,1.82741,0.34773,1.28387,1.37281,2.26967,-0.186292,-0.112306,0.0238156,-0.322156,-0.79536,-1.5028,-3.47153,-0.129033
-2.55437,-1.42409,-1.77638,-2.90899,-3.41349,-0.187491,-0.0577541,0.0871076,-0.0143399,-0.128253,1.31114,0.677473,0.67188,1.03858,2.34423,2.02487,0.475036,1.41021,1.65265,2.52744,-0.177358,-0.072757,0.0650346,-0.39323,-0.763356,-1.55516,-3.49226,-0.118126
-2.54557,-1.3422,-1.65985,-2.70599,-3.15093,-0.0970892,-0.0965784,-0.033953,-0.125959,-0.1159,1.25995,0.460275,0.601713,0.815073,2.19701,2.0555,0.46943,1.40577,1.58248,2.33458,-0.190999,-0.055611,0.00326568,-0.359308,-0.839318,-1.59105,-3.51911,-0.159656
-2.44803,-1.52025,-1.66855,-2.74801,-3.19466,-0.316059,-0.0560544,0.0841847,0.012072,-0.363828,1.14585,0.618586,0.598756,0.956438,2.42834,1.9491,0.613207,1.34381,1.67752,2.58875,-0.180582,-0.142783,-0.064354,-0.353474,-0.810251,-1.53334,-3.51651,-0.162613
-2.50446,-1.33734,-1.75082,-2.655,-3.10337,-0.0579212,0.0319536,0.0631616,0.111165,0.0837671,1.09682,0.446723,0.559441,0.701164,1.90613,1.88138,0.370313,1.35816,1.33613,2.12289,-0.171187,-0.0836432,0.0330436,-0.327759,-0.726652,-1.55151,-3.40117,-0.133861
-2.47861,-1.39179,-1.58317,-2.75963,-3.22089,-0.0687624,0.0507153,0.118055,0.155982,-0.12422,1.21086,0.559551,0.493201,0.882001,2.2586,1.92372,0.475717,1.16322,1.36794,2.3384,-0.173364,-0.113692,0.0311201,-0.295675,-0.711908,-1.51683,-3.45959,-0.156368
-2.67601,-1.4486,-1.78994,-2.663,-3.27022,-0.2056,-0.111874,0.0306544,-0.00383112,-0.175857,1.33089,0.59646,0.705229,0.730086,2.24236,2.21876,0.566527,1.49093,1.44652,2.30708,-0.176544,-0.129257,-0.0420628,-0.337506,-0.782877,-1.627,-3.52058,-0.118541
-2.45287,-1.34193,-1.66146,-2.49335,-3.49071,-0.20839,-0.130577,0.0538963,-0.153096,-0.200063,1.04535,0.408376,0.45119,0.615923,2.417,2.10345,0.607986,1.42338,1.41981,2.77132,-0.176804,-0.118556,0.0182745,-0.333705,-0.789599,-1.53298,-3.47437,-0.143807
-2.57435,-1.33706,-1.64906,-2.83474,-3.03788,0.0210342,0.0998332,0.210711,0.252016,-0.0365176,1.17231,0.414452,0.511818,0.923023,1.93191,2.15014,0.435894,1.32179,1.51445,2.19494,-0.17727,-0.0984613,-0.0051562,-0.380132,-0.832365,-1.55823,-3.50947,-0.161774
-2.35525,-1.33929,-1.64595,-2.66776,-3.07777,0.0313789,0.161204,0.126849,0.126483,0.111938,0.924164,0.33617,0.452499,0.745969,1.91696,1.5027,0.146598,1.19068,1.18242,2.04195,-0.184939,-0.101341,0.0140501,-0.385434,-0.782052,-1.57085,-3.50368,-0.145923
-2.67738,-1.3969,-1.65839,-2.81497,-3.43595,0.038699,-0.00795138,0.0615059,0.178488,0.00457812,1.1404,0.45326,0.561484,0.867345,2.24796,2.02884,0.520016,1.32907,1.37036,2.54902,-0.178056,-0.1294,0.000952523,-0.349808,-0.82301,-1.59127,-3.54444,-0.118072
-2.55373,-1.54022,-1.6275,-2.83095,-3.4187,-0.208336,-0.140749,-0.00933898,0.137561,-0.187618,1.21414,0.596081,0.466801,0.716105,2.35033,2.01813,0.639763,1.32464,1.61983,2.57527,-0.185925,-0.177969,-0.0265886,-0.348666,-0.812,-1.60716,-3.58033,-0.180733
-2.62011,-1.49111,-1.75468,-2.77996,-3.4165,-0.119782,0.156481,0.224973,0.230259,-0.0421161,1.29904,0.446433,0.543351,0.738793,2.31374,2.08816,0.443663,1.29981,1.45777,2.53817,-0.179083,-0.167497,-0.0537419,-0.34963,-0.842098,-1.56743,-3.53269,-0.162808
-2.25215,-1.11193,-1.57622,-2.62413,-2.77941,-0.118498,-0.031392,0.191478,0.219393,-0.172196,0.903754,0.180092,0.414724,0.520066,1.73885,1.76946,0.28133,1.16983,1.32486,2.03144,-0.177631,-0.0797177,0.051226,-0.285722,-0.781753,-1.55972,-3.46628,-0.184571
-2.58319,-1.39286,-1.72512,-2.90325,-3.47037,-0.0743892,0.00034265,0.152696,0.165564,0.0467461,1.00687,0.351335,0.523969,0.909514,2.22537,2.06722,0.586274,1.41435,1.67914,2.66063,-0.175684,-0.11319,-0.079534,-0.337802,-0.806491,-1.5353,-3.44427,-0.172222
-2.62151,-1.5025,-1.66062,-2.90386,-3.41917,-0.189421,-0.0706136,0.0466666,-0.0579365,-0.0810314,1.28418,0.63702,0.639392,1.04129,2.37926,2.05271,0.535027,1.32084,1.46454,2.48444,-0.185939,-0.1544,-0.00462333,-0.339474,-0.791909,-1.54673,-3.47344,-0.11734
-2.34112,-1.29064,-1.54174,-2.6085,-3.33518,-0.0690643,0.00290669,-0.0249606,-0.0510791,0.0844679,0.85546,0.299765,0.442347,0.66595,2.03262,1.81409,0.373357,1.12305,1.34752,2.32735,-0.175742,-0.0549607,0.0375627,-0.337128,-0.811569,-1.5333,-3.4391,-0.095527
-2.36491,-1.34509,-1.70545,-2.66507,-2.90973,-0.251774,-0.0500136,0.0202428,0.0727192,-0.202261,1.13153,0.547772,0.617314,0.814323,1.97436,1.87267,0.455556,1.3332,1.52156,2.17732,-0.163332,-0.157128,-0.0191102,-0.305112,-0.72015,-1.59989,-3.40017,-0.146336
-2.55375,-1.48725,-1.85838,-2.87705,-3.43597,-0.177273,0.00682875,-0.00363621,-0.0114318,-0.0983484,1.39133,0.652325,0.763415,1.02947,2.4967,2.07044,0.612141,1.60987,1.66626,2.62897,-0.175104,-0.119605,0.00650055,-0.338621,-0.758174,-1.55197,-3.47867,-0.17226
-2.31503,-1.24882,-1.54393,-2.52996,-3.15561,-0.421114,-0.190096,-0.0658522,-0.209734,-0.233205,1.24317,0.540172,0.528736,0.84136,2.19001,1.99613,0.582488,1.29936,1.52417,2.53737,-0.170727,-0.11445,-0.0467827,-0.333379,-0.783191,-1.55613,-3.46969,-0.154542
-2.5355,-1.35415,-1.77636,-2.58936,-3.03454,-0.245497,-0.0797727,0.105144,-0.0195268,-0.109644,1.06874,0.235111,0.460323,0.487395,1.83053,2.11485,0.637046,1.43968,1.41021,2.32142,-0.175006,-0.127555,-0.0349951,-0.296531,-0.74955,-1.57482,-3.47295,-0.135007
-2.50076,-1.29465,-1.6768,-2.5901,-3.06679,-0.256932,-0.21941,-0.0816367,-0.25372,-0.223028,1.05206,0.430133,0.57129,0.708589,1.93011,1.98746,0.407361,1.23377,1.27914,2.24146,-0.186962,-0.107125,0.0645155,-0.325292,-0.78203,-1.59,-3.48282,-0.110036
-2.34449,-1.15578,-1.59856,-2.64336,-3.17083,-0.33939,-0.201189,-0.0343744,-0.0738769,-0.14493,1.33259,0.535477,0.668956,0.936904,2.20552,1.92757,0.410499,1.28982,1.41983,2.34687,-0.172147,-0.0769926,0.0165864,-0.386579,-0.867158,-1.55073,-3.51561,-0.129078
