b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_phmsev_dur,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.06034,-0.38842,-0.757253,-0.949112,-1.36797,-0.41167,-0.202872,-0.0643529,-0.0241063,-0.2419,1.13952,0.686545,0.618911,0.88783,2.38513,1.83855,0.51491,1.26574,1.37407,2.25939,-0.131617,-0.00254131,0.0987976,-0.268598,-0.713381,-1.44617,-3.38321,-0.0650303
-2.44902,-0.595638,-0.795821,-0.805223,-1.5912,-0.290863,-0.106684,0.068768,0.0573927,-0.184777,1.58226,0.987558,0.668093,0.810855,2.64708,2.30821,0.893377,1.49814,1.54208,2.8215,-0.141286,-0.00232543,0.00383372,-0.302307,-0.738223,-1.37581,-3.3639,-0.0561741
-2.1004,-0.313693,-0.647706,-0.514918,-1.25832,-0.36232,-0.134717,-0.0377634,-0.237437,-0.288248,1.01493,0.417308,0.592015,0.670717,2.14927,1.78814,0.427712,1.18911,1.21928,2.42417,-0.143397,0.000311762,0.0666023,-0.269447,-0.717486,-1.42468,-3.39243,-0.0662875
-2.02829,-0.342476,-0.678135,-0.737392,-1.53172,-0.118884,0.0145603,0.124827,0.017766,-0.0377022,0.950736,0.459589,0.389477,0.611463,2.16109,1.54542,0.372021,0.99306,1.23267,2.42592,-0.135604,-0.000837036,0.0502518,-0.270653,-0.729606,-1.41798,-3.3932,-0.0552822
-2.10236,-0.494031,-0.824448,-0.825636,-1.93093,-0.298839,-0.0914768,0.0850496,0.0593522,-0.0720388,1.13861,0.601332,0.601891,0.769386,2.55196,1.86167,0.548526,1.27232,1.1896,2.74869,-0.131873,0.00359634,0.00691897,-0.222495,-0.68311,-1.42922,-3.37448,-0.0339839
-2.10853,-0.393454,-0.807745,-0.865322,-1.36915,-0.0476237,0.0521229,0.156894,0.249558,-0.0687827,1.01498,0.597145,0.659687,0.836362,2.16678,1.73785,0.464035,1.29455,1.33347,2.43133,-0.141443,-0.0247948,0.0411982,-0.320182,-0.817926,-1.38934,-3.39676,-0.0744465
-1.78255,-0.179645,-0.605193,-0.615345,-1.27795,-0.0266591,0.145517,0.221844,0.188058,0.144572,0.861937,0.379818,0.513603,0.731937,2.11609,1.44109,0.162017,1.02868,1.02906,2.11612,-0.13691,-0.00229285,0.0210864,-0.248296,-0.727177,-1.37701,-3.34991,-0.0663781
-2.27695,-0.508016,-0.84892,-0.952367,-1.65872,-0.131707,0.113448,0.104994,0.202359,0.114604,0.93595,0.413611,0.654631,0.777746,2.01935,1.78615,0.521959,1.30691,1.41567,2.55443,-0.137399,-0.0427169,0.0434373,-0.28496,-0.784536,-1.41804,-3.36443,-0.0944242
-2.38818,-0.57907,-0.913045,-1.05192,-1.51839,-0.0101885,0.135525,0.152198,0.243853,-0.0363913,1.1379,0.573323,0.630527,0.874595,2.27223,1.98466,0.728156,1.45246,1.5204,2.71218,-0.136421,-0.0447772,0.0351072,-0.283386,-0.743679,-1.44186,-3.35017,-0.0689963
-2.42391,-0.593542,-0.774502,-1.03637,-1.6936,-0.0258881,0.0910922,0.0240405,0.134725,0.051002,1.11334,0.528711,0.594655,0.872813,2.38905,2.06726,0.559592,1.35028,1.51594,2.54581,-0.143014,-0.026466,0.0483611,-0.296352,-0.775657,-1.45378,-3.42263,-0.0619629
-2.18805,-0.404009,-0.83278,-1.06371,-1.82577,-0.403348,-0.1684,0.00719549,-0.101704,-0.106669,1.27055,0.616284,0.679031,1.07849,2.59363,1.84685,0.518653,1.25924,1.34207,2.67858,-0.132236,0.0325062,0.13785,-0.257924,-0.746326,-1.45056,-3.4013,-0.050011
-2.2663,-0.420074,-0.831479,-1.21354,-1.40454,-0.0767964,-0.0396611,0.07221,0.278993,-0.185298,1.00642,0.522603,0.700915,1.13197,2.41982,1.81595,0.600045,1.387,1.69175,2.6046,-0.147444,0.032147,0.0831067,-0.269525,-0.748402,-1.44563,-3.42725,-0.0488999
-2.31468,-0.468844,-0.793861,-0.972143,-1.6328,-0.0204277,0.106136,0.0911636,0.0362246,-0.0633712,0.906075,0.413017,0.668623,0.950158,2.30483,1.87138,0.521373,1.41926,1.58187,2.67821,-0.142242,-0.0758206,0.0174718,-0.304504,-0.801332,-1.3974,-3.38363,-0.0606726
-2.20879,-0.374896,-0.626989,-0.724602,-1.35776,-0.355746,-0.258075,-0.0952234,-0.138181,-0.256627,1.25959,0.721496,0.585834,0.603461,2.23562,1.9751,0.633726,1.25376,1.35597,2.39861,-0.14016,0.0515692,0.0856478,-0.30007,-0.768186,-1.44611,-3.39218,-0.0680898
-2.13551,-0.413083,-0.693277,-0.877566,-1.49423,-0.19027,-0.00562867,0.118566,0.107385,0.0164052,0.968052,0.379241,0.498231,0.673955,2.00657,1.72652,0.370644,1.12253,1.25343,2.31068,-0.132831,-0.0183931,0.0268063,-0.284912,-0.802232,-1.36158,-3.30067,-0.0620503
-2.12115,-0.357983,-0.668994,-0.886621,-1.60665,-0.150337,1.00874e-05,0.0670295,0.0123108,0.112102,1.19063,0.642384,0.611397,1.17666,2.36412,1.74771,0.468775,1.2632,1.44035,2.48044,-0.142015,-0.0115776,0.0242114,-0.290992,-0.803114,-1.39879,-3.44131,-0.0750256
-2.15807,-0.320047,-0.668537,-0.668439,-1.52748,-0.318278,-0.23878,-0.0975916,-0.0490478,-0.338383,0.920697,0.422751,0.580101,0.564461,2.35742,1.9573,0.606445,1.33553,1.31135,2.73823,-0.144826,-0.00809276,0.0573144,-0.283219,-0.74263,-1.42692,-3.43581,-0.0742566
-2.29008,-0.434955,-0.766703,-0.803816,-1.53776,-0.32825,-0.252165,0.0745481,-0.0862007,-0.265645,1.12145,0.593915,0.471002,0.827026,2.33963,1.98395,0.510506,1.24334,1.31964,2.39574,-0.135472,-0.0303363,0.00449766,-0.293311,-0.762191,-1.49157,-3.41836,-0.0777816
-2.02438,-0.357269,-0.651137,-0.75378,-1.32735,-0.149159,0.0703268,0.0841988,0.0416173,-0.0912652,0.906585,0.394218,0.485696,0.738225,2.03186,1.76308,0.48229,1.21673,1.20848,2.24709,-0.137719,0.0119949,0.0439918,-0.242952,-0.750763,-1.43415,-3.36555,-0.0849968
-2.20643,-0.445899,-0.748424,-0.739522,-1.55721,-0.210209,-0.129089,0.0824355,-0.0198501,-0.141964,1.05133,0.426878,0.442372,0.685222,1.95695,1.92551,0.658333,1.31018,1.14169,2.59393,-0.134355,-0.016651,-0.0313476,-0.286369,-0.759077,-1.44198,-3.40534,-0.0486479
-2.2064,-0.340824,-0.774542,-0.699777,-1.14302,-0.237141,-0.113154,0.155959,0.0310143,-0.179759,0.862334,0.352605,0.507143,0.59459,1.87446,1.74406,0.481943,1.22408,1.13594,2.27458,-0.14909,0.0264717,0.0416584,-0.283236,-0.769137,-1.43951,-3.41446,-0.0776021
-2.28026,-0.399769,-0.833273,-0.887629,-1.46657,-0.274528,-0.170164,-0.106236,-0.0899913,-0.185593,1.24635,0.51891,0.780216,0.93395,2.1696,2.15764,0.681584,1.45932,1.6287,2.58975,-0.140272,0.0391296,0.0688253,-0.245124,-0.711089,-1.40802,-3.34493,-0.0884595
-2.16665,-0.402176,-0.698808,-0.821231,-1.41513,-0.375671,-0.246808,-0.0644077,-0.141265,-0.197271,1.02116,0.351986,0.473799,0.859398,1.97219,1.75543,0.40162,1.11041,1.25398,2.13266,-0.132604,0.00579558,-0.00218797,-0.280873,-0.771818,-1.44747,-3.39443,-0.0465473
-2.22271,-0.354174,-0.707973,-0.814235,-1.39961,-0.237714,-0.0303353,-0.00263009,-0.0525716,-0.149493,1.02858,0.36964,0.505825,0.711866,2.14462,1.92654,0.548835,1.35994,1.61602,2.6011,-0.146237,-0.0202018,0.0239047,-0.303732,-0.773514,-1.48899,-3.45003,-0.0267548
-2.00861,-0.308218,-0.649839,-0.845657,-1.38417,-0.285498,-0.115756,-0.00316691,-0.149903,0.00867085,0.6896,0.258855,0.376418,0.50887,1.992,1.62757,0.399681,1.17072,1.41228,2.27124,-0.144725,0.0460648,0.143805,-0.290991,-0.691963,-1.46711,-3.46785,-0.0254836
-2.51309,-0.570617,-0.850521,-1.00559,-1.72805,-0.0994261,-0.0977142,0.0411589,-0.0358885,-0.147733,1.39921,0.808487,0.732584,1.14147,2.62593,2.10671,0.62943,1.36496,1.60718,2.69716,-0.140317,-0.0481517,-0.024382,-0.245833,-0.724552,-1.39619,-3.39489,-0.0518053
-1.94149,-0.335286,-0.638392,-0.687802,-1.54919,-0.214912,0.0829338,0.111687,0.0503346,0.0997393,0.780068,0.397945,0.407961,0.740861,2.28249,1.75233,0.435538,1.15033,1.27876,2.51926,-0.137267,-0.0145982,0.00646706,-0.233889,-0.746058,-1.44667,-3.3928,-0.0854395
-2.29314,-0.480293,-0.620621,-0.707222,-1.37494,-0.118448,0.00142946,0.0223412,-0.0169522,-0.0521282,1.20812,0.695412,0.506228,0.845123,2.18776,1.83575,0.620858,1.27986,1.5111,2.48731,-0.14829,-0.028428,-0.0148351,-0.280184,-0.782693,-1.38579,-3.39997,-0.0505853
-2.2349,-0.548053,-0.85858,-0.688587,-1.64707,-0.183515,0.0542926,0.0775528,0.00609415,-0.0956606,0.902784,0.39337,0.510132,0.470614,2.15077,1.93883,0.632903,1.31833,1.26947,2.71552,-0.143165,0.0238216,0.0474262,-0.303855,-0.755183,-1.50058,-3.45869,-0.0367832
-2.26025,-0.461117,-0.768819,-1.05654,-1.71337,-0.137991,-0.181901,0.0222536,-0.0423845,-0.307734,1.24522,0.619899,0.528192,0.964132,2.60141,1.89119,0.631948,1.3448,1.48847,2.75065,-0.131427,-0.000930702,0.070092,-0.27063,-0.721168,-1.40375,-3.35392,-0.0690801
-2.18688,-0.425606,-0.775464,-1.06629,-1.5309,-0.0345711,-0.0167851,0.0490542,0.1051,-0.109934,1.06138,0.560639,0.556708,0.886705,2.18943,1.70879,0.518405,1.1854,1.45042,2.52076,-0.131472,-0.0287053,-6.97729e-05,-0.259623,-0.670028,-1.4361,-3.38447,-0.0875364
-2.20072,-0.417547,-0.743923,-0.942225,-1.30746,-0.167829,-0.118429,-0.0400379,-0.113289,-0.406262,1.06059,0.567126,0.547046,0.84304,2.37383,1.76588,0.575426,1.3208,1.62268,2.46891,-0.137509,-0.0507895,0.0404096,-0.314444,-0.769812,-1.42796,-3.41003,-0.0366092
-2.08568,-0.402985,-0.78591,-0.873857,-1.32359,-0.236394,-0.00748399,0.117165,0.218952,-0.164882,0.934566,0.446267,0.494177,0.631175,1.97306,1.73427,0.510962,1.21694,1.16576,2.30894,-0.131266,0.0267617,0.0566685,-0.3393,-0.760733,-1.46676,-3.39217,-0.0835379
-2.16028,-0.46251,-0.618294,-0.803312,-1.7294,-0.199258,-0.0779602,-0.0480049,-0.0157766,-0.114703,1.06531,0.569673,0.529505,0.655566,2.48,1.81315,0.63075,1.24448,1.31945,2.89206,-0.141114,0.0179555,0.0767189,-0.26007,-0.78894,-1.37991,-3.37083,-0.0555937
-2.03693,-0.443307,-0.707003,-0.6144,-1.53575,-0.370016,-0.0710033,-0.0838591,-0.26249,-0.0292899,1.13925,0.706367,0.664903,1.11224,2.48427,1.69592,0.410809,1.27206,1.38481,2.32604,-0.14032,-0.0454077,-0.0297859,-0.254346,-0.710442,-1.43578,-3.36571,-0.0868323
-2.38414,-0.474189,-0.64997,-0.778312,-1.74902,-0.143455,-0.130789,0.0806902,0.0837159,-0.069083,1.12634,0.614105,0.498802,0.7755,2.53902,2.13201,0.75521,1.35333,1.51991,2.80964,-0.144704,-0.036569,0.0665439,-0.301588,-0.831724,-1.38746,-3.40052,-0.0402478
-1.9122,-0.17735,-0.700602,-0.667916,-1.34638,-0.325706,-0.15388,0.0767196,-0.0745113,-0.186446,0.794135,0.361928,0.556784,0.737748,2.02826,1.66199,0.378692,1.27762,1.45447,2.56603,-0.143061,-0.0263931,0.0352096,-0.327286,-0.794982,-1.39998,-3.37521,-0.0651711
-2.02693,-0.344674,-0.796072,-0.786909,-1.58325,-0.325433,-0.156551,0.111208,-0.0293567,-0.213957,0.901651,0.526722,0.616994,0.870891,2.40205,1.7318,0.527696,1.41868,1.34514,2.7744,-0.144325,-0.058782,0.0169997,-0.330088,-0.814421,-1.42117,-3.44775,-0.0607129
-2.17519,-0.404265,-0.666252,-0.742894,-1.5536,-0.117784,0.0649302,0.0852856,0.0364349,-0.0595167,1.17377,0.60917,0.60502,0.977592,2.44653,1.76951,0.484794,1.2213,1.22803,2.57246,-0.141161,-0.00948971,-0.000908676,-0.23391,-0.732888,-1.42858,-3.37925,-0.0622426
-2.3343,-0.456339,-0.711503,-0.85079,-1.50977,-0.142629,-0.01633,0.0143507,0.0121606,-0.0643435,1.25672,0.691383,0.570313,0.927835,2.39156,1.94089,0.590448,1.30728,1.54587,2.54345,-0.144236,0.0290466,0.102645,-0.27939,-0.69758,-1.4381,-3.4078,-0.0601331
-2.28202,-0.437003,-0.70436,-0.894535,-1.64455,-0.0518245,0.0317572,0.0709305,0.141624,0.197658,0.844124,0.310398,0.344169,0.707712,1.97462,1.79394,0.455752,1.15679,1.24855,2.47945,-0.132755,-0.0419077,-0.0240239,-0.295792,-0.811753,-1.41601,-3.33956,-0.0200843
-2.15489,-0.44693,-0.694481,-0.883738,-1.52664,-0.322453,-0.0323751,0.0504899,-0.0888551,0.134702,1.14351,0.586864,0.465694,0.864115,2.20769,1.97559,0.653535,1.29573,1.59894,2.4757,-0.144073,-0.00914782,0.0769526,-0.279915,-0.693702,-1.41613,-3.38954,-0.0522541
-2.09259,-0.362265,-0.744957,-0.772578,-1.39647,-0.202494,-0.0740183,-0.0158562,-0.0216361,-0.0651906,1.00098,0.432425,0.566641,0.790423,2.03447,1.81738,0.62119,1.39647,1.41993,2.44448,-0.142155,0.0228889,0.127093,-0.274605,-0.800127,-1.4051,-3.39096,-0.0681603
-2.10773,-0.300479,-0.759221,-0.829257,-1.36816,-0.0747393,-0.0658914,0.0862714,0.147004,-0.220219,1.20018,0.545685,0.714317,0.866695,2.25103,1.92125,0.577171,1.36062,1.43108,2.5314,-0.136509,-0.0175415,0.025944,-0.238677,-0.781261,-1.35784,-3.35077,-0.0898087
-2.48095,-0.648401,-0.884574,-0.987824,-1.5448,0.0292936,0.0285743,0.0710166,0.0407332,0.0588843,1.10599,0.576036,0.554152,0.780232,2.12137,1.99491,0.724118,1.41085,1.45264,2.4881,-0.141505,0.0355363,0.116102,-0.286667,-0.691318,-1.47125,-3.34831,-0.0233161
-2.07801,-0.35225,-0.636844,-0.796699,-1.67973,-0.3553,-0.216791,-0.0902836,-0.214116,-0.209915,0.976461,0.475132,0.55198,0.783698,2.3398,1.79821,0.628032,1.23402,1.45506,2.78654,-0.137773,-0.00743761,0.0406873,-0.252937,-0.75629,-1.37126,-3.36951,-0.0772615
-2.20936,-0.476304,-0.733305,-0.789357,-1.67196,-0.0982832,0.115086,0.145899,0.103666,0.134267,0.995866,0.449725,0.453186,0.728574,2.27037,1.76223,0.493885,1.13054,1.20699,2.4916,-0.134461,0.00359971,0.0162064,-0.283474,-0.733913,-1.4294,-3.40161,-0.0954542
-2.23127,-0.532099,-0.798987,-0.937134,-1.51435,-0.219558,-0.0651801,-0.0383443,-0.176294,-0.0777959,0.915643,0.52109,0.578065,0.903179,2.11091,1.91723,0.602995,1.40733,1.66846,2.45058,-0.137823,-0.01724,0.012961,-0.2725,-0.703207,-1.41746,-3.32653,-0.0192172
-2.29976,-0.444584,-0.766934,-0.727279,-1.44167,-0.227171,-0.0931137,0.0745867,-0.151596,-0.126336,1.23771,0.58395,0.686707,0.703244,2.30337,1.85641,0.509019,1.36031,1.28578,2.50272,-0.141487,-0.032673,0.00898128,-0.299442,-0.808169,-1.42303,-3.37628,-0.0540672
-2.21765,-0.570947,-0.720667,-0.857171,-1.67674,-0.385633,-0.0547236,-0.00248067,-0.0844276,0.0517347,1.28804,0.699733,0.642138,1.00272,2.26263,1.98664,0.754032,1.34825,1.54347,2.6424,-0.136582,-0.0638783,-0.0121052,-0.311059,-0.846176,-1.3898,-3.38013,-0.0753308
-2.34465,-0.631589,-0.840715,-0.8047,-1.79383,-0.220842,-0.109866,0.0909102,-0.0860355,-0.0909507,1.13391,0.544899,0.502038,0.653303,2.2845,1.94444,0.68106,1.2734,1.28512,2.57613,-0.133142,-0.0169218,-0.00671806,-0.259881,-0.745928,-1.4257,-3.35405,-0.0512255
-2.15001,-0.320418,-0.982867,-0.970914,-1.36213,-0.576657,-0.502396,-0.0861149,-0.241125,-0.52563,1.07519,0.51953,0.764521,0.978842,2.11106,1.93723,0.606912,1.40319,1.57671,2.50399,-0.136855,0.000951834,0.0738333,-0.304338,-0.706661,-1.47499,-3.44779,-0.0560293
-2.11987,-0.343764,-0.677229,-0.740804,-1.44453,-0.404549,-0.112816,-0.0970658,-0.238211,-0.25985,1.00823,0.351709,0.42548,0.748944,2.22219,1.81199,0.577708,1.25472,1.41033,2.62465,-0.139437,-0.0310738,0.0407638,-0.236146,-0.752043,-1.48988,-3.43981,-0.0906515
-1.97876,-0.343065,-0.718707,-0.705927,-1.58986,-0.300316,-0.208094,-0.0542811,-0.251516,-0.193902,1.02833,0.547063,0.543793,0.869225,2.30886,1.57394,0.469097,1.23682,1.23601,2.56111,-0.132897,0.0286574,0.0334812,-0.256868,-0.733994,-1.42237,-3.40189,-0.040588
-2.16074,-0.35226,-0.795994,-0.827532,-1.43022,-0.0258353,0.155305,0.218923,0.230002,0.0232741,0.840219,0.24499,0.430444,0.530386,2.16335,1.74693,0.387227,1.26416,1.28304,2.34089,-0.140201,0.0182062,0.0469844,-0.282308,-0.756398,-1.39271,-3.37696,-0.0624118
-2.07622,-0.31467,-0.667552,-0.617537,-1.42451,-0.21534,0.00147661,0.0560862,-0.00279826,0.10433,0.932568,0.397156,0.482788,0.623757,2.16733,1.88022,0.542414,1.22668,1.25438,2.60133,-0.14364,-0.0246304,0.013666,-0.329561,-0.821187,-1.42752,-3.44081,-0.0703668
-2.07131,-0.414406,-0.715042,-0.870053,-1.39836,-0.330287,-0.17989,-0.0752576,-0.222725,-0.10058,0.991165,0.500028,0.560676,0.882116,2.11018,1.67924,0.482868,1.30059,1.47567,2.42103,-0.141006,-0.00199823,0.0486492,-0.254279,-0.694587,-1.38723,-3.3504,-0.0676536
-2.05587,-0.333814,-0.538671,-0.624037,-1.382,-0.358771,-0.150986,-0.0908456,-0.125046,-0.238117,1.033,0.541032,0.401315,0.596219,2.13428,1.81649,0.529508,1.19259,1.22462,2.64978,-0.148005,0.0413742,0.0596041,-0.248465,-0.73653,-1.42089,-3.41305,-0.0832947
-2.2445,-0.534476,-0.923665,-1.03364,-1.55466,-0.273835,-0.00138051,0.118619,0.116779,-0.20265,1.14124,0.561361,0.556697,0.766634,2.24668,2.07693,0.677934,1.41961,1.50764,2.61098,-0.131789,-0.0141506,0.0057133,-0.303706,-0.774083,-1.47074,-3.41594,-0.0871418
-2.39928,-0.574042,-1.02018,-1.00655,-1.3903,-0.178165,-0.0407573,0.124628,0.0926054,-0.347963,1.24887,0.699503,0.673855,0.732466,2.31309,1.97685,0.584006,1.45884,1.33151,2.4295,-0.138091,0.0097328,0.0458256,-0.294966,-0.714586,-1.45983,-3.4607,-0.0571518
-2.31386,-0.510963,-0.741811,-0.891864,-1.55392,-0.0900788,-0.0438227,0.0914414,0.0278108,-0.144694,1.1497,0.68753,0.566182,0.873924,2.35401,1.82106,0.536979,1.18403,1.33189,2.43918,-0.141388,-0.013167,0.0610047,-0.291185,-0.749455,-1.44149,-3.37825,-0.0634802
-2.03651,-0.326779,-0.738209,-0.829709,-1.30382,-0.272372,-0.0947393,0.0175522,0.0513734,-0.254346,0.990305,0.487364,0.652543,0.699499,2.29561,1.68536,0.367713,1.28127,1.18707,2.25442,-0.141841,-0.0159649,0.0883178,-0.244337,-0.738049,-1.42335,-3.34511,-0.0192796
-2.10334,-0.471858,-0.832279,-0.830997,-1.51546,-0.0940104,0.138698,0.122304,0.202158,0.105117,0.991461,0.505704,0.619513,0.666785,2.17875,1.78889,0.585591,1.31592,1.25239,2.46306,-0.137621,-0.0231512,0.0643966,-0.252421,-0.777668,-1.40529,-3.36314,-0.0671132
-2.30074,-0.526671,-0.791263,-0.841019,-1.63283,-0.16065,0.0528082,0.159718,-0.0452525,-0.0539851,1.28386,0.693161,0.622468,0.963012,2.45203,1.96007,0.553635,1.2143,1.3691,2.58163,-0.141449,-0.015202,-0.0037518,-0.250226,-0.759371,-1.44202,-3.4231,-0.058274
-1.9863,-0.150115,-0.570266,-0.660704,-1.22668,-0.388349,-0.255505,-0.056624,-0.0191969,-0.260673,0.954175,0.273209,0.430149,0.528787,1.96449,1.73269,0.371397,1.20995,1.27347,2.30914,-0.137036,-0.0182877,0.0472166,-0.255433,-0.740051,-1.41183,-3.36011,-0.0571591
-2.32625,-0.610835,-0.777524,-1.01724,-1.63062,-0.346168,-0.195824,-0.0728339,-0.117671,-0.194835,1.32061,0.755029,0.660165,1.00169,2.3119,2.09205,0.796481,1.3873,1.48521,2.63795,-0.13764,0.00926512,0.0764537,-0.331272,-0.745006,-1.4219,-3.34378,-0.0162017
-2.24093,-0.596646,-0.806749,-0.967016,-1.72161,-0.131915,0.0817029,0.0543088,0.14358,0.1051,1.19307,0.713524,0.714867,0.935605,2.27765,1.65591,0.450187,1.27732,1.24175,2.51113,-0.135914,-0.0152615,0.0598644,-0.275768,-0.739617,-1.35347,-3.31038,-0.071709
-2.43332,-0.433,-0.85319,-1.10713,-1.48404,-0.206185,-0.17151,0.0492022,0.13052,-0.061713,1.17446,0.520173,0.65637,0.864569,2.0599,2.11371,0.602225,1.3597,1.59826,2.38943,-0.13289,-0.062522,0.0219027,-0.234797,-0.730658,-1.4088,-3.37064,-0.0797698
-2.12347,-0.318574,-0.737861,-0.68438,-1.30841,-0.105031,-0.0691852,0.0841025,-0.0144074,-0.226942,1.02345,0.485533,0.541412,0.66834,2.36834,1.75191,0.518975,1.34814,1.26976,2.53291,-0.143488,-0.0049785,0.0712665,-0.293645,-0.746682,-1.44778,-3.43301,-0.0846922
-2.23793,-0.431555,-0.761633,-0.854301,-1.59465,-0.238903,-0.113815,0.00462122,0.0256942,-0.334421,1.14129,0.585596,0.534034,0.715244,2.52519,2.00383,0.580442,1.29124,1.37855,2.77023,-0.133154,-0.00634908,0.0359607,-0.269071,-0.718347,-1.43553,-3.39303,-0.0797802
-2.32963,-0.538102,-0.902244,-0.903189,-1.7131,-0.142126,-0.0222253,0.088922,0.0255318,0.160034,1.12076,0.612871,0.633111,0.804804,2.35436,1.89018,0.549106,1.40529,1.58183,2.55678,-0.14109,0.00979897,0.0976469,-0.266451,-0.694454,-1.45239,-3.38666,-0.00845228
-2.21905,-0.480044,-0.653604,-0.77618,-1.46409,-0.381339,-0.135782,0.0168966,-0.106745,-0.194402,1.17522,0.647492,0.500258,0.882034,2.33403,1.83119,0.617455,1.22919,1.2934,2.61183,-0.145592,0.0153803,0.0620631,-0.267143,-0.712979,-1.42447,-3.38771,-0.0617361
-2.18611,-0.383176,-0.733983,-0.801349,-1.47174,-0.149247,0.0221,0.0890396,0.0704512,0.0567643,1.04773,0.51999,0.665339,0.884152,2.27705,1.96749,0.620341,1.3298,1.46683,2.59292,-0.146153,0.0126586,0.0784138,-0.276959,-0.786535,-1.46425,-3.47536,-0.0257679
-2.44715,-0.658853,-0.805711,-0.82784,-1.69562,-0.0408194,0.0584661,0.0875157,-0.0767372,-0.0162819,1.14766,0.627768,0.564441,0.788907,2.30366,2.06056,0.748317,1.34506,1.4471,2.7063,-0.142334,-0.017622,0.0301303,-0.261281,-0.736913,-1.41341,-3.37717,-0.026798
-1.99292,-0.320752,-0.63028,-0.799665,-1.32402,-0.248094,-0.151581,-0.0285287,0.100165,-0.199004,0.806403,0.323658,0.429204,0.568162,1.95647,1.68299,0.429703,1.21843,1.2361,2.29519,-0.14279,0.0295411,0.07338,-0.292605,-0.761603,-1.44974,-3.41034,-0.0600435
-2.22498,-0.471168,-0.862648,-0.677506,-1.56466,-0.153388,0.0431691,0.113427,0.0290468,-0.0213205,0.948658,0.423385,0.61253,0.775749,2.05211,1.79571,0.516025,1.39158,1.24657,2.41842,-0.137959,-0.0403609,0.0249404,-0.326784,-0.725509,-1.4369,-3.35418,-0.0438933
-2.32802,-0.59582,-0.861005,-0.852485,-1.82207,-0.144541,-0.00369064,0.101729,0.0419305,-0.190385,1.09231,0.677908,0.679079,0.807752,2.86125,1.98547,0.75945,1.38078,1.46824,2.96602,-0.145003,-0.0232062,-0.00558442,-0.282061,-0.775646,-1.46963,-3.47945,-0.0576078
-2.3163,-0.385092,-0.67644,-0.701064,-1.38342,-0.269934,-0.172917,-0.0208565,-0.148531,-0.149729,1.16091,0.491121,0.536238,0.748064,2.35811,1.97746,0.519551,1.25954,1.44845,2.5004,-0.149119,-0.00415814,0.0384456,-0.311045,-0.784338,-1.45825,-3.43957,-0.0685746
-2.18321,-0.473794,-0.802605,-0.85059,-1.59423,-0.284044,-0.0485395,0.0596069,-0.0322678,-0.205268,1.30868,0.71564,0.651168,1.07503,2.36892,1.75765,0.408706,1.25136,1.29313,2.34197,-0.136021,-0.0246019,0.0661619,-0.284317,-0.798058,-1.43372,-3.38954,-0.0868189
-2.26259,-0.552966,-0.81746,-1.14293,-1.53762,-0.31095,-0.136286,0.00899713,0.149068,-0.145836,1.35125,0.738678,0.598163,1.03377,2.20446,2.01325,0.671027,1.30507,1.42484,2.43917,-0.132956,0.0152975,0.0980561,-0.276576,-0.708088,-1.4475,-3.36311,-0.0298337
-2.32337,-0.544498,-0.894285,-1.11972,-1.59815,-0.21748,-0.0145603,0.0347373,0.103211,-0.180943,1.15132,0.590328,0.701344,1.04001,2.45318,2.1134,0.790264,1.44067,1.61878,2.82273,-0.136442,-0.0286899,0.0161608,-0.299485,-0.709856,-1.44492,-3.40383,-0.0742236
-2.14619,-0.403926,-0.693371,-0.7665,-1.58744,-0.347436,-0.236151,-0.0132952,-0.00342863,-0.287704,0.998611,0.449512,0.500189,0.693554,2.20221,1.83415,0.617831,1.26694,1.3423,2.79896,-0.148182,0.0380495,0.0598557,-0.278026,-0.782068,-1.46736,-3.46305,-0.0107609
-2.19361,-0.469061,-0.649342,-0.971682,-1.79586,-0.278412,-0.126877,-0.0694137,-0.0171321,-0.108733,1.09329,0.605464,0.535995,0.839297,2.40262,2.0126,0.783833,1.28816,1.59204,2.96927,-0.142238,0.0245605,0.0720912,-0.288454,-0.761866,-1.41867,-3.43395,-0.0091565
-2.06259,-0.447796,-0.688977,-0.70881,-1.56543,-0.213632,-0.0208941,0.0273287,-0.0761033,-0.135805,1.07102,0.597056,0.465958,0.780499,2.2992,1.82505,0.546694,1.28931,1.33179,2.5706,-0.135989,0.0275584,0.0442554,-0.232068,-0.733729,-1.40125,-3.34782,-0.0542866
-2.31846,-0.565973,-0.839108,-0.895173,-1.50021,-0.386042,-0.215084,-0.0429891,-0.144441,-0.181765,1.13961,0.773974,0.684417,0.899133,2.25468,2.0236,0.738515,1.40881,1.49995,2.60216,-0.142112,0.0239472,0.0560662,-0.322268,-0.794589,-1.53453,-3.4888,-0.0579709
