b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_phmsev_dur2,sigma_u,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-3.30408,-0.910876,-0.840041,-1.36078,-3.34824,-0.234522,-0.1365,0.0913402,-0.0222701,-0.136393,2.03104,0.645447,0.124783,0.568115,2.53778,3.15339,0.632549,1.00627,1.03041,2.93728,-0.0151315,0.0209878,-0.0115676,0.208933,-0.253491,-1.06809,-1.61965,-3.79873,-0.0715516
-3.41731,-0.918387,-0.785324,-1.26688,-3.44176,-0.186215,-0.022327,-0.0722792,0.0228692,0.0352447,2.02398,0.324431,0.038119,0.38411,2.40432,2.93805,0.311577,0.784573,0.622217,2.7479,-0.0153269,0.0230288,0.0216413,0.145878,-0.297855,-1.07224,-1.68076,-3.9837,-0.0154047
-3.29366,-0.811192,-0.767308,-1.54195,-3.17479,-0.368838,-0.173107,-0.0143387,0.0393696,-0.0216782,2.31807,0.752725,0.167408,0.613246,2.86307,3.28515,0.675699,0.937533,1.2554,2.77564,-0.0164359,0.0233452,0.0461481,0.294421,-0.290065,-1.03909,-1.71239,-4.00368,-0.0803477
-3.28345,-0.72476,-0.589124,-1.33227,-2.95043,-0.430715,-0.274783,-0.0509876,-0.236618,-0.479443,1.93232,0.195568,-0.318765,0.26525,2.22134,3.2628,0.525773,0.733105,0.930001,2.4233,-0.0150324,0.0225079,0.00656189,0.240131,-0.250647,-1.03497,-1.66117,-3.89996,-0.0554884
-3.40165,-1.03493,-0.769754,-1.33392,-3.4699,-0.361748,-0.152951,-0.106653,-0.138839,-0.0643007,2.10036,0.68027,-0.141811,0.41563,2.58877,3.17354,0.662515,0.947859,0.977309,2.97245,-0.0143138,0.0228258,0.0518675,0.210185,-0.31212,-1.10172,-1.66011,-3.94906,-0.0555522
-3.27044,-1.0068,-0.697836,-1.52431,-3.60062,-0.208179,-0.0101335,0.00211926,0.157287,0.0652141,2.04056,0.652705,0.092831,0.49125,2.76752,2.96811,0.588783,0.789631,1.03654,3.05767,-0.0144594,0.0210856,-0.00721285,0.287538,-0.252721,-1.07567,-1.64214,-3.92753,-0.051388
-3.07779,-0.822992,-0.649726,-1.22098,-3.25894,-0.47185,-0.178096,0.00551457,-0.324093,-0.153441,1.88343,0.549091,-0.0967241,0.385016,2.66281,3.03289,0.563648,0.636151,0.941403,2.91711,-0.0152033,0.0220794,0.0361653,0.289919,-0.263872,-1.07185,-1.64473,-3.94719,-0.0583919
-3.55193,-1.02578,-0.861575,-1.27079,-3.23047,-0.261237,0.0111884,0.169394,0.0342361,0.0961975,2.3975,0.584067,0.0200256,0.0623603,2.3064,3.40456,0.799316,0.930079,1.04232,2.87896,-0.0155407,0.0215817,0.00235089,0.219588,-0.270879,-1.09769,-1.63988,-3.9026,-0.0485002
-3.39899,-1.05099,-0.762796,-1.44471,-3.25133,-0.123609,-0.0598432,0.151936,0.185491,-0.0623468,2.26484,0.908447,-0.0206264,0.313607,2.72691,3.31241,0.768332,0.824992,0.877347,2.8006,-0.0158687,0.022889,0.020068,0.255328,-0.310601,-1.06919,-1.61106,-3.90528,-0.0306803
-3.41236,-1.12497,-1.00935,-1.6964,-3.32967,0.00837296,0.16112,0.214124,0.315873,0.215181,2.17804,0.744266,0.128641,0.663995,2.53433,2.97351,0.696084,0.891813,1.03172,2.76578,-0.0156059,0.0208995,0.0618206,0.249065,-0.250101,-0.996645,-1.66019,-3.96212,-0.0766083
-3.54182,-1.02841,-0.765906,-1.60198,-3.22754,0.0120015,0.134483,-0.063236,0.00600058,0.0248897,2.06852,0.393676,-0.0393,0.408715,2.42234,3.2045,0.658441,0.985549,1.239,2.87355,-0.0154399,0.0214376,-0.016479,0.215008,-0.28395,-1.01595,-1.64061,-3.89118,-0.0882346
-3.46341,-1.11415,-0.784063,-1.31912,-3.02265,-0.270517,-0.0202953,0.0392138,0.071442,-0.244321,2.18107,0.53248,-0.0125096,0.00944678,2.26007,3.2865,0.818806,0.757235,0.76508,2.68887,-0.0142367,0.0226874,-0.00666255,0.160771,-0.314654,-1.09522,-1.70253,-3.94745,-0.0859053
-3.34767,-0.820445,-0.741259,-1.43387,-3.31595,-0.291119,-0.157989,0.112954,0.058683,-0.175237,2.17535,0.638625,0.0474222,0.51926,2.77348,3.0133,0.397071,0.67551,0.734954,2.82569,-0.0169986,0.0228216,0.0188857,0.271252,-0.254269,-1.05988,-1.6712,-3.94315,-0.0780419
-3.3826,-1.07202,-0.727767,-1.61209,-3.3192,-0.458934,-0.26737,-0.061543,0.0224555,-0.28832,2.31506,0.806822,0.0850278,0.779298,2.74529,3.18005,0.703581,0.805841,1.10718,2.9612,-0.0162457,0.0228654,-0.00562791,0.288611,-0.334192,-1.17498,-1.65492,-3.93447,-0.0594803
-3.36501,-0.886678,-0.725136,-1.39852,-3.47228,-0.435602,-0.19128,0.0658231,0.0797578,-0.0615471,2.39661,0.851463,0.0728967,0.659506,3.03255,3.29644,0.618756,0.713414,0.88735,2.9233,-0.0163516,0.0248461,0.0832989,0.293317,-0.265906,-1.17519,-1.74531,-4.0821,-0.0919858
-3.32165,-0.908818,-0.711672,-1.22755,-3.32348,-0.35906,-0.089972,0.00722504,-0.212949,0.356315,2.05819,0.475088,-0.116672,0.349974,2.45895,3.02294,0.526302,0.745278,0.721356,2.71389,-0.0150248,0.0233764,0.0104787,0.273965,-0.252707,-0.934944,-1.65816,-3.93267,-0.0345487
-3.63759,-1.09705,-0.897291,-1.47488,-3.32115,-0.145567,-0.0565344,0.149128,0.0792129,-0.272058,2.29951,0.895578,0.171026,0.490579,2.81475,3.47041,0.782179,0.941931,1.0192,2.92946,-0.0171608,0.0237302,0.0361603,0.29289,-0.358702,-1.17791,-1.68784,-4.04042,-0.0688382
-3.21947,-0.987553,-0.73231,-1.24359,-3.53028,-0.243765,-0.0245913,0.0248971,0.0979707,0.131062,2.07001,0.675126,0.162478,0.434217,2.72408,3.14993,0.822028,0.929008,0.823163,3.03935,-0.0154892,0.0212288,0.0387107,0.198608,-0.258426,-1.10187,-1.5632,-3.86373,-0.0492637
-3.46689,-1.06933,-0.67408,-1.33101,-3.41253,-0.178054,0.00202463,0.00294182,0.0625616,-0.168621,2.18469,0.758682,0.0740603,0.471846,2.74239,3.34935,0.849404,0.943341,1.0851,3.14046,-0.0159146,0.0233739,0.00674836,0.176505,-0.29504,-1.19577,-1.6716,-3.99632,-0.0540222
-3.48781,-0.980452,-0.75176,-1.26721,-3.25893,-0.347735,-0.141674,-0.0578797,-0.269332,-0.434165,2.51807,0.932232,0.0722107,0.730573,2.7794,3.35807,0.7539,0.898975,1.02735,3.27141,-0.0163308,0.0226997,0.00908089,0.282054,-0.269986,-1.10281,-1.70045,-4.0266,-0.0919768
-3.57442,-1.02831,-0.787242,-1.35248,-3.0961,-0.400456,-0.281934,-0.0364655,-0.209717,-0.382227,2.3292,0.683472,0.0472711,0.414711,2.47588,3.4414,0.960569,0.966799,1.1251,2.88111,-0.0158537,0.0221177,0.0174412,0.252717,-0.304016,-1.10138,-1.70638,-3.9695,-0.0866915
-3.15329,-0.831606,-0.70249,-1.27387,-3.44333,-0.427672,-0.226916,-0.0688261,-0.0167613,-0.298764,2.06544,0.612445,-0.062762,0.255541,2.8779,3.03935,0.530284,0.710657,0.89022,3.0408,-0.0146359,0.0214995,0.0294064,0.237743,-0.262861,-1.02352,-1.60997,-3.88365,-0.0612801
-3.42204,-0.95337,-0.766707,-1.37368,-3.18264,-0.23079,0.0297534,-0.00296029,-0.0124279,0.136589,2.26545,0.660501,0.069698,0.499341,2.50487,3.02567,0.458091,0.765574,0.763171,2.54385,-0.0166082,0.0225533,0.047772,0.218819,-0.300692,-1.02281,-1.6706,-3.9366,-0.0327177
-3.34958,-0.9247,-0.820934,-1.37573,-3.44436,-0.127824,0.0297186,0.21412,0.114081,0.391943,2.24261,0.68893,-0.023036,0.357731,2.51188,3.18726,0.516899,0.799358,0.835685,2.56947,-0.0157583,0.0240342,0.0706179,0.279245,-0.263245,-1.15065,-1.70217,-4.02669,-0.0309734
-3.68778,-1.16063,-0.928086,-1.5817,-3.20449,-0.203672,0.0294556,-0.0364402,-0.2039,-0.00974252,2.33094,0.688636,0.156608,0.523814,2.31512,3.34047,0.62226,0.928961,1.01461,2.7275,-0.0154679,0.0226919,0.0227626,0.279312,-0.285027,-1.02816,-1.72149,-4.0125,0.004268
-3.54497,-1.03686,-0.911282,-1.41512,-3.47227,0.064617,0.113812,0.182121,0.18679,0.228389,2.16777,0.666549,0.142369,0.528119,2.69718,3.26115,0.642722,0.894516,1.06227,2.90426,-0.0163364,0.0226934,0.0585241,0.276788,-0.291088,-1.07321,-1.67645,-4.01213,-0.0366499
-3.37017,-0.912016,-0.7382,-1.34514,-3.22166,-0.23121,-0.0763335,0.0486933,-0.0623272,-0.289052,2.2747,0.772581,0.0809552,0.616434,2.67921,3.44719,0.752884,0.996182,1.0895,2.87035,-0.0156237,0.0219699,0.0341332,0.175617,-0.289253,-1.13274,-1.59158,-3.91171,-0.113183
-2.9868,-0.724721,-0.634717,-0.973456,-2.99147,-0.50767,-0.24591,-0.12771,-0.344346,-0.287385,2.04322,0.63278,0.139891,0.147812,2.35495,3.08369,0.617789,0.84734,0.814183,2.7633,-0.015434,0.0225237,0.0223015,0.192884,-0.306659,-1.04175,-1.65744,-3.91756,-0.0732337
-3.40612,-1.02194,-0.774316,-1.70939,-3.55866,-0.248967,0.0180512,0.0293596,0.0846132,-0.0610236,2.04557,0.509754,0.00513932,0.473004,2.79109,3.41113,0.799975,0.874496,1.22806,3.3183,-0.0149309,0.0218545,-0.0152807,0.247224,-0.271142,-1.0148,-1.66882,-3.91031,-0.0505063
-3.28331,-0.839626,-0.783163,-1.29917,-3.41235,-0.394919,-0.311151,0.026945,-0.194457,-0.334498,2.25768,0.734908,0.155155,0.503776,3.05507,3.24191,0.705167,0.926486,0.959699,3.1373,-0.0161708,0.0214053,0.108926,0.302177,-0.301675,-1.06507,-1.62986,-3.93372,-0.0256977
-3.52278,-0.942611,-0.740877,-1.36641,-3.10684,-0.322641,-0.0404489,0.0134649,0.145048,0.097044,2.29481,0.595398,-0.0361006,0.277736,2.36695,3.4668,0.661395,0.704868,0.835218,2.45412,-0.0142582,0.0221539,0.0522816,0.262439,-0.293874,-1.05249,-1.70014,-3.94223,-0.0644068
-3.51993,-1.02691,-0.796683,-1.4812,-3.27289,-0.153856,-0.0906661,0.0516336,0.065606,-0.0512857,2.39675,0.718685,0.0743655,0.468235,2.60543,3.39809,0.81572,0.916629,0.977245,2.90459,-0.0152149,0.0224187,0.0351704,0.271521,-0.262485,-1.13972,-1.67262,-3.95886,-0.0868755
-3.52955,-1.07008,-0.933009,-1.49236,-3.35214,-0.211313,-0.0047378,0.0544174,0.0642743,0.118819,2.37658,0.723232,0.13838,0.515911,2.47659,3.47943,0.925333,1.021,1.08249,2.86546,-0.0151615,0.0238459,-0.0123879,0.242899,-0.265417,-1.05052,-1.70133,-4.05529,-0.0697034
-3.36229,-0.949904,-0.824351,-1.59627,-3.30196,-0.241556,-0.093988,0.023112,0.130405,-0.112345,1.91916,0.47534,0.0190409,0.418889,2.59078,3.02989,0.528197,0.905985,0.967157,2.79201,-0.0164705,0.0228771,0.0513564,0.295837,-0.288398,-1.07941,-1.67021,-3.9333,0.0116074
-3.41349,-0.951787,-0.865881,-1.52074,-3.16214,-0.374557,-0.0935665,-0.0162643,-0.06166,-0.00267377,2.06163,0.556782,0.166114,0.415837,2.3366,3.29061,0.711495,1.0863,1.25538,2.89805,-0.0155285,0.022742,0.00250053,0.256093,-0.347852,-1.11786,-1.70475,-3.99693,-0.0369371
-3.58924,-1.02595,-0.764444,-1.19102,-3.37255,-0.2515,-0.164222,0.021869,-0.161651,-0.170918,2.35863,0.784619,0.159272,0.398129,2.61712,3.40113,0.747741,0.790665,0.892928,2.81315,-0.0147588,0.0231866,0.00807581,0.244459,-0.262772,-1.14306,-1.65069,-3.89017,-0.0822289
-3.34018,-0.765683,-0.6882,-1.185,-3.63531,-0.23795,-0.230734,-0.0722088,-0.185578,-0.0904234,2.21205,0.609866,-0.0550949,0.282914,2.831,3.11428,0.521393,0.772836,0.771017,3.09385,-0.0150559,0.0231861,0.0356334,0.246314,-0.289666,-1.08095,-1.65805,-3.94751,-0.0662864
-3.32805,-0.969329,-0.703138,-1.50021,-3.37774,-0.38065,-0.223472,-0.0461462,-0.115048,-0.0934933,2.09483,0.603411,-0.0280033,0.318195,2.35182,3.41055,0.881984,0.798688,1.10594,3.13047,-0.0155037,0.0226229,0.0247023,0.26371,-0.276701,-1.04392,-1.67879,-3.97413,-0.0298496
-3.52468,-1.00815,-0.766644,-1.54871,-3.39767,-0.167397,-0.0826773,-0.000407008,-0.0235512,0.0271117,2.16398,0.703252,0.101509,0.506566,2.63931,3.34327,0.751183,0.821379,0.968704,2.80785,-0.0159922,0.0231098,0.0221665,0.28313,-0.27517,-1.13121,-1.68927,-3.97386,-0.0727539
-3.24872,-0.80891,-0.752437,-1.39887,-3.10869,-0.230725,-0.0935267,-0.0373639,-0.0121957,-0.0804826,2.18595,0.719902,0.150116,0.694353,2.60745,3.13086,0.697008,0.903834,1.08302,2.97184,-0.0158682,0.0221425,-0.0132666,0.180029,-0.238428,-1.02739,-1.67762,-3.92719,-0.104969
-3.54354,-0.83971,-0.655495,-1.61717,-3.15285,-0.0271783,0.0119013,0.0605631,0.146424,0.0804017,2.18953,0.539304,-0.0937028,0.552259,2.32767,3.47154,0.642869,0.791842,1.29828,2.83295,-0.0154727,0.022092,0.00130376,0.250248,-0.259392,-1.11435,-1.65132,-3.96194,-0.0786585
-3.22329,-0.867975,-0.629339,-1.22989,-3.57904,-0.32614,-0.0845684,0.0430894,0.0289396,0.0057424,2.07067,0.544536,-0.0492453,0.454436,2.81448,3.08867,0.590379,0.642788,0.77434,2.98328,-0.0153521,0.0227346,0.0695034,0.257065,-0.325861,-1.15925,-1.64043,-4.03282,-0.0576173
-3.1011,-0.798059,-0.740351,-1.38733,-3.18641,-0.438019,-0.224695,0.0959758,-0.00217526,0.15665,1.84466,0.459683,-0.125667,0.212834,2.37922,2.82599,0.476505,0.820658,0.962571,2.66516,-0.0160566,0.0218232,0.0199852,0.253798,-0.263336,-1.03267,-1.62288,-3.87398,-0.0532248
-3.36014,-0.917307,-0.59489,-1.25633,-3.15982,-0.338144,-0.193241,-0.0532265,0.0657332,-0.145373,2.12981,0.62565,-0.192534,0.103837,2.62836,3.23361,0.637923,0.736095,0.845405,2.86971,-0.0157848,0.022068,0.0375948,0.284054,-0.284974,-1.09158,-1.61047,-3.86703,-0.0799936
-3.46736,-0.940146,-0.565988,-1.09228,-3.25595,-0.174053,0.000487807,-0.0650271,-0.17225,0.00828221,2.12175,0.511079,-0.120641,-0.0116559,2.54511,3.31201,0.64872,0.7567,0.757412,2.86561,-0.0167238,0.0229272,-0.000883242,0.244055,-0.264013,-1.07709,-1.64739,-3.98091,-0.058831
-3.39967,-1.01639,-0.850555,-1.7746,-3.24269,-0.0969787,0.00585709,0.0735212,0.319691,0.138948,2.12626,0.635425,0.0593407,0.489231,2.44039,3.26899,0.760859,0.914476,1.06437,3.01074,-0.0162529,0.0225174,0.0344801,0.284635,-0.321626,-1.08197,-1.6605,-3.99588,-0.0514618
-3.41532,-1.04509,-0.902811,-1.519,-3.31328,-0.476667,-0.241563,-0.0534022,-0.146164,-0.241688,2.21171,0.722384,0.0728062,0.408316,2.77127,3.29413,0.798309,0.902674,1.04771,2.92537,-0.0156736,0.022174,0.0752789,0.305177,-0.326767,-1.07597,-1.74479,-3.99903,-0.0155688
-3.09572,-0.879439,-0.744062,-1.17769,-3.43457,-0.298868,-0.104315,0.0351115,-0.067411,0.0469062,1.9286,0.579493,0.111269,0.237383,2.69999,3.06473,0.787013,0.784489,0.852038,3.12741,-0.0160586,0.022145,0.0675392,0.230997,-0.290307,-1.14766,-1.61871,-3.97495,-0.052559
-3.76361,-1.14765,-0.806675,-1.52795,-3.4848,-0.169645,-0.0691702,-0.0455862,-0.0843829,-0.0271305,2.45119,0.819081,0.144106,0.51775,2.859,3.51426,0.84848,0.946299,1.18583,3.20668,-0.0154389,0.0235079,0.0519221,0.224555,-0.333445,-1.12887,-1.72346,-4.02323,-0.0226734
-3.37697,-0.873984,-0.796911,-1.48439,-3.07919,-0.399347,-0.213135,0.0579292,0.180621,-0.0386179,2.20991,0.699678,0.200754,0.475959,2.4356,3.26516,0.748556,0.933156,1.01395,2.76721,-0.01688,0.0222501,-0.00153419,0.1642,-0.283022,-1.03883,-1.69612,-3.97915,-0.0757832
-3.26658,-0.905512,-0.799594,-1.34957,-3.14039,-0.44428,-0.278278,-0.127539,-0.19205,-0.213265,2.02927,0.526786,0.0767417,0.466455,2.33014,3.15992,0.679549,0.935244,0.920416,2.7184,-0.0143584,0.0211301,0.0176701,0.228024,-0.297308,-1.11701,-1.61696,-3.80604,-0.0460062
-3.34549,-0.951183,-0.681879,-1.33222,-3.43056,-0.383007,-0.105341,0.0427183,-0.112003,-0.151398,2.0448,0.473759,-0.0902897,0.468076,2.67208,3.25213,0.798128,0.837368,1.0664,3.07612,-0.016538,0.0225051,0.0242228,0.242117,-0.30204,-1.10966,-1.66643,-4.01162,-0.0795864
-3.42298,-0.97031,-0.827249,-1.45935,-3.37774,-0.20764,-0.0248175,0.0814908,0.0830034,-0.00342478,2.27181,0.602197,0.0845275,0.399976,2.34862,3.2122,0.719415,0.969167,0.895184,2.95925,-0.0138494,0.0229817,-0.0418071,0.185272,-0.277831,-1.10374,-1.64928,-3.95258,-0.0545924
-3.44984,-1.05177,-0.866131,-1.39059,-3.23109,-0.201276,0.0027641,0.0209636,-0.0531077,0.0654573,2.07012,0.648059,-0.126565,0.256588,2.50756,3.31095,0.838157,1.00039,1.13986,2.85451,-0.0155467,0.0221842,-0.0224375,0.195124,-0.298397,-1.03547,-1.68767,-3.89151,-0.0489327
-3.40462,-0.998982,-0.780909,-1.35993,-3.30329,-0.441649,-0.407065,-0.165943,-0.206451,-0.405121,1.97826,0.562291,-0.041735,0.28097,2.64917,3.56688,1.0178,0.923713,1.10061,3.00412,-0.0148316,0.0224932,0.0890569,0.275182,-0.3151,-1.05481,-1.72973,-3.92004,-0.0243656
-3.36066,-0.888449,-0.857761,-1.27584,-3.11944,-0.167102,-0.0365883,0.128987,-0.153485,-0.0587721,2.12422,0.58673,0.107181,0.438326,2.2974,3.20498,0.549621,0.779215,0.768774,2.62824,-0.0148225,0.0241171,-0.0134753,0.211558,-0.276774,-1.08974,-1.68899,-3.98033,-0.0965668
-3.37004,-0.876319,-0.652182,-1.27788,-3.44005,-0.23138,-0.101323,0.0844314,0.0893711,0.0907467,2.12208,0.397242,-0.0811671,0.184965,2.40258,3.04209,0.457813,0.68895,0.635947,2.61208,-0.015086,0.0228553,0.0369043,0.170501,-0.300692,-1.08717,-1.64495,-4.00043,-0.0422133
-3.43161,-0.872854,-0.789464,-1.27411,-3.18787,-0.137015,-0.0664607,-0.0750317,0.0640893,0.175606,2.06314,0.488128,0.0757284,0.159011,2.35551,3.32625,0.725709,1.00141,1.02999,2.90353,-0.0158081,0.0222169,0.0623437,0.224582,-0.225716,-1.09393,-1.67362,-3.9358,-0.0536729
-3.58967,-1.23071,-0.863643,-1.47224,-3.48402,-0.135257,0.0979365,0.13127,0.122816,0.303544,2.31261,0.940862,0.107222,0.391539,2.56621,3.37574,0.754173,0.895572,1.01198,2.85601,-0.0155035,0.0233197,0.00811053,0.266692,-0.301094,-1.07506,-1.70024,-3.94943,-0.0832508
-3.19285,-0.973588,-0.68231,-1.38331,-3.35885,-0.388301,-0.27483,-0.150126,-0.191083,-0.0759644,1.80804,0.513264,0.00104808,0.477638,2.33726,3.05219,0.639287,0.915407,1.0747,2.73937,-0.0146347,0.0212761,-0.0230856,0.190642,-0.296653,-1.09519,-1.619,-3.86553,-0.0826007
-3.3998,-0.829036,-0.664646,-1.38639,-2.94184,-0.358448,-0.25671,-0.0495885,-0.164882,-0.151969,2.22679,0.588833,0.0642602,0.609071,2.3106,3.14816,0.551917,0.7672,1.04721,2.43525,-0.0160303,0.0240686,0.0365585,0.269921,-0.27249,-1.03989,-1.67199,-4.04753,-0.0635273
-3.44032,-0.821339,-0.725625,-1.34548,-2.84307,-0.402349,-0.218856,-0.0757961,-0.061152,-0.209984,2.40808,0.623681,0.134135,0.552491,2.31408,3.31283,0.543927,0.77648,0.964761,2.33522,-0.0163857,0.0242976,0.00207818,0.245434,-0.315434,-1.13914,-1.71169,-4.02099,-0.0754568
-3.57786,-1.1483,-0.799906,-1.34145,-3.38092,-0.325294,-0.147733,-0.0227734,-0.0769218,-0.215509,2.28268,0.799246,0.0970558,0.331199,2.78504,3.30163,0.754607,0.880023,0.8725,2.79963,-0.0145453,0.0227314,0.0276675,0.168464,-0.329315,-1.16601,-1.59548,-3.89797,-0.02038
-3.54091,-1.14495,-0.84126,-1.5332,-3.6758,-0.287654,-0.0372838,0.0485571,-0.065146,0.103275,2.28409,0.710373,0.015003,0.28282,2.82591,3.22714,0.658886,0.799207,0.991888,2.9463,-0.0146838,0.0219317,0.0274902,0.256317,-0.303379,-1.16445,-1.71324,-3.96654,-0.00828326
-3.45634,-0.871548,-0.827265,-1.43609,-3.2584,-0.380718,-0.197318,0.0649743,0.0111551,-0.0481701,2.27945,0.61553,0.201672,0.379304,2.62656,3.29063,0.523303,0.890432,0.932034,2.56821,-0.0145571,0.0230847,0.000541975,0.2135,-0.332015,-1.06256,-1.67576,-3.93965,-0.113087
-3.50646,-1.00339,-0.785271,-1.4621,-3.35457,-0.494605,-0.257126,0.0399897,-0.0209154,-0.0432609,2.21683,0.646085,-0.079034,0.301394,2.67457,3.55464,0.924287,0.857619,1.12225,3.03922,-0.0169564,0.023159,-0.013843,0.261393,-0.297408,-1.10788,-1.72067,-3.94807,-0.0195794
-3.46162,-1.02286,-0.763182,-1.19683,-3.31326,-0.195058,-0.0500301,0.00179914,-0.101333,0.192017,2.30033,0.699454,0.0515707,0.184882,2.39467,3.28337,0.69186,0.831628,0.874882,2.638,-0.0147179,0.0229714,-0.00914434,0.242825,-0.229613,-1.0527,-1.64597,-3.92654,-0.0595914
-3.58772,-1.26056,-0.906231,-1.43493,-3.29942,-0.190476,0.092206,0.0614497,0.0404772,-0.0657202,2.26673,0.820539,0.158696,0.547003,2.56441,3.44326,0.967819,0.988677,1.11748,2.93516,-0.0143663,0.0222713,0.00787808,0.227074,-0.308142,-1.09103,-1.66401,-3.86556,-0.0656288
-3.33012,-1.02043,-0.881992,-1.48942,-2.98443,-0.351193,-0.165561,0.0366823,-0.172884,-0.191164,2.22123,0.767756,0.146223,0.482036,2.23162,2.99867,0.641614,0.868529,0.881337,2.53411,-0.0159187,0.022255,0.0191978,0.275913,-0.29031,-1.01975,-1.66354,-3.89648,-0.0193437
-3.46225,-0.765517,-0.67232,-1.25556,-3.01962,-0.146918,-0.0678313,0.0825738,0.0319057,-0.0163206,2.347,0.617985,-0.0203508,0.39686,2.42705,3.38969,0.62408,0.872568,0.989128,2.71527,-0.0159356,0.024388,0.0207426,0.168984,-0.287032,-1.12682,-1.72472,-4.02822,-0.0653418
-3.44648,-0.943008,-0.798749,-1.49272,-3.2631,-0.182692,-0.0395098,0.0343142,-0.00200817,-0.00559377,2.18947,0.666311,0.0224494,0.46158,2.52691,3.09798,0.556818,0.874764,0.878481,2.86875,-0.015104,0.0226896,0.0291764,0.213302,-0.287184,-1.08976,-1.65399,-4.0718,-0.077521
-3.40379,-1.00177,-0.679922,-1.29685,-3.34368,-0.456534,-0.325455,-0.144863,-0.230733,-0.198734,2.31113,0.857152,-0.0288399,0.377307,2.59785,3.37327,0.90222,1.00043,1.1169,3.08035,-0.0156231,0.0241749,-0.0494646,0.224237,-0.282634,-1.09455,-1.63816,-3.9435,-0.0619052
-3.43782,-0.833769,-0.786906,-1.34841,-3.10903,-0.551351,-0.219598,-0.132516,-0.289601,-0.320666,2.24577,0.467087,0.0484494,0.185496,2.21166,3.41214,0.625481,0.808463,0.959395,2.78679,-0.0159565,0.0232835,0.0429697,0.218497,-0.287095,-1.01192,-1.70733,-3.99839,-0.0643392
-3.46936,-1.05401,-0.908215,-1.40048,-3.12878,-0.384605,-0.206801,0.0115652,0.0964433,-0.355097,2.43416,0.904958,0.242761,0.397501,2.61459,3.43421,0.787158,1.02136,0.910549,2.80628,-0.0158208,0.0215206,0.0666661,0.232637,-0.296456,-1.07474,-1.71264,-3.98249,-0.0183578
-3.35903,-0.918256,-0.859081,-1.52982,-3.06033,-0.353062,-0.194102,0.00094389,0.0496078,-0.213494,2.08205,0.594837,0.113906,0.456675,2.28679,3.22131,0.720431,0.980318,1.11356,2.61846,-0.0144882,0.0220825,0.0607456,0.205868,-0.33528,-1.02657,-1.67561,-3.93726,-0.0372582
-3.33036,-0.927473,-0.749283,-1.50613,-2.90524,-0.370852,-0.171187,-0.111025,-0.057553,-0.373206,2.24199,0.709603,0.0540106,0.571809,2.42339,3.28935,0.782142,0.921819,1.26775,2.60744,-0.0163608,0.0219981,0.0318322,0.217992,-0.304119,-1.03444,-1.66292,-3.90276,-0.0469745
-3.40207,-1.03164,-0.759811,-1.32874,-3.47215,-0.149934,0.110996,0.1953,0.0627905,0.183574,2.28866,0.73517,0.0595338,0.433558,2.60973,3.34553,0.72653,0.841787,1.01341,3.10702,-0.0170597,0.0235662,0.0518649,0.259899,-0.257333,-1.07418,-1.62556,-3.97458,-0.077012
-3.28134,-0.961664,-0.727136,-1.54163,-3.42025,-0.0917051,0.108904,0.0409888,0.194379,0.138497,2.07947,0.703645,0.0106031,0.49288,2.50737,2.91446,0.515428,0.80383,1.11211,2.82802,-0.0160456,0.0214822,-0.0216231,0.208,-0.257039,-1.09264,-1.64789,-3.93673,-0.0858612
-3.34299,-0.852273,-0.75207,-1.36912,-3.10788,-0.343665,-0.194887,0.00283093,-0.136548,-0.106683,2.2441,0.614165,0.123619,0.537389,2.62413,3.27569,0.695893,0.846424,1.1229,2.68001,-0.0156036,0.0229307,0.0663194,0.255214,-0.305973,-0.999992,-1.68923,-3.90609,-0.0575714
-3.28238,-0.799418,-0.702039,-1.2421,-3.15936,-0.347565,-0.237627,-0.0361944,-0.0789032,-0.0227981,2.22099,0.584581,-0.086563,0.206212,2.35016,3.25182,0.592885,0.802502,0.866728,2.45321,-0.0161685,0.0241524,0.118906,0.307058,-0.258062,-1.00677,-1.69448,-3.98345,-0.0305277
-3.57386,-0.990683,-0.871469,-1.42808,-3.07666,-0.372289,-0.270032,0.0139216,-0.139919,-0.0515752,2.22407,0.622769,0.0681523,0.490822,2.2604,3.23971,0.631365,0.79024,0.88687,2.34253,-0.0160139,0.0228523,-0.00886697,0.250576,-0.321756,-1.07369,-1.74659,-3.95776,-0.0412581
